"Country.Name","ISO.Code","Quantile","Indicator","Subgroup","X1931.5","X1932.5","X1933.5","X1934.5","X1935.5","X1936.5","X1937.5","X1938.5","X1939.5","X1940.5","X1941.5","X1942.5","X1943.5","X1944.5","X1945.5","X1946.5","X1947.5","X1948.5","X1949.5","X1950.5","X1951.5","X1952.5","X1953.5","X1954.5","X1955.5","X1956.5","X1957.5","X1958.5","X1959.5","X1960.5","X1961.5","X1962.5","X1963.5","X1964.5","X1965.5","X1966.5","X1967.5","X1968.5","X1969.5","X1970.5","X1971.5","X1972.5","X1973.5","X1974.5","X1975.5","X1976.5","X1977.5","X1978.5","X1979.5","X1980.5","X1981.5","X1982.5","X1983.5","X1984.5","X1985.5","X1986.5","X1987.5","X1988.5","X1989.5","X1990.5","X1991.5","X1992.5","X1993.5","X1994.5","X1995.5","X1996.5","X1997.5","X1998.5","X1999.5","X2000.5","X2001.5","X2002.5","X2003.5","X2004.5","X2005.5","X2006.5","X2007.5","X2008.5","X2009.5","X2010.5","X2011.5","X2012.5","X2013.5","X2014.5","X2015.5","X2016.5","X2017.5","X2018.5","X2019.5","X2020.5","X2021.5"
"Iran","IRN","Lower","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0979499875348,28.9001257833853,28.1818524766542,27.0143341506806,25.5770654993678,24.1512253029253,22.7671259110151,21.3949008021687,20.1588995322602,18.8760120278768,17.7393040650538,16.6289867506871,15.5583022668183,14.5221680579625,13.5995420632633,12.6792742998798,15.5174236836406,11.2162013214389,10.6403061761132,10.1719396362825,9.78729911399581,9.5343623787185,9.38151183978291,9.31549827210219,9.33946257028811,9.46391966500863,9.67073121813252,9.94940388194915,10.2872868795265,13.3406953641338,11.1458595080019,11.6394865783973,12.1300152607197,12.5869696716465,12.8409690830605,12.7537428128063,12.3104380953507,11.6331239069257,10.8879196481934,10.2079641838189,9.76527354851086,9.54864025602038,9.49198206668349,9.45550638467794,9.27268877795432,8.79141150300869,8.09236127541324,7.44477408358254
"Iran","IRN","Median","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7926858426675,41.444371143174,39.2117960750626,37.1738473062799,35.2121581657716,33.3151642359572,31.4971110440949,29.7839920291092,28.1293115316938,26.6022492458085,25.0926315201143,23.5725596885174,22.1147655578584,20.7374539570934,19.4071220366146,18.2195600474917,22.3844184210679,16.20160039725,15.2923946272336,14.4782491165106,13.7756670053164,13.1427256242627,12.6675861724924,12.2994878775118,12.0158111351338,11.8075902920527,11.7024458052827,11.678312009126,11.7346614502116,14.7624219327647,11.9966847619859,12.2022663721716,12.5087428489132,12.8755457119289,13.1131953557617,13.0308260412012,12.608671787728,11.9331505646417,11.143716164615,10.447481083304,9.98674014478385,9.76139329418434,9.71893231268494,9.78986391365931,9.87648371758758,9.89078768282038,9.81597085106586,9.68979274385029
"Iran","IRN","Upper","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.4842918693931,61.8445561035333,56.9008085583098,52.6134750014346,49.0278792626164,45.9625018824437,43.0519299631434,40.7191512238368,38.3386480519729,36.1903055518116,34.0769869267396,32.2229449131823,30.5330590289501,28.8843052493594,27.452769205971,26.034143191424,32.2067449221677,23.3709115036621,22.1799647751755,20.9299477024775,19.7292520193398,18.5819745518767,17.4873690333493,16.6036151024767,15.7688560381727,15.0116162663545,14.4212460375024,13.9452520771505,13.5118512798854,16.4010187828879,12.9084410924273,12.7910406317253,12.8917437146689,13.1638742033853,13.4063225564747,13.3272170652254,12.922750604227,12.2460649796032,11.4032644231781,10.6804123411625,10.2090060843827,9.98329142099608,9.9484649405471,10.1280597344075,10.5224222259013,11.1241926961397,11.9045858702102,12.6458034835172
"Iraq","IRQ","Lower","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.71072354962847,8.64217145347683,8.57946039869532,8.51870058524419,8.45724568187133,8.3975003681396,8.33543219443485,8.2732807811938,8.20955344004305,8.14576051856898,8.08051701899894,8.01671157165975,7.95503795551438,7.89169395559688,7.82737671990062,7.75994113636783,7.6866282256581,7.61060141012527,7.52980522959165,7.44665587066281,7.35955976089032,7.27254427839307,7.18471784899882,8.06934487461282,7.00970075891405,6.92182361683907,6.83634349907187,6.75178723246769,6.67087518651911,7.44748916363859,6.50701007148931,6.42334730221682
"Iraq","IRQ","Median","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1375100489934,11.0498595047626,10.9696773018914,10.8919899514627,10.8134138607424,10.7370236471997,10.6576634305173,10.5781967839652,10.4967151598018,10.4151496847957,10.3317295041468,10.2501480135999,10.171292277258,10.0903007922677,10.008064930366,9.92184195646757,9.8281042462649,9.73089654392358,9.62759074303498,9.5212761739454,9.40991529877898,9.29865751345155,9.18636285338426,10.3174448273734,8.96258642557559,8.85022692439746,8.740932252698,8.6328188148597,8.52936486873195,9.5223416203275,8.31984732923873,8.21287631492629
"Iraq","IRQ","Upper","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2410026277869,14.1289280594834,14.0264029028937,13.9270677950704,13.826596297446,13.7289197766606,13.6274456545862,13.5258354457162,13.4216487811275,13.3173549004676,13.2106894962071,13.1063751372394,13.005546070103,12.901986123086,12.796835050693,12.686585848451,12.5667279114932,12.4424330611726,12.3103408632354,12.1744014969752,12.0320096599396,11.8897496389619,11.746163815733,13.1924243616687,11.4600315759019,11.3163628434387,11.1766129621791,11.0383734682903,10.906091844105,12.1757638324218,10.6381917643417,10.5014130329
"Jamaica","JAM","Lower","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3216646837722,10.168362411409,10.0223766421735,9.87380282574125,9.72595227272589,9.57789119710399,9.43738959343827,9.29245137771513,9.15603003598671,9.01956504702898,8.89042069070888,8.77659101162891,8.67982806180059,8.59223345932506,8.51503635351049,8.44567226072729,8.38553740481636,8.32017244905794,8.24538270046988,8.15655526013165,8.05968992009736,7.94939104438834,7.83451645369779,7.71780789964328,7.60522950418236,7.49784318018469,7.38528428512439,7.27027018928207,7.15688209086723,7.0357695545296,6.92110566822202,6.80114096065589
"Jamaica","JAM","Median","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1752121590883,12.9795276426139,12.7931823639391,12.6035335415104,12.4148079373084,12.2258136090109,12.046468658976,11.8614605424932,11.6873238915395,11.5131315265586,11.3482836705397,11.2029844171898,11.0794701942243,10.9676590177364,10.8691198500405,10.7805792253796,10.7038193703508,10.6203834919076,10.524917224095,10.4115323769933,10.2878874568264,10.1470951396085,10.0004620963537,9.8514880686597,9.70778603122971,9.5707114754288,9.42703432951806,9.28022321324623,9.13548762081027,8.98089207733342,8.8345279902048,8.68139760647206
"Jamaica","JAM","Upper","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7536326485267,16.5047997292211,16.2678426079992,16.0266846922988,15.7867007431985,15.5463750838681,15.3183195980079,15.083062815565,14.861630215809,14.6401267699572,14.4305058250122,14.2457429319874,14.0886819379444,13.946502566997,13.8211999155381,13.7086114363449,13.6110034132042,13.5049061420358,13.3835109977341,13.2393305433085,13.0821033543783,12.9030714925819,12.7166125489867,12.5271768037388,12.3444449344621,12.170140587358,11.9874403701993,11.8007549885114,11.6167088481108,11.4201247693699,11.2340078310557,11.0392868531004
"Jordan","JOR","Lower","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48651743280766,7.39009663834497,7.29875891399791,7.21077033154694,7.12841383583194,7.05054397534931,6.97531533101773,6.90224950957529,6.83017956421878,6.75951379584608,6.68698952597177,6.6141099509024,6.54120121276977,6.46934539959325,6.39603376385441,6.32511829093477,6.25293259365855,6.18495529191375,6.11781184436106,6.05035987691307,5.98520569923169,5.92056824244514,5.85575565106261,5.79449671028232,5.73346714381215,5.66980672843547,5.60496149084249,5.53999169885437,5.47694309994729,5.41304807652252,5.34794572942426,5.28590707749133
"Jordan","JOR","Median","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.55448305715655,9.43142839852259,9.31486088264011,9.20256762642369,9.09746218186711,8.99808269476621,8.9020739945755,8.80882554370437,8.71684805510314,8.62666261271318,8.53410530366183,8.44109454512655,8.34804656795171,8.256342360259,8.16278019496041,8.07227607330676,7.98015085917552,7.89339650595039,7.80770633855293,7.7216224302554,7.63847101942295,7.55597906087646,7.47326359112532,7.39508338022782,7.31719590263115,7.23595086906421,7.15319373539291,7.07027764224962,6.98981342434833,6.90826897805168,6.82518371472141,6.74600841671376
"Jordan","JOR","Upper","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2005302158225,12.0433964314116,11.8945463584982,11.7511542715265,11.616940610307,11.4900386703534,11.3674410331342,11.2483680769495,11.130918067133,11.0157563981736,10.8975659906947,10.7787965540734,10.659979591371,10.5428785456964,10.423404994071,10.307836389858,10.1901977429607,10.0794173792775,9.9699959202328,9.86007167650373,9.75389206487213,9.64855453621798,9.54293159649663,9.44309992380138,9.3436420548442,9.23989677830863,9.13422063613626,9.02834151177957,8.92559329233908,8.82146568281554,8.71537053777353,8.61426819556302
"Kazakhstan","KAZ","Lower","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1769164000304,12.8848560431367,13.5286257525577,14.2109658801694,15.0080303591215,15.9063271727481,16.7679530967673,17.4278660154209,17.8117470433794,17.8444691933267,17.6260921306413,17.2008099561835,16.7039827265113,16.3037873850022,16.0158279798358,15.9876157383279,16.0917923383686,16.081754062597,15.8331373122036,15.1688886448749,14.1471313677743,12.9287743032814,11.8034524492838,10.884562072023,10.0671044642597,9.33736676037327,8.68094634947578,8.12518439336097,7.71221428977138,7.39083897654151,7.19144170597975,7.09070792095551,7.07149585602449,7.04686614370429
"Kazakhstan","KAZ","Median","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9980655598196,13.3485062193177,13.842121996152,14.5213545871217,15.34968019921,16.2520666472261,17.1201331092885,17.8003042200179,18.1718446657902,18.228079608845,17.9944534263376,17.5661586426524,17.0694939011649,16.6294767202532,16.3552936868798,16.3268874437621,16.4246041253303,16.4243639679952,16.1494077418032,15.4952548446765,14.4390615609951,13.202658323313,12.0561998944448,11.1047406192254,10.2858565377575,9.53632139364794,8.86754022339104,8.3059422100077,7.86999624754868,7.55287155694721,7.34894462507147,7.24702975657894,7.23550386548911,7.29434207433169
"Kazakhstan","KAZ","Upper","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8575163027602,13.8150086234201,14.1715154950516,14.8391878856505,15.6897414793852,16.594336258424,17.4821328425293,18.1867322150653,18.5455589585319,18.6261233259416,18.3672946425934,17.9265928777837,17.4398802071617,16.9718923046326,16.7082578557998,16.6709734639244,16.772228272128,16.7814865235368,16.4866313740476,15.8361915611475,14.7429437649622,13.4816981436392,12.3140878523454,11.3279544146362,10.5073625281687,9.73411542438375,9.05214424723544,8.48329140777689,8.03333347122854,7.71679417707389,7.50326540013533,7.40074998062767,7.40508454335901,7.54648805639128
"Kiribati","KIR","Lower","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9116830007507,16.5665384755279,16.2434059976126,15.9480573249992,15.6828355202053,15.4519221396432,15.2456923018366,15.0469712542295,14.8546408722253,14.6598758695875,14.4718691097769,14.3047892615434,14.1791582903972,14.1006950314921,14.07241497517,14.0884184082197,14.1303743168979,14.1741166153219,14.1954687571089,14.1642153145095,14.0916662378463,13.9562597686349,13.815825381071,13.6506859640898,13.4632687741802,13.2796816049822,13.1049756664541,12.9022394620029,12.7064630721491,12.5177589709579,12.3190602642053,12.1147397339058
"Kiribati","KIR","Median","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6405144562968,21.198860891287,20.785374364883,20.4074405294952,20.068057612933,19.7725764151135,19.5086807527969,19.25439348267,19.0082838310189,18.7590587920339,18.5184817304026,18.3046831468498,18.1439233426879,18.0435202492437,18.0073325458889,18.0278108462595,18.0814984330145,18.1374719184065,18.1647945292309,18.1248020236741,18.0319668314434,17.8586981121612,17.6789955719644,17.4676800015196,17.2278573648597,16.9929356962804,16.7693786210827,16.5099534791234,16.2594342496271,16.0179648565686,15.7637061742283,15.5022536984772
"Kiribati","KIR","Upper","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7358370650724,27.1697862282008,26.6398360300156,26.1554523846608,25.7204780084533,25.3417708212898,25.0035456322826,24.6776351597657,24.3622056346441,24.0427832342301,23.734444622573,23.4604269835683,23.2543871621097,23.1257042767641,23.0793238523969,23.1055701231866,23.1743794928373,23.2461186131771,23.2811369803952,23.2298800835137,23.1108966937789,22.888824664198,22.6585066472607,22.3876713931817,22.0802996997616,21.7792093936171,21.4926846612708,21.1601891708102,20.8391080548778,20.5296257754432,20.2037519428219,19.8686580945524
"Kuwait","KWT","Lower","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06872233913491,4.49229394858769,11.0317971000058,10.7657856107607,5.65470249286851,5.95188344316671,6.17962194780778,6.32049263094133,6.38774949531249,6.385490970786,6.31920763263268,6.19054272746629,6.0150449214955,5.81353313014147,5.59758477505116,5.40455244743111,5.24609206847812,5.10277909849187,4.97292375310173,4.84846837165502,4.7434526984966,4.65640692213205,4.5970976837939,4.57566991842933,4.58474920981206,4.62020726405603,4.68438268825926,4.73911774558696,4.79002826596963,4.8123951606274,4.78323088914151,4.66531731023405,4.45676406013889,4.18166142055038
"Kuwait","KWT","Median","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.72378681102161,5.014522701584,11.984356994665,11.4983830444489,5.97558540138165,6.26033545420981,6.48417833393951,6.63704801170993,6.71396258874701,6.70591153037777,6.63155894083487,6.49180457345956,6.31155008987396,6.10352114050185,5.8889858180083,5.69183612558018,5.52237061643655,5.36975215919538,5.22921534740214,5.10007238448965,4.98651815138253,4.89888523946912,4.83954158263298,4.81326249703598,4.81775658534498,4.84915059562148,4.89776694128017,4.95389792375299,5.00637854617386,5.0430847558377,5.05158116477517,5.03007529510074,4.9822219080111,4.92193947847518
"Kuwait","KWT","Upper","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.40902246565002,5.56637260054998,13.0104359496622,12.2884762969528,6.32000119430515,6.59798881449539,6.82969879084751,6.99547801630945,7.06125499965158,7.05558650449873,6.96566757915797,6.80442452008787,6.61552114550908,6.39395368482904,6.17731884703126,5.97749061215444,5.80146398809292,5.64392217251743,5.49521169810945,5.35997397056062,5.24586980512856,5.15163235086492,5.08835746623571,5.05086156846474,5.04782892266726,5.08105800122616,5.12950148887294,5.20755833247921,5.25655095646302,5.29817446358977,5.34229527298122,5.41804137078288,5.54439079772624,5.74532293235332
"Kyrgyzstan","KGZ","Lower","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1975712662042,10.819015888053,11.041097266044,11.1182503420654,11.2031719341808,11.435988567755,11.6991509833076,11.7933893583407,11.6988299364381,11.3767786342104,10.9805812578037,10.5468945615403,10.1514677943699,9.86612113469317,9.51557922283869,9.14014975852577,8.75419736544982,8.50723936774139,8.50347365650494,8.51423021137957,8.45926467825796,8.29437105274708,8.01957324700705,7.69974930274321,7.38996728996412,7.254676600728,7.15840852026273,6.97871195569311,6.74617607175242,6.47191889629114,6.24337655238241,6.16949363674767,6.48890263246597,7.01750910635385
"Kyrgyzstan","KGZ","Median","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2056396397135,11.3149012048125,11.3877870587146,11.4401628227745,11.543068411305,11.765726673146,12.0111605662463,12.1196931145007,11.9946728627089,11.6873626199582,11.2734599249401,10.8318844482115,10.4361268606375,10.1104446068866,9.77537079446697,9.37992242708291,9.00080853908221,8.7779516337665,8.73821303611119,8.75718889684549,8.70496524906859,8.53649324294552,8.26454669375429,7.93743814216335,7.65384411999902,7.48812481869685,7.38607518207774,7.22846519039229,6.97030805923143,6.69671822012261,6.4902749004507,6.46884271555202,6.76159694798218,7.40407824334376
"Kyrgyzstan","KGZ","Upper","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3185568709696,11.8463394936358,11.7485303662036,11.7709528477667,11.8932298221979,12.0880611812533,12.3362741026793,12.4841725539192,12.325186974372,12.0232672224512,11.5719176096671,11.1134295678773,10.7136246118586,10.3564911490851,10.0520757174832,9.62449218675395,9.24583652180677,9.03621471354496,8.9619549887911,9.01245719839889,8.9634544635434,8.79039236688048,8.52185685232267,8.16771948305049,7.90213665405108,7.72534418893505,7.63703411642417,7.50901407797562,7.21591917155621,6.92972006462753,6.7481542047328,6.76432653659224,7.01688792290641,7.81369022713923
"Lao PDR","LAO","Lower","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2696565903046,16.8208833172744,18.1298511003038,19.2738625581456,20.0780244646926,20.3432943488648,20.425389305262,20.1974219723904,19.9502344416546,19.6741348665225,19.3785637948818,19.0439658355081,18.6052536208989,18.0566347084575,17.497425526295,16.7998440377084,16.0334545166784,15.2228369095513,14.3796253415346,13.6100644249697,12.8247516583261,12.093635695941,11.3982003690103,10.6544901691121,9.86434201396554,9.04191862750774,8.2533877915979,7.65252799595576,7.11919950883064,6.70739494678125,6.31199792707794,6.00218717775567
"Lao PDR","LAO","Median","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.659873001802,27.4160622343603,27.2398261424656,27.0593305320001,27.0170232712249,26.9559766167641,26.8683665472964,26.6763197052924,26.3771074675694,25.9890704979079,25.5906062397274,25.1290252769934,24.6028443795557,23.9836949061572,23.2904260651342,22.4885673954959,21.5839237546702,20.6397896129548,19.7493260766414,18.7920071145495,17.864044754181,16.9187437661182,15.9900595593348,15.07236785726,14.2259481772895,13.5403202007599,13.0149431208948,12.6429234442708,12.410213624378,12.1102541170507,11.8918361666496,11.6743060643721
"Lao PDR","LAO","Upper","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7744234665016,42.5630949926066,39.8947495221063,37.9709253568393,36.6052090816153,35.8658973868564,35.5482382463086,35.305676048507,35.1603491135981,35.1259201840046,34.6551484014656,34.0470029050757,33.3629830291027,32.6308030357573,31.7186184557412,30.9812180490737,30.123535586054,29.392502805408,28.3770874330886,27.1586204018687,25.8883387558191,24.4879075665409,23.3118558163876,22.4345817940718,21.9006560482514,21.3988115773589,21.229383529156,21.1468594727762,21.4550998082065,21.6670627747558,21.9994079415467,22.4951017552933
"Lebanon","LBN","Lower","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7060220413845,7.00466191084291,6.878737302837,6.7594961470223,6.63984918486699,6.52449625379814,6.41054617832446,6.29987695291875,6.18505456723856,6.06919173445614,5.9474871201146,5.82195819307299,5.68756667878422,5.55289346622571,5.41584078369202,5.28606960459218,7.78575865993192,5.04040698228445,4.93308135959366,4.83820246137557,4.75100944141555,4.67397193129036,4.60376743084561,4.54177992843954,4.48832727760697,4.4418290514436,4.39986423752095,4.79081900663738,4.33063892232518,4.29588360820228,4.257670925957,4.21583535877796
"Lebanon","LBN","Median","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.4164746557545,8.99434672547075,8.83265304202246,8.67954125547311,8.52590839267808,8.37778928699697,8.23147152016552,8.08936653382815,7.94192867575613,7.79315483000818,7.63687983580995,7.47569422710258,7.30312859983039,7.13020125746868,6.95421855308495,6.78758567420321,9.99731518802702,6.47214221231337,6.33433058410135,6.21250119128181,6.10054086206915,6.00162073062636,5.91147453560286,5.83187938934417,5.76324343216266,5.70353731450045,5.64965233168552,6.15165839452867,5.5607634609626,5.51613584727433,5.46706879481712,5.41334977147889
"Lebanon","LBN","Upper","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7462232603588,11.4706191423623,11.2644088730485,11.0691432197086,10.8732130303729,10.6843146144197,10.4977134716895,10.3164849482337,10.1284553371091,9.93872192177538,9.73942218443632,9.53385987011323,9.31378445519769,9.09324773985018,8.86881447757531,8.65630518161553,12.7497191811904,8.25401561876824,8.07826247639356,7.92289170761712,7.7801070969444,7.65395283717149,7.53898810412207,7.43747927461158,7.34994685582332,7.27380278921393,7.20508249921082,7.84529801789033,7.09172124984183,7.03480701521476,6.97223110077052,6.90372246126393
"Liberia","LBR","Lower","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.736261390081,29.1885230994536,29.3312616635927,29.1796081310766,28.803662779029,28.4796074274074,28.1495731988027,27.6852251310975,27.2982303775348,26.9209464979679,26.6042359161573,26.3941312510383,26.1312607872562,25.9852485734234,25.8274681097864,25.7699554947181,25.6891597107167,25.7791952609637,25.7593888332636,25.8614863817471,26.0969758951588,26.2763433944379,83.0272275926176,26.8630316086964,27.1654361959226,27.5239171557719,27.8741213555411,28.0608582412504,28.2955700214722,28.6124457536131,28.8256715571148,28.8971447806317,28.9561264828502,28.9273754247137,28.7567635309702,36.7144440413595,28.2394638663384,27.8206363476152,27.3986079174091,26.952126346544,26.4496085380525,25.8802052236822,25.3905035697605,24.8343851275566,24.3401162389147,23.8445101310097,23.2992888926571,25.6273561102213,22.386604498456,21.7884478140143,21.1705274978678,20.4412771406612,19.5815088553058,18.5914917740739
"Liberia","LBR","Median","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.117358562076,42.8751232192412,42.6915705847309,42.4846025675301,42.2231534939187,42.0300819322866,41.791713940147,41.6217516692681,41.3928142627733,41.1374785358161,40.8610915483537,40.7195465494646,40.4624771604575,40.203746478682,39.937078517888,39.7051515514136,39.3680550219225,39.0990226058158,38.7839002912125,38.4463184145179,38.2136517113605,37.898211421594,117.322999635191,37.2973010678961,36.9739541302143,36.6620587940807,36.3728952243555,36.0937528891726,35.8487390526215,35.5391643856869,35.2782025151615,35.0077219016194,34.7753470739962,34.4413020570193,34.1003981602104,43.3397231253414,33.2631183924093,32.8131381245225,32.3420402059576,31.8916730478105,31.422139332898,30.9652054101159,30.5450637844287,30.17019927991,29.8662068001212,29.598721257064,29.3710492828368,32.7031604382001,29.0406903325511,28.8802038800463,28.7522131009213,28.4918004060973,28.2012373376722,27.8177954316187
"Liberia","LBR","Upper","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8645995019339,64.247108812859,63.0024911992515,62.5905361525676,62.4497421402832,63.0373695484524,63.4512152412618,63.6802492026923,63.6185929092461,63.5791777661723,63.7670965633006,63.8127800682405,63.3321042552595,62.8150575426644,62.137989715415,61.3780926258501,60.2961880745125,59.3171892692566,58.758166518895,57.4987816672496,56.0692364701404,54.6933164392956,166.370936966615,51.6628909270244,50.3373287683679,48.9267941916059,47.5533414450095,46.2603470698262,45.1456803925251,44.0457100931803,43.2482392300409,42.4633870852722,41.7610688965256,41.109061111399,40.5177424915209,51.2335376798684,39.2027859104089,38.6120286603453,37.9710736490929,37.4062762482038,36.9274947053667,36.5089422991314,36.2440120121579,36.0930288399406,36.0612000937346,36.3214021841871,36.6275627246442,41.5094464621152,37.7502079475713,38.6490398583101,39.6358170348485,40.5142088214348,41.491405601124,42.5496164205083
"Libya","LBY","Lower","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.86858582939879,7.71082842403357,7.56486995655518,7.42858572827812,7.30559050648119,7.19424188309326,7.09121254048592,6.99587688779179,6.90944493398792,6.82899081394909,6.75087505625061,6.67431224023656,6.5953387403315,6.50425500737053,6.39448633320496,6.26212487691616,6.1085495044219,5.9405675106466,5.77666064256309,5.63335411050088,5.51033310332226,5.40181251053908,5.30473821497149,5.21673812656349,5.13348161211908,5.05636190320589,4.97979877708787,4.91176209285584,4.84566505783901,4.78252008601202,4.72094107685788,4.66193579643999
"Libya","LBY","Median","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0703876295326,9.86848626403932,9.68168543639527,9.5072659109179,9.34985394554952,9.20734755064667,9.07548835259416,8.95347570656603,8.8428582084216,8.73989127220838,8.63991702307974,8.54193026256308,8.44085825626515,8.3242873097763,8.18380296832106,8.01440389192571,7.81785478324232,7.60286776667085,7.39309618477152,7.20968936186841,7.05224439580658,6.91335737610475,6.78911957703583,6.67649514604967,6.56994164440184,6.47124216021614,6.37325500282166,6.28618017157502,6.20158774566599,6.1207734345635,6.04196327661773,5.96644703279952
"Libya","LBY","Upper","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8749450726142,12.6168150892967,12.3779910753746,12.1549965003171,11.9537460139955,11.7715522321504,11.60297084336,11.4469782268325,11.3055542553755,11.173911492772,11.046094867081,10.9208192365982,10.7915991333275,10.642563705068,10.4629551094173,10.2463791558218,9.995092008647,9.72023207956487,9.45204006014063,9.21755526594112,9.01626258838212,8.83869616137427,8.67985869674044,8.53586887071539,8.39964070041266,8.27345385594009,8.14817771805084,8.03685293982483,7.92870190560407,7.82538117408879,7.72462274332688,7.62807556689067
