"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"Central and Southern Asia","1992","248060735","132288480","100","100","22.0237076763713","9.64117931055482","12.5030727319582","547642","256319","291323"
"Central Asia","1992","9691942","5117251","100","100","16.0107495770567","5.75893138551355","10.31119968302","15394","5911","9483"
"Southern Asia","1992","238368793","127171229","100","100","22.2668483713327","9.79708099976393","12.5931434176733","532248","250408","281840"
"Eastern and South-Eastern Asia","1992","367183303","174740319","100","100","9.70990102757319","5.13345557472053","4.60005965473117","357324","179866","177458"
"Eastern Asia","1992","274853664","126805322","100","100","8.10965525007934","4.47000416643825","3.65599338932371","222069","113618","108451"
"South-Eastern Asia","1992","92329639","47934997","100","100","14.5749956628259","6.88639815160791","7.74191139554227","135255","66248","69007"
"Northern Africa and Western Asia","1992","59589911","31662030","100","100","14.4180646464536","6.94785301899557","7.52247668983772","86326","44150","42176"
"Western Asia","1992","30037460","15829315","100","100","12.9839609177936","6.81715680930744","6.20913274002478","39355","21656","17699"
"Northern Africa","1992","29552451","15832716","100","100","15.8963936211153","7.07850402076588","8.88075203936745","46971","22494","24477"
"Sub-Saharan Africa","1992","101848467","55426913","100","100","43.2391699931058","18.565056088537","25.140855293201","444116","207729","236387"
"Oceania","1992","4527753","2248391","100","100","10.4868252747772","4.65248675084037","5.861609584869","4777","2097","2680"
"Oceania (exc. Australia and New Zealand)","1992","1195201","636974","100","100","18.891854260695","8.38731412875504","10.5933902234323","2262","1073","1189"
"Australia and New Zealand","1992","3332552","1611417","100","100","7.48066083085164","3.172288080933","4.32208364434846","2515","1024","1491"
"North America, Europe, Australia and New Zealand","1992","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1992","0","0","NaN","NaN",,,,,,
"World","1992","1014773273","513354377","100","100","16.7461566414091","7.78894276786733","9.02752877853311","1712244","802824","909420"
"Least developed countries","1993","108544763","58779556","100","100","40.6108896884299","17.8548687516116","23.1697131236535","445103","211791","233312"
"Landlocked developing countries","1993","54986507","29747796","100","100","45.0660608684587","19.1480999925554","26.423928908846","250191","115024","135167"
"Small island developing States","1993","8858491","4467140","100","100","17.4639306707092","7.92101946474868","9.61910431850079","15594","7105","8489"
"Europe and Northern America","1993","143787974","69951537","100","100","10.0802240729272","4.14844362032436","5.95649061810698","146383","58159","88224"
"Northern America","1993","40613754","19362978","100","100","9.39983282961865","4.16448051410423","5.25724601409795","38564","16161","22403"
"Europe","1993","103174221","50588559","100","100","10.355403230314","4.1423051267171","6.23894170380192","107819","41998","65821"
"Latin America and the Caribbean","1993","90492458","47642410","100","100","14.4099959853232","5.90069090434411","8.55981389698387","130064","56391","73673"
"Central and Southern Asia","1993","253632314","135324650","100","100","21.3922629017956","9.36417669413293","12.1417840185948","543681","254633","289048"
"Central Asia","1993","9778223","5152613","100","100","18.4570481866683","6.40817863506472","12.1265788350104","17912","6625","11287"
"Southern Asia","1993","243854091","130172037","100","100","21.5082844469833","9.48100391708421","12.1424026974362","525769","248008","277761"
"Eastern and South-Eastern Asia","1993","361068491","168101025","100","100","9.59680256176232","5.0320711984403","4.58781758807075","347073","169606","177467"
"Eastern Asia","1993","267544182","119688454","100","100","7.90858051373","4.30478969871149","3.61937144794345","210492","103269","107223"
"South-Eastern Asia","1993","93524310","48412572","100","100","14.5302414663762","6.82782686153566","7.75536690733138","136581","66337","70244"
"Northern Africa and Western Asia","1993","61072256","32444756","100","100","14.2103911511795","6.79733612860945","7.46378890454725","87152","44258","42894"
"Western Asia","1993","30798642","16213488","100","100","12.9610475381279","6.71191580200064","6.29135880671822","40248","21838","18410"
"Northern Africa","1993","30273614","16231268","100","100","15.5029939687281","6.88265557288192","8.6800803995815","46904","22420","24484"
"Sub-Saharan Africa","1993","104874939","57096699","100","100","43.1582894149188","18.431388952465","25.1912094418599","456221","212432","243789"
"Oceania","1993","4538974","2229830","100","100","10.3426947705945","4.61747135724799","5.75178210245772","4728","2064","2664"
"Oceania (exc. Australia and New Zealand)","1993","1229828","655312","100","100","18.6997902286448","8.32004911488354","10.4668256169713","2304","1095","1209"
"Australia and New Zealand","1993","3309146","1574518","100","100","7.24475408874525","3.07240507806097","4.18520766396378","2424","969","1455"
"North America, Europe, Australia and New Zealand","1993","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1993","0","0","NaN","NaN",,,,,,
"World","1993","1019467404","512790905","100","100","16.69238788897","7.74638366625817","9.01584441260722","1715305","797544","917760"
"Least developed countries","1994","111960397","60604476","100","100","56.0499719590476","23.6850859988536","33.1500476906123","636754","290525","346229"
"Landlocked developing countries","1994","56029996","30397978","100","100","75.77524312033","30.8627730023564","46.3427354422355","433781","190574","243207"
"Small island developing States","1994","8882133","4457116","100","100","17.3785981773193","7.87755178205306","9.57648565691869","15566","7050","8516"
"Europe and Northern America","1994","143427567","70246245","100","100","9.94183961360207","4.07641763628214","5.88942975263121","143841","57388","86454"
"Northern America","1994","40785865","19778579","100","100","9.30609836116336","4.11441312799766","5.21313422104273","38269","16309","21960"
"Europe","1994","102641703","50467666","100","100","10.1981159841352","4.06152601351695","6.16161553238838","105573","41079","64494"
"Latin America and the Caribbean","1994","91836754","48292378","100","100","14.3707816284404","5.89273244908384","8.52830419421749","131673","57083","74590"
"Central and Southern Asia","1994","259500707","138508259","100","100","21.0187428219777","9.17421312640127","11.9542000748184","546325","255312","291013"
"Central Asia","1994","9853885","5179704","100","100","14.7707610093254","5.51210974700995","9.30996883226011","14470","5726","8744"
"Southern Asia","1994","249646822","133328555","100","100","21.2641652020114","9.31621144566746","12.0603101558562","531855","249586","282269"
"Eastern and South-Eastern Asia","1994","353656297","163263205","100","100","9.50179874132184","4.93172759518677","4.59272119599431","336719","161432","175287"
"Eastern Asia","1994","258925584","114230018","100","100","7.71168144040912","4.13936154554615","3.5871684821352","198760","94764","103996"
"South-Eastern Asia","1994","94730714","49033187","100","100","14.4925879363372","6.77522294424555","7.77000853217584","137959","66668","71291"
"Northern Africa and Western Asia","1994","62625645","33318053","100","100","14.0321985599992","6.65881877311264","7.42280691290728","88191","44520","43671"
"Western Asia","1994","31571480","16629276","100","100","12.4208505203919","6.45980718101945","5.99980089628698","39538","21554","17984"
"Northern Africa","1994","31054165","16688777","100","100","15.6968455440881","6.8570812994381","8.90079773837199","48653","22966","25687"
"Sub-Saharan Africa","1994","108234191","58952396","100","100","59.0729165951071","24.3727039188033","35.5670785510862","647820","290911","356909"
"Oceania","1994","4548717","2226203","100","100","10.3104394262294","4.61379778748341","5.72304661857247","4725","2059","2666"
"Oceania (exc. Australia and New Zealand)","1994","1266565","674762","100","100","18.5062485130083","8.22818111444256","10.3633388273878","2348","1115","1233"
"Australia and New Zealand","1994","3282152","1551441","100","100","7.15652744648099","3.03771203648344","4.13136530812115","2377","944","1433"
"North America, Europe, Australia and New Zealand","1994","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1994","0","0","NaN","NaN",,,,,,
"World","1994","1023829877","514806738","100","100","18.3893891391976","8.4017637720091","10.0722500326153","1899298","868706","1030592"
"Least developed countries","1995","115457920","62576087","100","100","36.7714705532132","16.3009992787481","20.8096900164136","428092","205687","222405"
"Landlocked developing countries","1995","57256875","31122176","100","100","39.5159632629246","16.7866760323188","23.1173507076609","227618","105372","122246"
"Small island developing States","1995","8913143","4467045","100","100","17.3353762236627","7.83901073490698","9.57139576288904","15583","7031","8552"
"Europe and Northern America","1995","143200302","70755183","100","100","9.76726743649314","3.97824819959531","5.81214137787012","140866","56409","84458"
"Northern America","1995","40953155","20297658","100","100","9.06699810265954","3.99443846720947","5.09290292279461","37341","16248","21093"
"Europe","1995","102247148","50457525","100","100","10.0463786475202","3.97173498219296","6.09886674774105","103525","40161","63365"
"Latin America and the Caribbean","1995","93197303","48971309","100","100","14.2747925461618","5.85948904946012","8.46490350610039","132750","57558","75192"
"Central and Southern Asia","1995","266037836","142136819","100","100","20.5793653530676","8.95618557784119","11.7282198890505","548088","255746","292342"
"Central Asia","1995","9952129","5221804","100","100","13.9814819222221","5.2896955889535","8.73800773423659","13842","5539","8303"
"Southern Asia","1995","256085707","136915016","100","100","20.8347273069427","9.0957550673444","11.8467271682705","534246","250207","284039"
"Eastern and South-Eastern Asia","1995","346915126","161393618","100","100","9.48682352352026","4.86065573218257","4.64876383190484","330169","157278","172891"
"Eastern Asia","1995","250881965","111549702","100","100","7.65027127781281","4.04207163111339","3.62284343938978","191500","90361","101139"
"South-Eastern Asia","1995","96033162","49843916","100","100","14.3755655217734","6.69020025780821","7.73712820105051","138669","66917","71752"
"Northern Africa and Western Asia","1995","64188343","34255398","100","100","13.7095301698258","6.45254724013861","7.30411306428172","88237","44350","43887"
"Western Asia","1995","32300056","17065823","100","100","12.3181014469596","6.24733560920547","6.10893037602642","40060","21390","18670"
"Northern Africa","1995","31888287","17189575","100","100","15.1407154628289","6.65623971739972","8.54132887794605","48177","22960","25217"
"Sub-Saharan Africa","1995","111894091","61000003","100","100","39.7450448745628","16.9347264181976","23.2032593047008","447322","208368","238954"
"Oceania","1995","4560725","2239385","100","100","10.377931067052","4.64448629308513","5.76019793431828","4767","2085","2682"
"Oceania (exc. Australia and New Zealand)","1995","1305636","695339","100","100","18.3268355549275","8.15684634406423","10.2536264664194","2397","1139","1258"
"Australia and New Zealand","1995","3255089","1544046","100","100","7.19855837303285","3.05869625173911","4.15256355186491","2370","946","1424"
"North America, Europe, Australia and New Zealand","1995","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1995","0","0","NaN","NaN",,,,,,
"World","1995","1029993725","520751714","100","100","16.310861143197","7.47833961373457","8.89907181070995","1692202","781795","910407"
"Least developed countries","1996","118867626","64637891","100","100","36.3793128531363","16.0544766740904","20.6564649131634","435602","209225","226377"
"Landlocked developing countries","1996","58919811","32086153","100","100","38.803707134119","16.4792904017244","22.6984714348446","229845","106630","123215"
"Small island developing States","1996","8952510","4496682","100","100","17.1727508097101","7.73017341772909","9.51613879513465","15500","6979","8521"
"Europe and Northern America","1996","143019902","71248612","100","100","9.49667811940513","3.82701738527907","5.69144198153687","136568","54638","81930"
"Northern America","1996","41181024","20855861","100","100","8.7234008261764","3.82325534184361","4.91895189343575","36023","15978","20045"
"Europe","1996","101838878","50392752","100","100","9.80209975509461","3.82857442394038","5.99648331380308","100545","38660","61885"
"Latin America and the Caribbean","1996","94551260","49658944","100","100","14.1166529275079","5.7940024705429","8.37115293776771","133188","57712","75476"
"Central and Southern Asia","1996","273024220","146074888","100","100","20.1976287614569","8.74228580018722","11.5563720687076","551647","256527","295120"
"Central Asia","1996","10066944","5282906","100","100","14.4796668441746","5.38306963717469","9.14582984595035","14494","5703","8791"
"Southern Asia","1996","262957276","140791982","100","100","20.4154444214009","8.8681126831562","11.6506510243608","537153","250824","286329"
"Eastern and South-Eastern Asia","1996","341337780","162024624","100","100","9.33440147451259","4.71849306409628","4.6377917988518","319974","153264","166710"
"Eastern Asia","1996","243884593","111261884","100","100","7.44416163650219","3.87699870855217","3.58104664115298","181596","86440","95156"
"South-Eastern Asia","1996","97453187","50762740","100","100","14.143674556246","6.56040281485891","7.63334958952104","138378","66824","71554"
"Northern Africa and Western Asia","1996","65828156","35252600","100","100","12.7437966236402","6.09284601405997","6.69172224277427","84147","43089","41058"
"Western Asia","1996","33097931","17552863","100","100","11.0791687461156","5.76472912291674","5.34525356207755","36959","20296","16663"
"Northern Africa","1996","32730226","17699738","100","100","14.4486371179483","6.4181335291653","8.08237736595073","47188","22793","24395"
"Sub-Saharan Africa","1996","115468145","63051864","100","100","39.768905280101","16.8375891930814","23.3240366341906","461528","214131","247397"
"Oceania","1996","4568067","2262858","100","100","10.4854322666433","4.6799946212026","5.8327348129924","4820","2123","2697"
"Oceania (exc. Australia and New Zealand)","1996","1346112","715968","100","100","18.1444787750453","8.08210078977844","10.1443657718836","2447","1162","1285"
"Australia and New Zealand","1996","3221955","1546890","100","100","7.29426979237247","3.10141564617398","4.20589838525672","2373","961","1412"
"North America, Europe, Australia and New Zealand","1996","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1996","0","0","NaN","NaN",,,,,,
"World","1996","1037797528","529574388","100","100","16.2024200437951","7.35131272194381","8.91665645186312","1691875","781486","910389"
"Least developed countries","1997","122313119","66739806","100","100","35.0841254007996","15.4706910088599","19.921635864795","431762","208112","223650"
"Landlocked developing countries","1997","60632780","33071265","100","100","38.0972894532938","16.14214868785","22.3153586020203","232034","107637","124397"
"Small island developing States","1997","9006938","4553484","100","100","17.1370887599576","7.66571195299764","9.54454252064641","15550","7008","8542"
"Europe and Northern America","1997","143174881","71720556","100","100","9.33583179808517","3.71999474699833","5.63680593957178","134242","53459","80783"
"Northern America","1997","41652118","21344119","100","100","8.3733079874434","3.64563663639642","4.74496978674016","34909","15591","19318"
"Europe","1997","101522763","50376437","100","100","9.71973499333945","3.7514992696876","5.99070986734401","99333","37868","61465"
"Latin America and the Caribbean","1997","95899583","50350248","100","100","13.9237093167347","5.70766828367926","8.263204664239","133230","57641","75589"
"Central and Southern Asia","1997","280246017","150184228","100","100","19.792576488022","8.51145772824217","11.37796180068","554411","256750","297661"
"Central Asia","1997","10190752","5368611","100","100","13.8548400067404","5.10742879140659","8.79231735011096","14015","5498","8517"
"Southern Asia","1997","270055265","144815617","100","100","20.0156770691552","8.63742873731106","11.4773834131661","540396","251252","289144"
"Eastern and South-Eastern Asia","1997","338197991","165322934","100","100","9.1352231381493","4.54888876788023","4.60729243105897","310415","150750","159665"
"Eastern Asia","1997","239174797","113537254","100","100","7.21551042542234","3.70332189763262","3.52524363975524","172986","84249","88737"
"South-Eastern Asia","1997","99023194","51785681","100","100","13.8318882441176","6.40024308623897","7.47951587766305","137429","66501","70928"
"Northern Africa and Western Asia","1997","67571808","36271878","100","100","12.4530472096107","5.90363809601693","6.58830407652807","84333","42954","41379"
"Western Asia","1997","33973525","18056573","100","100","10.6085009331702","5.48512844791189","5.15162983662829","36305","19863","16442"
"Northern Africa","1997","33598283","18215305","100","100","14.339993015249","6.31832746749417","8.07267132874739","48028","23091","24937"
"Sub-Saharan Africa","1997","119060268","65101965","100","100","39.1447441771626","16.5098483445886","23.0148678097842","468014","216754","251260"
"Oceania","1997","4569589","2288409","100","100","10.5615903360068","4.69745245491481","5.89181439910486","4851","2155","2696"
"Oceania (exc. Australia and New Zealand)","1997","1387786","737415","100","100","17.9725053196684","8.00940057808153","10.0435475370361","2499","1186","1313"
"Australia and New Zealand","1997","3181803","1550994","100","100","7.33699076429584","3.11893172243246","4.23125604055397","2352","969","1383"
"North America, Europe, Australia and New Zealand","1997","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1997","0","0","NaN","NaN",,,,,,
"World","1997","1048720136","541240217","100","100","16.0364370955814","7.1840684637043","8.91642483836745","1689499","780465","909034"
"Least developed countries","1998","125924058","68800516","100","100","36.8913802518702","15.8611677315027","21.3691522281381","466769","219996","246773"
"Landlocked developing countries","1998","62319047","34007602","100","100","39.7609259288569","16.7553999406443","23.3975614885898","248977","114925","134052"
"Small island developing States","1998","9078312","4638605","100","100","17.5392666400981","7.73951174289445","9.87619179961181","16021","7208","8813"
"Europe and Northern America","1998","143701889","72238191","100","100","9.2792208722281","3.66345814226165","5.63641148752361","133813","53025","80787"
"Northern America","1998","42349868","21760336","100","100","8.0873605995716","3.49428987297497","4.60917652545233","34258","15234","19024"
"Europe","1998","101352022","50477855","100","100","9.76563207343928","3.73637834755004","6.05186578617495","99555","37791","61764"
"Latin America and the Caribbean","1998","97257180","51033499","100","100","13.9163527204009","5.72080127521172","8.24270633007357","135075","58558","76517"
"Central and Southern Asia","1998","287663974","154464353","100","100","19.445664989769","8.29321479233865","11.2457133134316","558547","257268","301279"
"Central Asia","1998","10343723","5489240","100","100","13.5736651882216","4.94380903540389","8.67273248604384","13898","5441","8457"
"Southern Asia","1998","277320251","148975113","100","100","19.6638502996448","8.41641448510697","11.3429023824526","544649","251827","292822"
"Eastern and South-Eastern Asia","1998","335485510","169000909","100","100","8.93234127813469","4.37729811065997","4.57506961103926","300963","148278","152685"
"Eastern Asia","1998","234827233","116200478","100","100","6.99281243555261","3.533233400159","3.47184587720721","164772","82258","82514"
"South-Eastern Asia","1998","100658277","52800431","100","100","13.491253039999","6.23236103529391","7.30441576087876","136191","66020","70171"
"Northern Africa and Western Asia","1998","69410619","37255493","100","100","12.1153692877959","5.71085550740645","6.44129910888026","84232","42674","41558"
"Western Asia","1998","34878220","18531345","100","100","10.2368877528201","5.2537245120492","5.00948167745235","35942","19523","16419"
"Northern Africa","1998","34532399","18724149","100","100","14.0340053524115","6.16307314237559","7.91974216023813","48290","23151","25139"
"Sub-Saharan Africa","1998","122785685","67088307","100","100","41.0879875834494","17.0596584020465","24.4453586494785","506548","230870","275678"
"Oceania","1998","4578987","2319159","100","100","11.1734874339576","5.00649790955056","6.19801989807014","5138","2328","2810"
"Oceania (exc. Australia and New Zealand)","1998","1430497","760420","100","100","19.8182031812321","8.94823833603351","10.9681101085457","2845","1367","1478"
"Australia and New Zealand","1998","3148490","1558739","100","100","7.24558678878662","3.07787701431197","4.18057707656513","2293","961","1332"
"North America, Europe, Australia and New Zealand","1998","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1998","0","0","NaN","NaN",,,,,,
"World","1998","1060883842","553399908","100","100","16.2079526902564","7.13925036810601","9.13391160393104","1724319","793003","931316"
"Least developed countries","1999","129601033","70737024","100","100","34.3896534137518","14.5648211482051","20.1178450810393","446816","207566","239250"
"Landlocked developing countries","1999","64129339","34984457","100","100","34.8567039317705","14.4932607075511","20.6629162565032","223849","102148","121701"
"Small island developing States","1999","9143306","4724444","100","100","17.1832780645546","7.46602830595807","9.79034474962221","15776","7081","8695"
"Europe and Northern America","1999","144307468","72602679","100","100","9.284780802568","3.63226907100235","5.67311802269568","134428","52838","81589"
"Northern America","1999","43100247","22094782","100","100","7.88981400788857","3.38059601145698","4.52451354888869","34015","14964","19051"
"Europe","1999","101207222","50507897","100","100","9.86797182409982","3.7423483708848","6.14863378283534","100413","37874","62539"
"Latin America and the Caribbean","1999","98599286","51667730","100","100","13.6624871814779","5.57658261840757","8.13124914572227","134421","57787","76634"
"Central and Southern Asia","1999","295247268","158727121","100","100","18.9314148394488","8.03283207472694","10.9868381909419","557676","256034","301642"
"Central Asia","1999","10571510","5659267","100","100","13.2044737723853","4.76046177801352","8.48440166420358","13772","5401","8371"
"Southern Asia","1999","284675759","153067854","100","100","19.1433897552206","8.15361328970421","11.0801194749186","543904","250633","293271"
"Eastern and South-Eastern Asia","1999","333304790","171396158","100","100","8.74789011008803","4.2205161618897","4.54656278993443","292543","144982","147561"
"Eastern Asia","1999","231057961","117705159","100","100","6.77363213626259","3.36338798472336","3.4217528339074","157017","79311","77706"
"South-Eastern Asia","1999","102246829","53690999","100","100","13.220786856687","6.09699979351103","7.16748723134543","135526","65671","69855"
"Northern Africa and Western Asia","1999","71276419","38143537","100","100","11.9275782100641","5.64305198880754","6.32019138984866","85185","43171","42014"
"Western Asia","1999","35795820","18957810","100","100","10.616890981707","5.39505118275667","5.25016470625866","38238","20511","17727"
"Northern Africa","1999","35480599","19185727","100","100","13.2690079119264","5.88804610490809","7.42467865726641","46947","22660","24287"
"Sub-Saharan Africa","1999","126635319","69073946","100","100","38.9927762598135","15.9703540227867","23.3960656888176","494933","222403","272530"
"Oceania","1999","4609331","2358789","100","100","10.405525177251","4.60192405260321","5.83043233143084","4808","2176","2632"
"Oceania (exc. Australia and New Zealand)","1999","1474067","783577","100","100","17.6758214767114","7.87492658966739","9.87868883643312","2610","1239","1371"
"Australia and New Zealand","1999","3135264","1575212","100","100","6.99118961120604","2.9697864637957","4.0333814289813","2198","937","1261"
"North America, Europe, Australia and New Zealand","1999","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1999","0","0","NaN","NaN",,,,,,
"World","1999","1073979881","563969957","100","100","15.8476184437946","6.88608736081173","9.02366885503356","1703997","779393","924604"
"Least developed countries","2000","133213147","72533854","100","100","31.0102576706724","13.4508089396702","17.7988577661592","414393","196449","217944"
"Landlocked developing countries","2000","65935096","35977090","100","100","32.1288262699097","13.4699344269197","18.9136575702342","211984","97579","114405"
"Small island developing States","2000","9240034","4818465","100","100","15.999126535561","6.96028285365186","9.10219755145708","14817","6731","8086"
"Europe and Northern America","2000","145142282","72844361","100","100","9.25086381240903","3.58850551794476","5.68275087734475","134779","52374","82404"
"Northern America","2000","43893975","22357354","100","100","7.79468904995895","3.31019974217683","4.49938316477402","34250","14826","19424"
"Europe","2000","101248307","50487007","100","100","9.87319165730261","3.71172886947067","6.1844176694365","100529","37549","62981"
"Latin America and the Caribbean","2000","99824271","52184072","100","100","13.6328001170599","5.54937996984651","8.12852844012332","135844","58079","77765"
"Central and Southern Asia","2000","302902364","162674722","100","100","18.5061410611471","7.81381029730195","10.7765365763144","559090","255219","303871"
"Central Asia","2000","10874744","5877683","100","100","12.9163100889562","4.60683021140241","8.347937407807","13806","5428","8378"
"Southern Asia","2000","292027620","156797040","100","100","18.713781284783","7.93382647938782","10.8661650735854","545284","249791","295493"
"Eastern and South-Eastern Asia","2000","334208329","173968745","100","100","8.54869288874849","4.07165093738837","4.49534542878918","286348","141957","144391"
"Eastern Asia","2000","230430764","119554361","100","100","6.56055994939631","3.20273430492335","3.36861442144054","151529","76703","74826"
"South-Eastern Asia","2000","103777565","54414384","100","100","12.957633182285","5.97810244910546","7.02150601548716","134819","65254","69565"
"Northern Africa and Western Asia","2000","73190238","38995284","100","100","11.2506457942603","5.28981829355871","5.99252687901092","82471","41365","41106"
"Western Asia","2000","36776628","19391818","100","100","9.63351624892228","4.86185735297151","4.79497136272788","35614","18902","16712"
"Northern Africa","2000","36413610","19603466","100","100","12.9011866025182","5.71297817580281","7.22951046220767","46857","22463","24394"
"Sub-Saharan Africa","2000","130452685","71067607","100","100","35.8748224255087","14.9903719461294","21.2022805509441","469193","214675","254518"
"Oceania","2000","4665000","2404714","100","100","10.133610773403","4.47904588646625","5.68000589397116","4734","2159","2575"
"Oceania (exc. Australia and New Zealand)","2000","1517468","805678","100","100","17.5234503931756","7.81368321819896","9.78623370504711","2664","1264","1400"
"Australia and New Zealand","2000","3147532","1599037","100","100","6.57088974005637","2.7946497601285","3.78682282342287","2070","895","1175"
"North America, Europe, Australia and New Zealand","2000","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","2000","0","0","NaN","NaN",,,,,,
"World","2000","1090385167","574139504","100","100","15.3317142322396","6.64720311308395","8.74262512409701","1672461","765830","906632"
"Least developed countries","2001","136768473","74285405","100","100","30.0283025815756","13.0269267353312","17.2257747518966","411945","194811","217134"
"Landlocked developing countries","2001","67788419","37021953","100","100","30.6713821559782","12.8332424833089","18.070036837082","207840","95636","112204"
"Small island developing States","2001","9383924","4926919","100","100","15.7404165600608","6.79146373186431","9.01014490050703","14783","6715","8068"
"Europe and Northern America","2001","146129714","73227083","100","100","9.12789834486394","3.52787013658986","5.61985432451754","133930","51758","82171"
"Northern America","2001","44653054","22559493","100","100","7.7814439056284","3.27418180305477","4.52206817590739","34824","14797","20027"
"Europe","2001","101476660","50667590","100","100","9.71546273310631","3.64080736282364","6.09685283698163","99106","36961","62145"
"Latin America and the Caribbean","2001","100913798","52586172","100","100","13.6017042509614","5.52143637866595","8.12513026210608","137085","58231","78854"
"Central and Southern Asia","2001","310460292","166326196","100","100","18.0116930431035","7.60837769587133","10.4830745377291","557847","254061","303786"
"Central Asia","2001","11215266","6120871","100","100","12.2690590454738","4.36971096656442","7.93401744193435","13477","5361","8116"
"Southern Asia","2001","299245027","160205326","100","100","18.2264794642734","7.73190705690597","10.5763477451343","544370","248700","295670"
"Eastern and South-Eastern Asia","2001","337992696","177049712","100","100","8.37588385352361","3.93809955640707","4.45532982954184","283454","139723","143731"
"Eastern Asia","2001","232858508","122178095","100","100","6.36129748763814","3.04949134030881","3.32193636350287","148287","74630","73657"
"South-Eastern Asia","2001","105134188","54871618","100","100","12.8193528391863","5.91385198516926","6.94658191124306","135167","65093","70074"
"Northern Africa and Western Asia","2001","75125517","39837984","100","100","10.9488158565255","5.11902647285681","5.85978578221316","82368","40891","41477"
"Western Asia","2001","37811904","19852157","100","100","9.37239309597149","4.68446169107635","4.70999519696032","35601","18643","16958"
"Northern Africa","2001","37313614","19985827","100","100","12.5614783827555","5.55049742665787","7.05011258787409","46767","22248","24519"
"Sub-Saharan Africa","2001","134304801","73088698","100","100","35.1090263886583","14.6241064554219","20.7889395990279","472543","215346","257197"
"Oceania","2001","4745763","2453359","100","100","9.81181549703347","4.34781989776319","5.4878558079481","4661","2138","2523"
"Oceania (exc. Australia and New Zealand)","2001","1561151","828629","100","100","17.3895154840021","7.77172642320867","9.69312134809785","2720","1293","1427"
"Australia and New Zealand","2001","3184613","1624730","100","100","6.09487239360262","2.59705613698196","3.50692393494784","1941","845","1096"
"North America, Europe, Australia and New Zealand","2001","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","2001","0","0","NaN","NaN",,,,,,
"World","2001","1109672580","584569203","100","100","15.0668099707588","6.49772096538141","8.62513271102304","1671890","762150","909741"
"Least developed countries","2002","140447119","76135180","100","100","29.0705598740318","12.6694471174473","16.6115721920089","409602","194148","215454"
"Landlocked developing countries","2002","69902086","38211396","100","100","29.155975853985","12.2049074506703","17.1605108500457","203553","93846","109707"
"Small island developing States","2002","9531866","5023725","100","100","15.4905212060873","6.63136880479125","8.9182928905626","14762","6685","8077"
"Europe and Northern America","2002","147176625","73669787","100","100","8.90558950899944","3.43487653639666","5.48956896423303","131623","50696","80926"
"Northern America","2002","45260709","22703063","100","100","7.79703814180999","3.24846121904807","4.56340095378729","35409","14774","20635"
"Europe","2002","101915916","50966725","100","100","9.39652378301015","3.51790709315193","5.89937012586915","96214","35922","60291"
"Latin America and the Caribbean","2002","101899356","52904123","100","100","13.4898103778935","5.46305961970745","8.07084225058222","137369","57962","79407"
"Central and Southern Asia","2002","317538422","169603649","100","100","17.5590515510714","7.43310736454327","10.2017750759767","556464","253077","303387"
"Central Asia","2002","11575109","6361271","100","100","11.7511204790429","4.1736125561969","7.6092660511807","13286","5321","7965"
"Southern Asia","2002","305963313","163242378","100","100","17.7784252767702","7.55990868949952","10.2963560992153","543178","247756","295422"
"Eastern and South-Eastern Asia","2002","344216566","180152918","100","100","8.18776175637914","3.80666740213814","4.39783545109258","282041","137418","144623"
"Eastern Asia","2002","237991920","125120158","100","100","6.17451844836803","2.90605373166337","3.27799073390918","146947","72827","74120"
"South-Eastern Asia","2002","106224647","55032760","100","100","12.6736122229724","5.85124494066292","6.86252157696683","135094","64591","70503"
"Northern Africa and Western Asia","2002","76975282","40617289","100","100","10.9491927219416","5.04089877777513","5.93822795018278","84362","41053","43309"
"Western Asia","2002","38816839","20291054","100","100","8.98014295890859","4.48475894955395","4.51563554628378","35010","18241","16769"
"Northern Africa","2002","38158444","20326235","100","100","12.9682847527754","5.59576691957839","7.41400487642622","49352","22812","26540"
"Sub-Saharan Africa","2002","138210365","75096499","100","100","34.114494312367","14.2229648475559","20.1785279586423","472454","215149","257305"
"Oceania","2002","4845884","2499629","100","100","9.5264908368744","4.2376332169764","5.3113652376565","4622","2123","2499"
"Oceania (exc. Australia and New Zealand)","2002","1606647","852936","100","100","17.2465172375899","7.70815972942024","9.61245182220661","2776","1320","1456"
