"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"Western Asia","1991","19064820","10120327","100","100","10.2825472811687","6.27107956686457","4.03678269980875","19969","12733","7236"
"Northern Africa","1991","19728695","10512685","100","100","12.8481269147888","7.80849562618597","5.07929292519326","25868","16482","9386"
"Sub-Saharan Africa","1991","70451439","38248885","100","100","39.4406523755143","26.6166869335604","13.1746304562739","291772","206358","85414"
"Oceania","1991","2362930","1213209","100","100","6.068316185186","3.48876867447772","2.58857846215854","1444","848","596"
"Oceania (exc. Australia and New Zealand)","1991","800122","424786","100","100","13.3230350431774","7.97213504327814","5.39390090633478","1086","680","406"
"Australia and New Zealand","1991","1562808","788423","100","100","2.28957306466915","1.0648506737082","1.22602792762564","358","168","190"
"Europe, Northern America, Australia and New Zealand","1991","72920871","36551532","100","100","3.67060351937754","1.83945239287691","1.83452564909565","26816","13459","13356"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1991","54996376","28575874","100","100","13.6129010472009","8.96582472593025","4.68911813256645","76308","51472","24836"
"World","1991","575767755","302956379","100","100","15.1422030686542","9.75821719250747","5.43704171003796","891628","594162","297466"
"Least developed countries","1992","74625630","40247130","100","100","38.8856007567386","26.0881477769427","13.1402579715858","303716","212770","90946"
"Landlocked developing countries","1992","37332620","20253550","100","100","39.2157081520746","25.8132077925091","13.7576288929105","153248","105929","47319"
"Small island developing States","1992","4929894","2595403","100","100","12.8618621572105","7.95734082440123","4.94386132233976","6461","4147","2314"
"Europe and Northern America","1992","71694487","35923203","100","100","3.76530998595859","1.90313289938863","1.86572781455515","27047","13686","13360"
"Northern America","1992","20833517","10522715","100","100","2.75505760037564","1.19764232568653","1.55928273769347","5740","2522","3218"
"Europe","1992","50860970","25400488","100","100","4.18070220614108","2.19526267662927","1.98980768004552","21307","11164","10142"
"Latin America and the Caribbean","1992","53397477","27507727","100","100","6.05404306291557","3.05845513206212","3.00477790927083","32434","16852","15582"
"Central and Southern Asia","1992","168092648","89490530","100","100","17.4875337657112","11.1351547844243","6.42391021586176","301726","200414","101312"
"Central Asia","1992","6269829","3433022","100","100","7.78588564815408","4.1451662811943","3.65587357081381","4930","2852","2078"
"Southern Asia","1992","161822820","86057508","100","100","17.8658901555799","11.4129852507434","6.52740204813766","296796","197562","99234"
"Eastern and South-Eastern Asia","1992","179095854","93804028","100","100","8.8637435239588","5.504666421664","3.37767004919805","161272","103557","57715"
"Eastern Asia","1992","124341145","65544364","100","100","7.06048177867347","4.2154867423334","2.85703884571656","89022","55377","33645"
"South-Eastern Asia","1992","54754709","28259664","100","100","12.9819340110872","8.4883379961053","4.53206572063921","72250","48180","24070"
"Northern Africa and Western Asia","1992","39686339","21014139","100","100","10.7967062072268","6.53345957083644","4.29128356406331","43609","27549","16060"
"Western Asia","1992","19536139","10342596","100","100","9.23345867326542","5.57392828549736","3.68004268176365","18341","11562","6779"
"Northern Africa","1992","20150200","10671543","100","100","12.3098687306993","7.46253294528349","4.88378116324395","25268","15987","9281"
"Sub-Saharan Africa","1992","72515760","39299078","100","100","40.297425761639","26.8699674275278","13.7982159471697","306372","214069","92303"
"Oceania","1992","2392645","1228347","100","100","5.99302728293472","3.44990265910695","2.55192852884537","1444","849","595"
"Oceania (exc. Australia and New Zealand)","1992","820112","435171","100","100","13.1463113832434","7.85101834345802","5.33719545923847","1098","686","412"
"Australia and New Zealand","1992","1572533","793176","100","100","2.19913802800953","1.02698707823436","1.17335597119571","346","163","183"
"Europe, Northern America, Australia and New Zealand","1992","73267020","36716379","100","100","3.73169495319015","1.88421335466589","1.85096921944657","27393","13849","13543"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1992","55574820","28694835","100","100","12.9837524058728","8.47867578165666","4.54360033836664","73348","48866","24482"
"World","1992","586875208","308267050","100","100","14.5799311638802","9.31482125940376","5.31461458943976","873906","576978","296928"
"Least developed countries","1993","76784991","41304370","100","100","38.1183414968873","25.3769583242052","13.0731396938596","305709","212330","93379"
"Landlocked developing countries","1993","38599998","20979090","100","100","39.0873986846927","25.3917127420753","14.0525030637184","157783","107909","49874"
"Small island developing States","1993","5017949","2643969","100","100","12.532462617031","7.71229340321995","4.85763270245739","6406","4094","2312"
"Europe and Northern America","1993","72014249","35981975","100","100","3.68894586116042","1.85273192715538","1.83962226090172","26615","13345","13269"
"Northern America","1993","21203505","10663559","100","100","2.67504378059169","1.15139116122414","1.52540896176343","5675","2457","3218"
"Europe","1993","50810744","25318416","100","100","4.11326618438912","2.14798504285889","1.96951162303826","20940","10888","10051"
"Latin America and the Caribbean","1993","53877460","27676370","100","100","5.8572009011667","2.943483121694","2.92231957782619","31653","16317","15336"
"Central and Southern Asia","1993","171907207","91068280","100","100","16.8281210926212","10.6495717209903","6.24505654925373","296291","195006","101285"
"Central Asia","1993","6429314","3524538","100","100","7.65752718946555","4.04340373046467","3.62879614687827","4968","2856","2112"
"Southern Asia","1993","165477893","87543742","100","100","17.1878348962488","10.9146224716723","6.34243773803727","291323","192150","99173"
"Eastern and South-Eastern Asia","1993","182962021","95812513","100","100","8.50102784543683","5.22628041176559","3.29195209843975","157884","100411","57473"
"Eastern Asia","1993","127698219","67513392","100","100","6.76740247119678","4.01128931968202","2.76721324444756","87627","54272","33355"
"South-Eastern Asia","1993","55263802","28299121","100","100","12.5448677615522","8.11892715853545","4.46216862505262","70257","46139","24118"
"Northern Africa and Western Asia","1993","40564207","21366125","100","100","10.4057684435205","6.26619050679487","4.16568088675255","42889","26861","16028"
"Western Asia","1993","20000066","10561887","100","100","8.97441481197658","5.37894357699229","3.61491566236772","18229","11393","6836"
"Northern Africa","1993","20564141","10804238","100","100","11.7972649300906","7.13277286868061","4.69800184148179","24660","15468","9192"
"Sub-Saharan Africa","1993","74595187","40340462","100","100","39.9919285777832","26.4947629878024","13.8645022921553","312280","216632","95648"
"Oceania","1993","2424765","1242873","100","100","5.9274769072547","3.41366147321581","2.52242614298227","1447","850","597"
"Oceania (exc. Australia and New Zealand)","1993","841815","446269","100","100","12.9759794850457","7.73434910374184","5.28248697974122","1112","693","419"
"Australia and New Zealand","1993","1582950","796604","100","100","2.11501147902959","0.984948481548214","1.13117714869641","335","157","178"
"Europe, Northern America, Australia and New Zealand","1993","73597199","36778579","100","100","3.65509433198863","1.83394371748704","1.82449663864953","26950","13502","13447"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1993","56105617","28745390","100","100","12.550692872709","8.11295776141127","4.47403275002184","71369","46832","24537"
"World","1993","598345095","313488597","100","100","14.2392109681976","9.04099318652842","5.2456436098044","869061","569424","299637"
"Least developed countries","1994","78808476","42302014","100","100","37.5505978153852","24.4429687626878","13.4360459029984","308120","209356","98764"
"Landlocked developing countries","1994","39573653","21509100","100","100","41.2741803699057","25.7204052931541","15.9643855431783","170228","112086","58142"
"Small island developing States","1994","5116115","2694648","100","100","12.2208596473555","7.4775567004916","4.77903847805752","6365","4045","2320"
"Europe and Northern America","1994","72284474","36024965","100","100","3.48856212270898","1.73040378385695","1.7612059362684","25262","12478","12783"
"Northern America","1994","21560762","10845861","100","100","2.61927484823787","1.12882568816554","1.49213351871849","5650","2450","3200"
"Europe","1994","50723712","25179105","100","100","3.85975639480052","1.989431255568","1.87405343972017","19612","10028","9583"
"Latin America and the Caribbean","1994","54326458","27832605","100","100","5.67166743030589","2.83670390971457","2.84302835022792","30899","15813","15086"
"Central and Southern Asia","1994","175442027","92403892","100","100","16.2675651213332","10.2161086700977","6.1139168905897","291620","189771","101849"
"Central Asia","1994","6565050","3579776","100","100","7.60265428931683","3.99922162239319","3.61790145665674","5033","2869","2164"
"Southern Asia","1994","168876978","88824116","100","100","16.6077645120318","10.4658489340476","6.2068758024855","286587","186902","99685"
"Eastern and South-Eastern Asia","1994","186534562","98114737","100","100","8.16367606711432","4.96939130073021","3.21023769365224","154618","97757","56861"
"Eastern Asia","1994","130765685","69776576","100","100","6.49004098305261","3.82183318455192","2.67844436606196","86152","53437","32715"
"South-Eastern Asia","1994","55768877","28338161","100","100","12.1467863717654","7.7893881607838","4.39160613582274","68466","44320","24146"
"Northern Africa and Western Asia","1994","41358697","21673749","100","100","10.0327919862583","6.00968629225954","4.04742947543621","42096","26129","15967"
"Western Asia","1994","20440211","10773014","100","100","8.74101074288858","5.19762670106198","3.56189745514585","18127","11228","6899"
"Northern Africa","1994","20918486","10900736","100","100","11.2965697677202","6.81158180096742","4.51574734921447","23969","14901","9068"
"Sub-Saharan Africa","1994","76562328","41306040","100","100","39.6922054061436","25.7593561379749","14.3012400026105","317148","215580","101568"
"Oceania","1994","2459934","1259204","100","100","5.86431268889431","3.37737665043517","2.49536382196577","1452","852","600"
"Oceania (exc. Australia and New Zealand)","1994","864030","457549","100","100","12.8082489103177","7.6094718874103","5.23864030906751","1126","699","427"
"Australia and New Zealand","1994","1595904","801656","100","100","2.04126900074719","0.953820143185236","1.08848707846293","326","153","173"
"Europe, Northern America, Australia and New Zealand","1994","73880378","36826621","100","100","3.45730220793328","1.71350479315355","1.74679054875757","25588","12631","12956"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1994","56632907","28795710","100","100","12.1562176945124","7.78652964099496","4.40397977255478","69592","45019","24573"
"World","1994","608968478","318615191","100","100","13.9123348750176","8.72441079985873","5.23358401203547","863097","558382","304715"
"Least developed countries","1995","80789223","43285557","100","100","33.0506832911736","22.186094131971","11.1111010939835","278029","194222","83807"
"Landlocked developing countries","1995","40528303","21994983","100","100","33.5334317159608","22.1924654152052","11.5983625607582","141962","98720","43242"
"Small island developing States","1995","5214946","2742711","100","100","12.0096682327643","7.31080853546432","4.73346515475566","6371","4025","2346"
"Europe and Northern America","1995","72390445","36006999","100","100","3.40313913604984","1.68718293604268","1.71885622489933","24679","12160","12518"
"Northern America","1995","21904913","11057990","100","100","2.54246115968892","1.09860144556247","1.44544768504275","5569","2431","3138"
"Europe","1995","50485532","24949010","100","100","3.77935271490315","1.94795572468228","1.83497143332905","19110","9729","9380"
"Latin America and the Caribbean","1995","54745373","27984492","100","100","5.50349364442537","2.7381220040862","2.77296435505639","30208","15346","14862"
"Central and Southern Asia","1995","178591421","93517707","100","100","15.7186441740438","9.79823850800415","5.97898922853765","286200","184164","102036"
"Central Asia","1995","6683144","3604449","100","100","7.44394705682982","3.90419655442194","3.55362455113604","5012","2820","2192"
"Southern Asia","1995","171908277","89913258","100","100","16.0428295892289","10.0337936736772","6.06994044559433","281188","181344","99844"
"Eastern and South-Eastern Asia","1995","190170979","100325078","100","100","7.94575549086818","4.7966877721691","3.16424561695808","153426","96477","56949"
"Eastern Asia","1995","133900908","71896125","100","100","6.3638467222924","3.73119694218443","2.6425095034871","86565","53752","32813"
"South-Eastern Asia","1995","56270071","28428953","100","100","11.7790617954304","7.48621935514574","4.32522200094346","66861","42725","24136"
"Northern Africa and Western Asia","1995","42014661","21901107","100","100","9.66613108169567","5.75910404649279","3.9296583464874","41138","25299","15839"
"Western Asia","1995","20809765","10933871","100","100","8.50927918788502","5.01944052487547","3.50744406991276","17944","11004","6940"
"Northern Africa","1995","21204896","10967236","100","100","10.8045837028806","6.49597158876969","4.33678373806002","23194","14295","8899"
"Sub-Saharan Africa","1995","78608496","42309462","100","100","35.3229428655282","23.6552463535018","11.9503858329236","289843","202564","87279"
"Oceania","1995","2498524","1279201","100","100","5.78182071807909","3.32856356288195","2.46145024880716","1454","853","601"
"Oceania (exc. Australia and New Zealand)","1995","885737","468514","100","100","12.6100704910861","7.48500606561926","5.16371486253402","1136","704","432"
"Australia and New Zealand","1995","1612787","810688","100","100","1.97051515304114","0.918551031982837","1.05293129218345","318","149","169"
"Europe, Northern America, Australia and New Zealand","1995","74003231","36817687","100","100","3.37191380119251","1.67026435919512","1.70449640158736","24997","12309","12687"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1995","57155808","28897467","100","100","11.7913346419626","7.48619968414164","4.33760715110542","67997","43429","24568"
"World","1995","619019897","323324045","100","100","13.120615297077","8.26794793856004","4.89312344844557","826950","536865","290085"
"Least developed countries","1996","82915747","44353473","100","100","33.3114486895321","22.2119200983564","11.3516710004199","287297","199248","88049"
"Landlocked developing countries","1996","41777290","22598463","100","100","32.8603870718396","21.6694454909445","11.4388143448212","143141","99012","44129"
"Small island developing States","1996","5307830","2783080","100","100","11.6407721258708","7.04995658673255","4.62341038161116","6278","3938","2340"
"Europe and Northern America","1996","72360286","35782817","100","100","3.26057926963497","1.59730149874213","1.66593877739871","23638","11440","12197"
"Northern America","1996","22224577","11263823","100","100","2.45339902168784","1.05813908606065","1.39673787856941","5449","2385","3064"
"Europe","1996","50135709","24518995","100","100","3.62272045799972","1.84490105309723","1.78110536807177","18189","9055","9133"
"Latin America and the Caribbean","1996","55123155","28119389","100","100","5.34051508595301","2.64041478645066","2.70724855862729","29510","14869","14641"
"Central and Southern Asia","1996","181391682","94434915","100","100","15.1499583443144","9.358720660372","5.84594828089837","279556","177589","101967"
"Central Asia","1996","6786661","3603046","100","100","7.4332705992729","3.90709615085241","3.5400055906377","5079","2821","2258"
"Southern Asia","1996","174605021","90831869","100","100","15.4510236594093","9.57435734136891","5.93347553307034","274477","174768","99709"
"Eastern and South-Eastern Asia","1996","192371340","100788664","100","100","7.62563243338932","4.57065100181399","3.06900879972042","148645","92345","56300"
"Eastern Asia","1996","135629621","72175505","100","100","6.07773172583326","3.54263245134724","2.54411212867289","83557","51229","32328"
"South-Eastern Asia","1996","56741719","28613159","100","100","11.3807368343535","7.15908779473038","4.25209012614723","65088","41116","23972"
"Northern Africa and Western Asia","1996","42577409","22072124","100","100","9.29725322659858","5.51232560840422","3.80590701690681","40039","24401","15638"
"Western Asia","1996","21148652","11058778","100","100","8.2723758331894","4.84500975271326","3.4440525486632","17704","10742","6962"
"Northern Africa","1996","21428757","11013346","100","100","10.3125776206511","6.18194525301146","4.15632655083054","22335","13659","8676"
"Sub-Saharan Africa","1996","80863062","43421470","100","100","35.8861657977815","23.9041703335118","12.2754294200435","302592","210102","92490"
"Oceania","1996","2537230","1300599","100","100","5.70886912767554","3.27772334095961","2.43914061484112","1458","854","604"
"Oceania (exc. Australia and New Zealand)","1996","907045","478837","100","100","12.4409362148189","7.36569313981397","5.11290315066643","1147","708","439"
"Australia and New Zealand","1996","1630185","821762","100","100","1.90702051907732","0.887940670966894","1.0199855347506","311","146","165"
"Europe, Northern America, Australia and New Zealand","1996","73990471","36604579","100","100","3.23074414457392","1.58138163754949","1.65197490981255","23949","11586","12362"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1996","57648764","29091996","100","100","11.3969441963767","7.16248873946792","4.26500349642579","66235","41824","24411"
"World","1996","627224163","325919977","100","100","12.9470147842278","8.12228144214902","4.8642420852983","825440","531602","293838"
"Least developed countries","1997","85039338","45421695","100","100","31.8660165795092","21.1660245008366","10.9313656314556","281427","194336","87091"
"Landlocked developing countries","1997","43007225","23162799","100","100","31.405635980992","20.667679883736","10.964568284626","140501","96744","43757"
"Small island developing States","1997","5387523","2813141","100","100","11.9383472140225","7.2043072831863","4.7683928985241","6529","4068","2461"
"Europe and Northern America","1997","72083758","35298455","100","100","3.14493324347787","1.50973515188713","1.63767054037274","22725","10666","12058"
"Northern America","1997","22482120","11419198","100","100","2.35648971621016","1.00875626698037","1.34909435661681","5292","2305","2987"
"Europe","1997","49601638","23879257","100","100","3.50790921239941","1.74922784279494","1.76176309466205","17433","8361","9071"
"Latin America and the Caribbean","1997","55435913","28218505","100","100","5.18946871939729","2.54738250917089","2.64883380312615","28833","14395","14438"
"Central and Southern Asia","1997","183859419","95175810","100","100","14.5276150153432","8.90097891730689","5.67716845476212","271170","170189","100981"
"Central Asia","1997","6846780","3564863","100","100","6.96355691315931","3.62050246021962","3.35520196992638","4792","2586","2206"
"Southern Asia","1997","177012639","91610948","100","100","14.8196785782395","9.10589383641446","5.76629198446534","266378","167603","98775"
"Eastern and South-Eastern Asia","1997","192178679","98771524","100","100","7.33969695600578","4.37996178871895","2.97275572376406","142331","86713","55618"
"Eastern Asia","1997","135039322","69925995","100","100","5.80299042121268","3.35790874240535","2.45331970248414","79028","47040","31988"
"South-Eastern Asia","1997","57139357","28845529","100","100","10.9918017008334","6.85323811225412","4.16712186697641","63303","39673","23630"
"Northern Africa and Western Asia","1997","43078899","22218943","100","100","8.94348547931989","5.27702045671364","3.68591567502512","38918","23512","15406"
"Western Asia","1997","21465209","11171982","100","100","8.03811146746836","4.67487661920067","3.37903140316995","17438","10470","6968"
"Northern Africa","1997","21613690","11046962","100","100","9.84692264202425","5.88560933318104","3.98476608530545","21480","13042","8438"
"Sub-Saharan Africa","1997","83109611","44548902","100","100","34.8184665625916","23.1150364400354","11.9803564996092","301309","208358","92951"
"Oceania","1997","2572737","1320480","100","100","6.63884479573595","3.85856124417248","2.79105300050159","1721","1021","700"
"Oceania (exc. Australia and New Zealand)","1997","928529","488962","100","100","15.0270940791374","8.95835687447","6.12359455000085","1420","880","540"
"Australia and New Zealand","1997","1644208","831518","100","100","1.83055536166743","0.84748767987325","0.983901526215749","301","141","160"
"Europe, Northern America, Australia and New Zealand","1997","73727965","36129973","100","100","3.11561520959625","1.49449826331475","1.62354332896703","23026","10807","12218"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1997","58067886","29334491","100","100","11.0565338896882","6.88836373223923","4.19708117922526","64723","40553","24170"
"World","1997","632319013","325552618","100","100","12.5893576750591","7.87627022515173","4.75050370076014","807009","514856","292153"
"Least developed countries","1998","87059889","46452773","100","100","32.4072127044613","21.3036858121759","11.3452219358767","292719","200054","92665"
"Landlocked developing countries","1998","44056321","23627900","100","100","33.195731817162","21.5693648744257","11.8826685565136","151878","103039","48839"
"Small island developing States","1998","5451281","2829619","100","100","11.8250041867927","7.11162665562331","4.74713740004136","6534","4039","2495"
"Europe and Northern America","1998","71390979","34561838","100","100","3.01490128028936","1.41736456643521","1.59980421966846","21598","9804","11793"
"Northern America","1998","22692781","11496956","100","100","2.27170702948587","0.970655345802813","1.30231578346032","5151","2233","2918"
"Europe","1998","48698199","23064882","100","100","3.36684566957945","1.63996732282255","1.72971502287219","16447","7571","8875"
"Latin America and the Caribbean","1998","55698247","28292747","100","100","5.53590077359867","2.80191192149197","2.74167077212795","30925","15877","15048"
"Central and Southern Asia","1998","185975768","95785881","100","100","13.9803331105186","8.50186301913195","5.52544668219826","263511","163567","99944"
"Central Asia","1998","6848339","3497555","100","100","6.65769691038309","3.44788759087275","3.22091467123653","4578","2416","2162"
"Southern Asia","1998","179127429","92288327","100","100","14.2583548927282","8.69289603790236","5.61426305993528","258933","161151","97782"
"Eastern and South-Eastern Asia","1998","191477052","96026518","100","100","7.07333042776148","4.20741345471329","2.87802601844112","135996","80975","55021"
"Eastern Asia","1998","134081333","66991998","100","100","5.53766088841778","3.18195195005904","2.36322861826905","74448","42701","31747"
"South-Eastern Asia","1998","57395719","29034520","100","100","10.6373099767171","6.56946984357765","4.09474040675899","61548","38274","23274"
"Northern Africa and Western Asia","1998","43494818","22332262","100","100","9.96848479201795","5.9269224811623","4.06565915751705","43794","26551","17243"
"Western Asia","1998","21741510","11276837","100","100","7.8107457410389","4.5114585428679","3.31423925115365","17146","10198","6948"
"Northern Africa","1998","21753308","11055426","100","100","12.1334478511038","7.36866712784108","4.80015144139759","26648","16353","10295"
"Sub-Saharan Africa","1998","85233779","45641400","100","100","35.0452552533487","23.0743975196495","12.253602222427","310716","213088","97628"
"Oceania","1998","2606827","1338203","100","100","7.01467290940083","4.08295520942204","2.94373684566791","1843","1095","748"
"Oceania (exc. Australia and New Zealand)","1998","949970","498892","100","100","16.0335139089286","9.55541391998388","6.54059811118133","1550","958","592"
"Australia and New Zealand","1998","1656858","839312","100","100","1.7686540958064","0.815812227417484","0.95361984311731","293","137","156"
"Europe, Northern America, Australia and New Zealand","1998","73047837","35401149","100","100","2.98665693569522","1.40310637957086","1.5857755679403","21891","9941","11949"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1998","58345688","29533411","100","100","10.7257016162197","6.61998412432233","4.13307840532514","63098","39232","23866"
"World","1998","635877470","323978848","100","100","12.5739976936061","7.8547089705632","4.75665083099494","808385","510959","297426"
"Least developed countries","1999","88987131","47453114","100","100","28.0912518428968","18.5749022651568","9.69646038164704","258879","177940","80939"
"Landlocked developing countries","1999","45004764","24048144","100","100","27.5032120016138","18.1256602422404","9.55066384735844","128197","87975","40222"
"Small island developing States","1999","5484288","2823891","100","100","11.0778924947629","6.63891217841556","4.46864727315005","6145","3762","2383"
"Europe and Northern America","1999","70483125","33665453","100","100","2.89590765075753","1.32589163726466","1.57210044833021","20519","8933","11585"
"Northern America","1999","22855383","11479068","100","100","2.1731868098761","0.92647514173154","1.2478677866291","4969","2128","2841"
"Europe","1999","47627742","22186385","100","100","3.24691778508579","1.53249357039564","1.71705559134391","15550","6805","8744"
"Latin America and the Caribbean","1999","55930548","28347256","100","100","4.91118542949265","2.38556577847489","2.53165909030631","27525","13541","13984"
"Central and Southern Asia","1999","187795933","96306618","100","100","13.3494378870073","8.05781426927362","5.3346089054933","253705","155832","97873"
"Central Asia","1999","6825830","3433790","100","100","6.33398939677821","3.26510010671906","3.07894234503846","4338","2246","2092"
"Southern Asia","1999","180970103","92872828","100","100","13.6112895787087","8.23457439717019","5.42135775530828","249367","153586","95781"
"Eastern and South-Eastern Asia","1999","190658653","92915309","100","100","6.82017017300796","4.04709979946717","2.78433887082651","129866","75360","54506"
"Eastern Asia","1999","133134378","63767800","100","100","5.27715373250692","3.00811783917615","2.27588201461882","70032","38422","31610"
"South-Eastern Asia","1999","57524275","29147509","100","100","10.3171133023174","6.3163790079116","4.02616507899318","59834","36938","22896"
"Northern Africa and Western Asia","1999","43823282","22412430","100","100","8.62647314812026","5.0282791747062","3.61637813226447","38110","22596","15514"
"Western Asia","1999","21984645","11375367","100","100","8.23537278079611","4.6907986631772","3.56127936208972","18267","10697","7570"
"Northern Africa","1999","21838637","11037063","100","100","9.02674511275281","5.37598458815142","3.67049303860777","19843","11899","7944"
"Sub-Saharan Africa","1999","87296790","46718612","100","100","31.8593418099038","21.0619986402022","11.0296496353227","288901","198892","90009"
"Oceania","1999","2641285","1353568","100","100","5.54156303142628","3.17175222714172","2.37735117316269","1473","860","613"
"Oceania (exc. Australia and New Zealand)","1999","971223","508633","100","100","12.05620311518","7.12116759721814","4.97043078863809","1188","727","461"
"Australia and New Zealand","1999","1670063","844935","100","100","1.70665467589404","0.786733193929732","0.92064578456283","285","133","152"
"Europe, Northern America, Australia and New Zealand","1999","72153188","34510388","100","100","2.86847405901292","1.31269423541751","1.55782477119241","20804","9066","11737"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1999","58495497","29656142","100","100","10.3459234885737","6.33018741590002","4.04131837539728","61022","37665","23357"
"World","1999","638629615","321719244","100","100","11.8098485798155","7.37073128677929","4.47207979147216","760100","476016","284085"
"Least developed countries","2000","90852900","48459620","100","100","26.6563725789698","17.5516173414213","9.2674133300625","250556","171615","78941"
"Landlocked developing countries","2000","45872181","24436748","100","100","26.1254960832387","17.1487929257644","9.13332872042378","123872","84537","39335"
"Small island developing States","2000","5510284","2813434","100","100","10.0891330497962","6.01187171909587","4.10192155690218","5610","3393","2217"
"Europe and Northern America","2000","69483712","32704997","100","100","2.77682275992674","1.25044229201183","1.52829150825133","19435","8184","11250"
"Northern America","2000","22952490","11362762","100","100","2.08690598879346","0.88935281065837","1.19861917346585","4802","2022","2780"
"Europe","2000","46531222","21342235","100","100","3.12016856874386","1.44264509469764","1.679947041405","14633","6162","8470"
"Latin America and the Caribbean","2000","56104017","28372655","100","100","4.789354874431","2.3139868996235","2.48110922906005","26924","13146","13778"
"Central and Southern Asia","2000","189321879","96768926","100","100","12.8516288028737","7.70250692566286","5.18909088569591","245952","149649","96303"
"Central Asia","2000","6809192","3385595","100","100","6.00695961839881","3.08479545314126","2.93120633723893","4102","2092","2010"
"Southern Asia","2000","182512687","93383331","100","100","13.1037205879118","7.86952002263712","5.27571793318372","241850","147557","94293"
"Eastern and South-Eastern Asia","2000","188957626","89032531","100","100","6.55017211208264","3.87896297050194","2.6816110113952","122869","69205","53664"
"Eastern Asia","2000","131341675","59836646","100","100","5.02705064609765","2.84345416774432","2.18982314008764","65428","34077","31351"
"South-Eastern Asia","2000","57615952","29195886","100","100","9.89225736092425","5.99787482496025","3.91788149877255","57441","35128","22313"
"Northern Africa and Western Asia","2000","44176654","22509788","100","100","7.99873670621198","4.65842638662479","3.35594373644099","35588","21021","14567"
"Western Asia","2000","22281026","11495867","100","100","7.36401087011396","4.19010362108026","3.18726220795252","16540","9654","6886"
"Northern Africa","2000","21895628","11013921","100","100","8.65197468506762","5.14700758358386","3.52310052661202","19048","11367","7681"
"Sub-Saharan Africa","2000","89416082","47869762","100","100","30.7083548589349","20.2020423431755","10.7229377583978","284967","195387","89580"
"Oceania","2000","2674666","1365924","100","100","5.46055508061938","3.12486066045301","2.34301601875023","1469","855","614"
"Oceania (exc. Australia and New Zealand)","2000","992323","518854","100","100","11.8561430971015","6.98136925105369","4.90904570679724","1193","727","466"
"Australia and New Zealand","2000","1682343","847070","100","100","1.64013751934378","0.755260715408912","0.885545621754744","276","128","148"
"Europe, Northern America, Australia and New Zealand","2000","71166054","33552066","100","100","2.75009159014084","1.23794336322731","1.51402250102038","19711","8312","11398"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2000","58608275","29714740","100","100","9.92552341240382","6.01505611071823","3.93413132233634","58634","35855","22779"
"World","2000","640134634","318624581","100","100","11.4629893748558","7.15281388532195","4.34122748174459","737205","457448","279757"
"Least developed countries","2001","92811987","49531084","100","100","26.1121507721391","17.0868885270909","9.1821567335933","250574","170725","79849"
"Landlocked developing countries","2001","46707516","24820090","100","100","26.143775529894","17.0436164344228","9.25794801032907","126047","85332","40715"
"Small island developing States","2001","5552861","2814351","100","100","9.86463816058025","5.87040019867957","4.0178241978701","5519","3314","2205"
"Europe and Northern America","2001","68300135","31769864","100","100","2.65144749842627","1.18489404022521","1.46829323009862","18269","7533","10735"
"Northern America","2001","22991911","11201215","100","100","2.00796994681995","0.854898779716768","1.15405776968228","4639","1916","2723"
"Europe","2001","45308225","20568649","100","99.99","2.98038443210036","1.36456520305287","1.61802713257016","13630","5617","8012"
"Latin America and the Caribbean","2001","56203187","28364952","100","100","4.69367567971524","2.2544665562194","2.44472066447321","26432","12804","13628"
"Central and Southern Asia","2001","190632812","97177049","100","100","12.4133328022605","7.39238250320711","5.05834350910534","238993","144207","94786"
"Central Asia","2001","6769980","3327590","100","100","5.69028987646036","2.90628585969646","2.79211871189483","3862","1937","1925"
"Southern Asia","2001","183862832","93849460","100","100","12.6571339028752","7.55107461791268","5.14490887578586","235131","142270","92861"
"Eastern and South-Eastern Asia","2001","186251716","85885239","100","100","6.31119273580782","3.7233239816645","2.59754023800482","116284","64075","52209"
"Eastern Asia","2001","128510629","56707234","100","100","4.78362319711201","2.6851124576415","2.1041606474379","60743","30494","30249"
"South-Eastern Asia","2001","57741087","29178005","100","100","9.55272943667196","5.73799616789136","3.83674851706874","55541","33581","21960"
"Northern Africa and Western Asia","2001","44536148","22604543","100","100","7.70618346682073","4.46543552507435","3.25528420347279","34535","20233","14302"
"Western Asia","2001","22604773","11613517","100","100","7.12188889091614","4.01996853631296","3.11444030664406","16213","9356","6857"
"Northern Africa","2001","21931375","10991026","100","100","8.31591345653204","4.93591613453282","3.39676346157435","18322","10877","7445"
"Sub-Saharan Africa","2001","91646177","49129172","100","100","30.2786964664384","19.7912366082245","10.6992104640288","287878","196409","91469"
