"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1986","85253980","44808522","69.35","69.57","13.9632019950369","6.72742760694214","7.284782233201","119635","60493","59143"
"World","1986","957457837","498288116","83.6","83.4","16.3734172050839","7.88643294843616","8.55444833989121","1578018","789055","788963"
"Least developed countries","1987","91786649","50059126","72.72","73.06","36.5795405221393","15.896539922136","21.0170997654727","337690","160429","177261"
"Landlocked developing countries","1987","47651281","25498209","65.96","67.28","42.9783523289302","18.202990139739","25.2347093547551","206915","93681","113234"
"Small island developing States","1987","8709153","4472146","1.13","1.2",,,,,,
"Europe and Northern America","1987","151215734","72999186","94.98","94.33","8.62337721140804","3.60114452122238","5.04038384083893","131718","52671","79047"
"Northern America","1987","43314057","20421507","100","100","9.79505652599855","4.26993150005696","5.54881809913122","42953","17477","25476"
"Europe","1987","107901677","52577679","92.97","92.13","8.11900048732073","3.31906455366733","4.81592028396121","88376","34960","53416"
"Latin America and the Caribbean","1987","82938844","43432845","45.24","44.63",,,,,,
"Central and Southern Asia","1987","222591671","117835672","94.7","94.84","24.541857426179","11.0975813022693","13.5951493996893","549782","262998","286784"
"Central Asia","1987","9256662","4718488","8.8","8.85",,,,,,
"Southern Asia","1987","213335009","113117184","98.43","98.43","24.595937508888","11.1242903378911","13.6231955536658","528007","253077","274930"
"Eastern and South-Eastern Asia","1987","374646499","194107184","89.49","89.42","9.69257387373135","5.49878888114804","4.21697323813715","366647","214059","152588"
"Eastern Asia","1987","288878559","149157675","95.19","95.08","8.83450753693105","5.25669088432442","3.59672351632831","257917","157228","100689"
"South-Eastern Asia","1987","85767940","44949509","70.29","70.62","13.6380903310477","6.57962385688219","7.10521612368117","117557","59345","58212"
"Northern Africa and Western Asia","1987","52993327","28185281","20.75","20.96",,,,,,
"Western Asia","1987","26703830","14135448","5.08","5.18",,,,,,
"Northern Africa","1987","26289497","14049833","36.66","36.83",,,,,,
"Sub-Saharan Africa","1987","87008063","47451839","86.89","87.09","37.0867479865771","16.3889747612717","21.0426405298598","325066","156822","168244"
"Oceania","1987","4385009","2264072","75.19","74.55","9.26637748035464","3.97947230896315","5.30802832311855","4063","1806","2258"
"Oceania (exc. Australia and New Zealand)","1987","1090880","577812","0.27","0.27",,,,,,
"Australia and New Zealand","1987","3294129","1686260","100","100","9.25962890807108","3.97722564837064","5.30349646185452","3054","1344","1710"
"Europe, Northern America, Australia and New Zealand","1987","154509863","74685446","95.09","94.46","8.63784264035816","3.61013532439807","5.04592378365581","134784","54022","80761"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1987","86858820","45527321","69.41","69.73","13.6382453150223","6.57961576827194","7.10538021847556","119053","60108","58945"
"World","1987","975779147","506276079","83.7","83.5","16.137336387828","7.76195079697172","8.44090346825884","1584965","789000","795965"
"Least developed countries","1988","94426579","51503414","77.22","77.49","37.1838154477454","16.2454824296619","21.2841035483087","353392","168710","184682"
"Landlocked developing countries","1988","48698624","26117790","92.78","92.74","35.8322684891569","15.3809316065475","20.7708113107932","175755","80966","94789"
"Small island developing States","1988","8762058","4493698","58.36","57.19","18.5827848820173","8.54210206232964","10.1271903129454","16399","7710","8689"
"Europe and Northern America","1988","149198018","72412758","99.69","99.68","8.7705666092468","3.67745617858239","5.11190925293096","132062","53357","78705"
"Northern America","1988","42317438","20105332","100","100","9.83006776227824","4.30598243699151","5.5479748073681","42067","17352","24715"
"Europe","1988","106880580","52307426","99.57","99.55","8.3513718761169","3.43468117387248","4.9336361695146","89976","35994","53982"
"Latin America and the Caribbean","1988","84125326","44128336","86.94","86.81","14.3517033493319","5.87699732730539","8.52480628578392","120507","52021","68485"
"Central and Southern Asia","1988","227228075","120490913","99.96","99.95","23.3724206789341","10.4655473686693","13.0433794153841","533798","253527","280270"
"Central Asia","1988","9327633","4798661","100","100","10.9944652834587","4.27640707361191","6.74691074668893","10245","4113","6132"
"Southern Asia","1988","217900442","115692252","99.95","99.95","23.9003108486223","10.7215515744632","13.3215873600942","523558","249417","274141"
"Eastern and South-Eastern Asia","1988","376857407","194787825","92.36","92.35","9.62886770581473","5.36041908121132","4.29145260905502","365995","209390","156605"
"Eastern Asia","1988","289553012","149085972","98.26","98.23","8.68519709261373","5.05619502406193","3.64744425806","253800","151144","102656"
"South-Eastern Asia","1988","87304395","45701853","72.81","73.17","13.8810704344219","6.6916546260945","7.23784899403127","121811","61370","60441"
"Northern Africa and Western Asia","1988","54288260","28911970","46.33","45.95",,,,,,
"Western Asia","1988","27378088","14519787","17.98","17.16",,,,,,
"Northern Africa","1988","26910172","14392183","75.18","75","13.5981524237284","6.42804183264899","7.21649854561585","36695","18562","18133"
"Sub-Saharan Africa","1988","89823853","48999219","88.88","89.02","37.4226438050839","16.5008531096227","21.2728102119981","338609","163051","175558"
"Oceania","1988","4418904","2292139","75","74.52","9.12080828767348","3.90621462092919","5.23504286773537","4027","1794","2233"
"Oceania (exc. Australia and New Zealand)","1988","1107750","585649","0.27","0.26",,,,,,
"Australia and New Zealand","1988","3311154","1706490","100","100","9.11385792475894","3.90390258666444","5.23037420950026","3018","1335","1683"
"Europe, Northern America, Australia and New Zealand","1988","152509172","74119248","99.7","99.68","8.77819369097144","3.68268684076562","5.11434136786039","135080","54692","80388"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1988","88412145","46287502","71.9","72.25","13.8812124587027","6.69164393611363","7.2380026591929","123357","62156","61201"
"World","1988","985939843","512023160","91.8","91.7","15.8681607827111","7.51107376658538","8.42033275659986","1573550","772068","801482"
"Least developed countries","1989","97029892","52885321","85.57","85.55","36.1331536917785","16.0762627773304","20.3845990859646","353245","171418","181827"
"Landlocked developing countries","1989","49831036","26773718","92.81","92.77","35.8798773901177","15.4069717910653","20.7932668752434","180036","83141","96895"
"Small island developing States","1989","8794966","4510468","59.83","58.61","18.0411083306865","8.22815498317636","9.89436572213193","15974","7453","8521"
"Europe and Northern America","1989","147337751","71856504","99.72","99.71","8.95976624775574","3.76271689683481","5.21667823425836","133135","54177","78958"
"Northern America","1989","41352701","19722588","100","100","9.75494543884714","4.2926868164325","5.48580747584367","40766","16969","23797"
"Europe","1989","105985050","52133916","99.61","99.6","8.65129993851676","3.56134270059703","5.10814910745718","92356","37200","55157"
"Latin America and the Caribbean","1989","85321432","44868319","94.56","94.46","14.1734615046165","5.8026483170226","8.41966956904858","120631","52223","68408"
"Central and Southern Asia","1989","232071858","123321932","99.96","99.95","22.7852928786403","10.1653212007995","12.7495752049732","531084","252002","279082"
"Central Asia","1989","9399641","4891645","100","100","11.2775819966001","4.38764686684073","6.92029895779922","10563","4302","6261"
"Southern Asia","1989","222672217","118430287","99.95","99.95","23.2691131348245","10.4033572509199","13.0010100359311","520527","247703","272824"
"Eastern and South-Eastern Asia","1989","376132676","192376333","97.51","97.49","9.98919588152536","5.46025699045902","4.55380383026366","378400","210660","167740"
"Eastern Asia","1989","287417376","146000631","98.24","98.24","8.50209957588699","4.89502838368785","3.62481476335142","245994","143286","102708"
"South-Eastern Asia","1989","88715300","46375702","95.12","95.12","14.9910786029526","7.29574579704117","7.75188861469107","133815","67917","65898"
"Northern Africa and Western Asia","1989","55590169","29623822","46.19","45.89",,,,,,
"Western Asia","1989","28052575","14882034","17.6","16.92",,,,,,
"Northern Africa","1989","27537594","14741788","75.31","75.14","12.8688144865969","6.0509267053881","6.8593934683291","35509","17894","17615"
"Sub-Saharan Africa","1989","92684456","50523454","89.14","89.29","37.5297561129792","16.4819039216871","21.4005744024624","350334","167928","182406"
"Oceania","1989","4444431","2300997","74.87","74.35","8.82395953883297","3.76621463339212","5.07686547046751","3918","1736","2182"
"Oceania (exc. Australia and New Zealand)","1989","1123689","594032","0.62","0.63",,,,,,
"Australia and New Zealand","1989","3320742","1706965","100","100","8.80608130385807","3.75983814569227","5.06528782053243","2925","1286","1639"
"Europe, Northern America, Australia and New Zealand","1989","150658493","73563469","99.73","99.72","8.95653448574785","3.76264990754753","5.21350115784996","136060","55463","80597"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1989","89838989","46969734","93.94","93.93","14.991276375653","7.29569375656412","7.75213985744679","135511","68786","66724"
"World","1989","993582773","514871361","94.4","94.2","15.8141613284444","7.460125772643","8.41682613739285","1580329","771077","809252"
"Least developed countries","1990","99705041","54292141","100","100","41.3864237693566","17.9303783425103","23.884299961604","416010","196457","219553"
"Landlocked developing countries","1990","51041369","27465390","100","100","41.7913799039212","17.7381587654433","24.4875858235993","215204","98309","116895"
"Small island developing States","1990","8814172","4514185","100","100","17.65557156788","8.03768422910599","9.69581927242822","15665","7286","8379"
"Europe and Northern America","1990","145742275","70965910","100","100","9.11516639292154","3.8272219453777","5.30826033800123","134022","54425","79598"
"Northern America","1990","40533647","19219425","100","100","9.62675950774816","4.25173555855884","5.39797471020891","39451","16378","23073"
"Europe","1990","105208628","51746485","100","100","8.92264056159109","3.66949880857754","5.27248914565172","94571","38047","56525"
"Latin America and the Caribbean","1990","86580838","45643580","100","100","14.4123468283461","5.89229211561335","8.57055492594934","124421","53948","70473"
"Central and Southern Asia","1990","237176874","126274242","100","100","22.7914850210684","10.1053453244556","12.8156462272957","542596","256505","286091"
"Central Asia","1990","9494251","4984382","100","100","11.6764555171193","4.54387865481975","7.16513436339228","11026","4540","6486"
"Southern Asia","1990","227682623","121289860","100","100","23.2527920825114","10.3332295834131","13.0544572024581","531570","251965","279605"
"Eastern and South-Eastern Asia","1990","374383997","187603369","100","100","9.94763912584029","5.35721023892149","4.61515323307331","374349","201546","172803"
"Eastern Asia","1990","284367147","140632944","100","100","8.43005349464165","4.76131052260337","3.6862945651407","240404","134239","106165"
"South-Eastern Asia","1990","90016850","46970425","100","100","14.7946130079432","7.1392519001243","7.71040765028688","133945","67307","66638"
"Northern Africa and Western Asia","1990","56932857","30334805","100","100","17.2967293047614","8.19625778479107","9.17567774007825","98967","49931","49036"
"Western Asia","1990","28751442","15229828","100","100","17.6806809372007","8.76682013695537","8.99269816762685","51250","26821","24429"
"Northern Africa","1990","28181415","15104977","100","100","16.914133372316","7.62064828337231","9.36485132713381","47717","23110","24607"
"Sub-Saharan Africa","1990","95682342","52118041","100","100","42.5284688998017","18.2376896497946","24.7420164676543","410126","191852","218274"
"Oceania","1990","4466417","2291206","100","100","11.1646432320334","4.88502344114635","6.31044646981618","4998","2244","2754"
"Oceania (exc. Australia and New Zealand)","1990","1140432","604057","100","100","19.36964075949","8.58797814928247","10.8750573652323","2215","1042","1173"
"Australia and New Zealand","1990","3325985","1687149","100","100","8.35071845071866","3.55588898999736","4.81194018584864","2783","1202","1581"
