"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"South-Eastern Asia","1991","51819131","26805612","100","100","12.3090983129283","8.31410514249294","4.02848643018091","64953","44759","20194"
"Northern Africa and Western Asia","1991","36982789","19676889","100","100","9.84047714221947","6.1739345713408","3.68932019235913","37165","24372","12793"
"Western Asia","1991","18271894","9689423","100","100","8.53194956927972","5.42878889478422","3.12009903347894","15913","10549","5364"
"Northern Africa","1991","18710895","9987466","100","100","11.1160362456781","6.89631190747058","4.24902695338133","21252","13823","7429"
"Sub-Saharan Africa","1991","69623341","37757687","100","100","37.127812929496","24.5127674467895","12.9320457118523","270360","187406","82954"
"Oceania","1991","2200904","1134747","100","100","4.9795183988669","2.95224187792502","2.03327925310251","1105","671","434"
"Oceania (exc. Australia and New Zealand)","1991","716978","385477","100","100","11.8681887792695","7.14729766232961","4.75487562840346","869","553","316"
"Australia and New Zealand","1991","1483926","749270","100","100","1.5892659223482","0.787123198121577","0.80277460674249","236","118","118"
"Europe, Northern America, Australia and New Zealand","1991","69815761","34997332","100","100","2.27515047711502","1.19897510973649","1.07746722376138","15904","8397","7507"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1991","52536108","27191089","100","100","12.3020584719747","8.29757333519726","4.03799066040914","65822","45312","20510"
"World","1991","547716190","287709464","100","100","14.1972760367246","9.31957751986612","4.92358424187627","795442","538777","256665"
"Least developed countries","1992","72874944","39307109","100","100","37.000112468506","24.5499511711075","12.763504714922","281635","195396","86239"
"Landlocked developing countries","1992","36826901","19930701","100","100","35.6717196991166","23.0809333903872","12.8882593646428","136913","93078","43835"
"Small island developing States","1992","4715079","2487594","100","100","11.5431857162332","7.30959457383762","4.26476484436072","5554","3650","1904"
"Europe and Northern America","1992","68632953","34387373","100","100","2.39452365408643","1.28267651852908","1.11327510739624","16456","8827","7629"
"Northern America","1992","19769974","10021346","100","100","1.82491918441696","0.891698036932756","0.934054041639535","3610","1788","1822"
"Europe","1992","48862979","24366028","100","100","2.62632158272835","1.44344121964488","1.18459024947793","12846","7039","5807"
"Latin America and the Caribbean","1992","52047026","26713569","100","100","4.43713078669683","2.38974544023278","2.05228979664764","23192","12783","10409"
"Central and Southern Asia","1992","157058554","83693281","100","100","18.2638900999064","11.9077166538652","6.43277308523883","295206","200513","94693"
"Central Asia","1992","6180154","3373696","100","100","5.25360996891266","2.94346766240424","2.31696220984809","3291","1989","1302"
"Southern Asia","1992","150878400","80319585","100","100","18.7975956629965","12.2824847760456","6.59612772531789","291915","198524","93391"
"Eastern and South-Eastern Asia","1992","168403821","87685412","100","100","7.07758072509257","4.59661998551795","2.49241743537033","121084","80797","40287"
"Eastern Asia","1992","116103889","60790550","100","100","5.03213819475012","3.17414919941606","1.86390530887807","59292","38653","20639"
"South-Eastern Asia","1992","52299932","26894863","100","100","11.6337418038616","7.80438013057115","3.85948254215676","61792","42144","19648"
"Northern Africa and Western Asia","1992","37829119","20042198","100","100","9.04610394798189","5.63341809788739","3.43201985284576","34875","22645","12230"
"Western Asia","1992","18717959","9902059","100","100","7.50307130034933","4.69303420429016","2.82328687794594","14301","9316","4985"
"Northern Africa","1992","19111160","10140139","100","100","10.5543341654296","6.55086766682117","4.02986561496723","20574","13329","7245"
"Sub-Saharan Africa","1992","71682724","38804220","100","100","37.7684726402121","24.71082753975","13.3884856606406","282808","194176","88632"
"Oceania","1992","2230739","1150121","100","100","4.94420567894949","2.93017459065461","2.01994989414908","1112","675","437"
"Oceania (exc. Australia and New Zealand)","1992","737913","396092","100","100","11.683135258956","7.0316322821106","4.68444225220979","880","559","321"
"Australia and New Zealand","1992","1492826","754029","100","100","1.5530545915331","0.768905463073315","0.784752528966501","232","116","116"
"Europe, Northern America, Australia and New Zealand","1992","70125778","35141402","100","100","2.37658647820205","1.27165501727058","1.10633834163439","16688","8943","7745"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1992","53037845","27290955","100","100","11.6334453628698","7.79316900622943","3.87043934458105","62672","42703","19969"
"World","1992","557884933","292476173","100","100","13.5946273052232","8.85735192147049","4.77961007220961","774735","520418","254318"
"Least developed countries","1993","74969083","40330380","100","100","36.1782604923605","23.813605971643","12.6662844271914","282705","194397","88308"
"Landlocked developing countries","1993","38081836","20641450","100","100","35.4526552566158","22.653586825897","13.0957337727895","140572","94592","45980"
"Small island developing States","1993","4800335","2533658","100","100","11.2738872891392","7.11251679071129","4.19118033896171","5521","3617","1904"
"Europe and Northern America","1993","68890720","34434533","100","100","2.38742567428341","1.28063095097957","1.10821393637112","16466","8825","7641"
"Northern America","1993","20103645","10146775","100","100","1.81731977799338","0.888065172458021","0.930080577704016","3656","1803","1853"
"Europe","1993","48787076","24287759","100","100","2.62349293918362","1.44459498880655","1.18060344419638","12810","7022","5788"
"Latin America and the Caribbean","1993","52506008","26855674","100","100","4.28255490738827","2.29148640644776","1.99564148627853","22570","12322","10248"
"Central and Southern Asia","1993","160610649","85145608","100","100","17.6261948296081","11.4067413169137","6.29121578370819","290614","195361","95253"
"Central Asia","1993","6325082","3455890","100","100","5.20242829928841","2.88365964725735","2.32547452909141","3332","1996","1336"
"Southern Asia","1993","154285567","81689718","100","100","18.1374760327513","11.7657073547034","6.44762960106565","287282","193365","93917"
"Eastern and South-Eastern Asia","1993","171609015","89261938","100","100","6.70036519862394","4.31373892450731","2.39696616034325","116701","77177","39524"
"Eastern Asia","1993","118869427","62337034","100","100","4.74374324233939","2.96510041096058","1.78393236998217","57210","37022","20188"
"South-Eastern Asia","1993","52739588","26924904","100","100","11.1395360259436","7.42915205928491","3.73815529073476","59491","40155","19336"
"Northern Africa and Western Asia","1993","38638513","20370860","100","100","8.65537739137989","5.37898280091424","3.2941135707068","34029","21974","12055"
"Western Asia","1993","19157970","10110446","100","100","7.26429476396828","4.51628504888596","2.76047681525081","14155","9153","5002"
"Northern Africa","1993","19480543","10260414","100","100","10.0220485468246","6.2283418653828","3.81748327232739","19874","12821","7053"
"Sub-Saharan Africa","1993","73753839","39838178","100","100","37.3598136977432","24.3112824103216","13.3736621651796","287413","196087","91326"
"Oceania","1993","2263219","1164846","100","100","4.89288771089647","2.89318737953089","2.00550262625344","1116","675","441"
"Oceania (exc. Australia and New Zealand)","1993","759840","406683","100","100","11.4711012958363","6.8979881888799","4.60487749754571","889","563","326"
"Australia and New Zealand","1993","1503379","758164","100","100","1.50907663438993","0.738354274247192","0.771291846774491","227","112","115"
"Europe, Northern America, Australia and New Zealand","1993","70394099","35192697","100","100","2.36863642466245","1.26895136695965","1.10108227756399","16693","8937","7756"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1993","53499428","27331587","100","100","11.1432794710304","7.42125063948096","3.74985746364958","60380","40718","19662"
"World","1993","568271961","297071636","100","100","13.2646350278154","8.58753091101628","4.71761679686853","768911","512423","256489"
"Least developed countries","1994","76946611","41298836","100","100","36.2242187580626","23.1992249190757","13.3343401963494","289575","193869","95706"
"Landlocked developing countries","1994","38986695","21126023","100","100","38.7892619593319","23.585552150726","15.57095948559","156901","100843","56058"
"Small island developing States","1994","4894730","2580754","100","100","11.0140551248016","6.91968302291295","4.12290127182448","5496","3584","1912"
"Europe and Northern America","1994","69108932","34459269","100","100","2.23924854993396","1.17652603605857","1.06397430734977","15490","8113","7377"
"Northern America","1994","20429019","10314027","100","100","1.78079969606793","0.859624234696993","0.92196800741369","3640","1774","1866"
"Europe","1994","48679913","24145242","100","100","2.43291372893817","1.31187028829234","1.12251603608159","11850","6339","5511"
"Latin America and the Caribbean","1994","52917473","26982438","100","100","4.14695253774466","2.20307917983557","1.94816532036534","22017","11902","10115"
"Central and Southern Asia","1994","163894695","86363922","100","100","17.0871595157659","10.9964836240486","6.15839659906939","286778","190990","95788"
"Central Asia","1994","6440187","3494958","100","100","5.21329326160314","2.88000164571523","2.34003090875609","3396","2016","1380"
"Southern Asia","1994","157454508","82868964","100","100","17.57469319644","11.3373426812766","6.30887640894542","283382","188974","94408"
"Eastern and South-Eastern Asia","1994","174481129","91067096","100","100","6.34276630328368","4.04245252399068","2.30965043150935","112352","73776","38576"
"Eastern Asia","1994","121299337","64116862","100","100","4.47206480735496","2.77474329302509","1.70204425019757","55113","35631","19482"
"South-Eastern Asia","1994","53181792","26950234","100","100","10.6592590714711","7.05197992308988","3.6328982740727","57239","38145","19094"
"Northern Africa and Western Asia","1994","39385951","20658695","100","100","8.3032037934534","5.15375879303213","3.16576056677883","33225","21349","11876"
"Western Asia","1994","19581589","10311485","100","100","7.06810484284459","4.37435837341025","2.70558165319388","14064","9041","5023"
"Northern Africa","1994","19804362","10347211","100","100","9.52504875714688","5.92986275123566","3.61663213811197","19161","12308","6853"
"Sub-Saharan Africa","1994","75662069","40770697","100","100","37.6840908803457","23.9314914528016","14.089789094839","296524","197504","99020"
"Oceania","1994","2298047","1180184","100","100","4.8512715630461","2.86408943743276","1.99288994064226","1123","677","446"
"Oceania (exc. Australia and New Zealand)","1994","781510","416846","100","100","11.2890396027351","6.77803200378709","4.54179201055009","899","567","332"
"Australia and New Zealand","1994","1516537","763339","100","100","1.47620116649716","0.720259660155301","0.756486372959726","224","110","114"
"Europe, Northern America, Australia and New Zealand","1994","70625469","35222607","100","100","2.22283950525692","1.1666398546165","1.05743329446526","15714","8223","7491"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1994","53963302","27367079","100","100","10.6674818142708","7.04780781171357","3.64536584040376","58138","38712","19426"
"World","1994","577748296","301482300","100","100","13.041656536105","8.32905159557869","4.7521861441124","767511","504313","263199"
"Least developed countries","1995","78899284","42259005","100","100","31.5252657637015","20.8925795059044","10.8595707020905","258458","178444","80014"
"Landlocked developing countries","1995","39872403","21564798","100","100","30.7491044502128","20.0026140066593","10.9658358248177","127515","87142","40373"
"Small island developing States","1995","4989390","2625007","100","100","10.8674244853055","6.8053179810928","4.08993984538423","5523","3585","1938"
"Europe and Northern America","1995","69159658","34411776","100","100","2.20748524791825","1.15420189610917","1.0545004582374","15280","7948","7332"
"Northern America","1995","20742865","10510350","100","100","1.75152023917624","0.834067660006061","0.918218435472029","3634","1754","1880"
"Europe","1995","48416793","23901426","100","100","2.4048908453197","1.29494988153007","1.11138014537717","11646","6194","5452"
"Latin America and the Caribbean","1995","53280550","27103305","100","100","4.02248490076318","2.12515528173511","1.90137032621935","21496","11532","9964"
"Central and Southern Asia","1995","166818613","87361145","100","100","16.5434594917073","10.5866102232669","6.02058687500141","281921","185956","95965"
"Central Asia","1995","6533537","3498392","100","100","5.15941425703148","2.83442423937954","2.33159875768732","3403","1986","1417"
"Southern Asia","1995","160285076","83862753","100","100","17.0082339911141","10.9086905422999","6.16681532886828","278518","183970","94548"
"Eastern and South-Eastern Asia","1995","177337799","92732929","100","100","6.12677583365262","3.86379963933027","2.27175379581937","110283","71799","38484"
"Eastern Asia","1995","123716724","65719447","100","100","4.38772206817006","2.69692889956784","1.69536544867611","55178","35496","19682"
"South-Eastern Asia","1995","53621076","27013483","100","100","10.2002740608863","6.69692269548971","3.52697121899944","55105","36303","18802"
"Northern Africa and Western Asia","1995","40012151","20865637","100","100","7.95655795540018","4.93253789317359","3.03901009467631","32290","20635","11655"
"Western Asia","1995","19938101","10462729","100","100","6.85433122288492","4.22370460143455","2.64178473981187","13870","8857","5013"
"Northern Africa","1995","20074051","10402908","100","100","9.0536298124948","5.64493962411642","3.42804127440144","18420","11778","6642"
"Sub-Saharan Africa","1995","77648742","41739589","100","100","33.1542029929587","21.8134653862467","11.5936349616487","267854","184105","83749"
"Oceania","1995","2335451","1197794","100","100","4.78810716786127","2.8178795289806","1.97579519170482","1126","676","450"
"Oceania (exc. Australia and New Zealand)","1995","801960","426199","100","100","11.0859126966981","6.64142612933476","4.47420164709037","905","568","337"
"Australia and New Zealand","1995","1533491","771595","100","100","1.44038221052523","0.699604658589688","0.741296166186792","221","108","113"
"Europe, Northern America, Australia and New Zealand","1995","70693149","35183370","100","100","2.19081654221065","1.1442342333833","1.04778121596382","15501","8056","7445"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1995","54423036","27439682","100","100","10.2125237548459","6.69606073458389","3.54016820155035","56010","36871","19139"
"World","1995","586592963","305412174","100","100","12.2291720303895","7.87056205319355","4.39318682672698","730252","482652","247600"
"Least developed countries","1996","81003469","43311251","100","100","31.8095988459012","20.9746185445657","11.0671086843817","267506","183613","83893"
"Landlocked developing countries","1996","41064328","22133413","100","100","30.2140713512162","19.6490228166038","10.7768021662675","128867","87843","41024"
"Small island developing States","1996","5077895","2662199","100","100","10.5408586852328","6.57623547303406","3.99086810056988","5445","3513","1932"
"Europe and Northern America","1996","69062648","34159767","100","100","2.13329633620662","1.10379028563898","1.03064366503302","14743","7545","7198"
"Northern America","1996","21036712","10703960","100","100","1.71859729542168","0.812919907451333","0.906414230142346","3615","1741","1874"
"Europe","1996","48025936","23455807","100","100","2.31805064702972","1.23650496715379","1.08288467215189","11128","5804","5324"
"Latin America and the Caribbean","1996","53590020","27210106","100","100","3.9071173054871","2.05612662127401","1.85480439691087","20996","11201","9795"
"Central and Southern Asia","1996","169404235","88150754","100","100","15.9751616063191","10.1775220242572","5.85725189219626","275813","180349","95464"
"Central Asia","1996","6622248","3484352","100","100","5.2028844903198","2.88589412494145","2.32369630689853","3474","2014","1460"
"Southern Asia","1996","162781987","84666402","100","100","16.4125461179585","10.4764603215499","5.99893338397749","272339","178335","94004"
"Eastern and South-Eastern Asia","1996","178823424","92789519","100","100","5.80810838952994","3.64134564974031","2.17468150683415","105159","67699","37460"
"Eastern Asia","1996","124796324","65630576","100","100","4.11196522153678","2.50597624164085","1.6100236609388","52002","32935","19067"
"South-Eastern Asia","1996","54027100","27158943","100","100","9.7748644610981","6.3796864792598","3.41697722524209","53157","34764","18393"
"Northern Africa and Western Asia","1996","40544993","21012556","100","100","7.61741473494371","4.71413231490223","2.91703370288391","31270","19858","11412"
"Western Asia","1996","20255790","10578733","100","100","6.65321407845976","4.08005107374916","2.58370465164881","13657","8650","5007"
"Northern Africa","1996","20289203","10433823","100","100","8.58345404550376","5.35660877342548","3.24422330710806","17613","11208","6405"
"Sub-Saharan Africa","1996","79841563","42817429","100","100","33.7411462797842","22.1361293194144","11.8677223981012","280087","191684","88403"
"Oceania","1996","2372199","1216365","100","100","4.73149477206924","2.77491688590289","1.96202233507452","1130","676","454"
"Oceania (exc. Australia and New Zealand)","1996","821435","434684","100","100","10.9421006309734","6.54649848318433","4.42456757269255","914","571","343"
"Australia and New Zealand","1996","1550765","781681","100","100","1.39229754282277","0.671404008090099","0.721377870726486","216","105","111"
"Europe, Northern America, Australia and New Zealand","1996","70613412","34941448","100","100","2.11697549286771","1.09411908417856","1.02397676120535","14959","7650","7309"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1996","54848534","27593627","100","100","9.79169716152473","6.38231449184747","3.43128219173516","54071","35335","18736"
"World","1996","593639081","307356494","100","100","12.0884386984113","7.76223000824788","4.36005241989462","729200","479013","250187"
"Least developed countries","1997","83101776","44373738","100","100","30.4232501962154","20.0014546431339","10.6345010433525","262112","179301","82811"
"Landlocked developing countries","1997","42265504","22693908","100","100","28.9335945094249","18.8035027091951","10.324223362191","126777","86155","40622"
"Small island developing States","1997","5153624","2689970","100","100","10.8629026086811","6.74306460059661","4.14780693821975","5688","3640","2048"
"Europe and Northern America","1997","68747323","33660958","100","100","2.0622467508844","1.05841176947949","1.0048985778869","14184","7129","7055"
"Northern America","1997","21272431","10849685","100","100","1.67715263830426","0.795559057591888","0.882295498887996","3567","1727","1840"
"Europe","1997","47474893","22811273","100","100","2.23887006041112","1.18341294936366","1.05670763254351","10617","5402","5215"
"Latin America and the Caribbean","1997","53832391","27289987","100","100","3.7957465816465","1.99123745697946","1.80810950002977","20486","10879","9607"
"Central and Southern Asia","1997","171663719","88780631","100","100","15.3362903094859","9.71690862204605","5.67452048446131","267709","173377","94332"
"Central Asia","1997","6691938","3456101","100","100","4.79397619996225","2.60791946397936","2.19177270267492","3225","1805","1420"
"Southern Asia","1997","164971781","85324531","100","100","15.7613726628179","10.0037945407463","5.81575776788022","264484","171572","92912"
"Eastern and South-Eastern Asia","1997","178076086","90593947","100","100","5.55227897855781","3.46837903538314","2.09115285389295","99578","62952","36626"
"Eastern Asia","1997","123716393","63248490","100","100","3.88356377568244","2.34457703823913","1.5426034901656","48363","29693","18670"
"South-Eastern Asia","1997","54359693","27345458","100","100","9.36063469086168","6.06283112101399","3.31791955578756","51215","33259","17956"
"Northern Africa and Western Asia","1997","41013326","21134866","100","100","7.29406985995651","4.50582326140169","2.80086680937666","30240","19089","11151"
"Western Asia","1997","20551827","10687476","100","100","6.43922442284706","3.92958277318725","2.51954240007144","13393","8416","4977"
"Northern Africa","1997","20461499","10447390","100","100","8.15718668465382","5.09496186893875","3.07790663264451","16847","10673","6174"
"Sub-Saharan Africa","1997","82024994","43914935","100","100","32.778521974242","21.4650970311412","11.5615957170011","279208","190573","88635"
"Oceania","1997","2405516","1233518","100","100","5.57466129698281","3.29811165908775","2.28408279800143","1351","815","536"
"Oceania (exc. Australia and New Zealand)","1997","840699","442967","100","100","13.3388131714627","8.01574819083551","5.36607811154171","1141","713","428"
"Australia and New Zealand","1997","1564817","790551","100","100","1.34165362902716","0.644911647104347","0.697191608911658","210","102","108"
"Europe, Northern America, Australia and New Zealand","1997","70312140","34451509","100","100","2.04613354018213","1.04892492810491","0.99825570737336","14394","7231","7163"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1997","55200391","27788425","100","100","9.42125856934972","6.09399202381615","3.34766720276566","52356","33972","18384"
"World","1997","597763353","306608841","100","100","11.7681175300716","7.5513228892943","4.24887930029141","712758","464815","247943"
"Least developed countries","1998","85098915","45405705","100","100","30.8304834271756","20.1125189147612","10.9379543256784","271810","184500","87310"
"Landlocked developing countries","1998","43324023","23185592","100","100","30.604100253506","19.7025388948023","11.1206667274372","137313","92272","45041"
"Small island developing States","1998","5214488","2705369","100","100","10.8014464352941","6.6809446454172","4.14821578994676","5713","3627","2086"
"Europe and Northern America","1998","68063761","32936119","100","100","1.98551552098247","0.993733063178753","0.992769005188264","13527","6549","6978"
"Northern America","1998","21460834","10918047","100","100","1.6110700794485","0.762208415797188","0.849509166687446","3457","1665","1792"
"Europe","1998","46602927","22018072","100","100","2.16155487015346","1.10852387449249","1.05419960108729","10070","4884","5186"
"Latin America and the Caribbean","1998","54029238","27354615","100","100","4.22761769771518","2.28548184084443","1.94658474094787","22913","12518","10395"
"Central and Southern Asia","1998","173570249","89286356","100","100","14.6827826664266","9.24343832182295","5.49009166832089","258629","165829","92800"
"Central Asia","1998","6726570","3418674","100","100","4.54450281590091","2.46137287929354","2.08826994762112","3068","1685","1383"
"Southern Asia","1998","166843679","85867682","100","100","15.0877683182117","9.51250145430978","5.62881093611768","255561","164144","91417"
"Eastern and South-Eastern Asia","1998","176835354","87749192","100","100","5.30965362391322","3.31288143723704","2.00340924397169","93968","58237","35731"
"Eastern Asia","1998","122280990","60263415","100","100","3.66803772982638","2.19576941023195","1.47550819535438","44809","26494","18315"
"South-Eastern Asia","1998","54554364","27485777","100","100","8.951170633408","5.75781699886137","3.21184686100061","49159","31743","17416"
"Northern Africa and Western Asia","1998","41412453","21234667","100","100","8.32053756543127","5.16026677254624","3.17666322256007","34812","21972","12840"
"Western Asia","1998","20818931","10791840","100","100","6.23857224002888","3.78411728793613","2.46377817768866","13130","8183","4947"
"Northern Africa","1998","20593522","10442828","100","100","10.435250512566","6.58041671041203","3.88036824217745","21682","13789","7893"
"Sub-Saharan Africa","1998","84090930","44982887","100","100","32.9261085613163","21.4325189156483","11.7453214702494","287318","194908","92410"
"Oceania","1998","2436810","1248497","100","100","6.10978079651558","3.60583073223149","2.51301155859246","1500","902","598"
"Oceania (exc. Australia and New Zealand)","1998","859708","451248","100","100","14.8094967454127","8.85813851128117","6.00454734622195","1295","803","492"
"Australia and New Zealand","1998","1577102","797249","100","100","1.29965509131547","0.620692379214204","0.679384400821414","205","99","106"
"Europe, Northern America, Australia and New Zealand","1998","69640863","33733368","100","100","1.96991059218121","0.984918027871136","0.985963657691345","13732","6648","7084"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1998","55414072","27937025","100","100","9.04249433237414","5.80797112182392","3.25341897399832","50454","32546","17908"
"World","1998","600438794","304792333","100","100","11.7492969682121","7.53267838872568","4.24862208323463","712669","460916","251753"
"Least developed countries","1999","87011219","46404038","100","100","26.7800692772282","17.5918077104077","9.3527941225799","241030","164715","76315"
"Landlocked developing countries","1999","44290331","23625403","100","100","25.5518272979643","16.6745508631411","9.0278111307051","116932","79451","37481"
"Small island developing States","1999","5246587","2700230","100","100","10.0548676610224","6.23368204049807","3.84515509478151","5339","3377","1962"
"Europe and Northern America","1999","67175786","32068342","100","100","1.90874723002732","0.936807568332912","0.972851035907698","12845","6011","6834"
"Northern America","1999","21606077","10896114","100","100","1.56113988788886","0.736688562891713","0.825059136626946","3374","1606","1768"
"Europe","1999","45569709","21172228","100","100","2.07643156253967","1.03978645500753","1.03772411901503","9471","4405","5066"
"Latin America and the Caribbean","1999","54203049","27405763","100","100","3.5937559216096","1.86137784065406","1.73560870453812","19522","10212","9310"
"Central and Southern Asia","1999","175144245","89649591","100","100","13.8864829314934","8.68558005296243","5.24647152697409","246356","156411","89945"
"Central Asia","1999","6735000","3379626","100","100","4.29393578445381","2.3156200467971","1.98290739777792","2899","1567","1332"
"Southern Asia","1999","168409245","86269966","100","100","14.2657947202194","8.93429642683938","5.37956088497258","243457","154844","88613"
"Eastern and South-Eastern Asia","1999","175479557","84608124","100","100","5.07592155737302","3.16512781079814","1.9168608561803","88515","53644","34871"
"Eastern Asia","1999","120854370","57046982","100","100","3.46826264173605","2.05846146124987","1.41270918790552","41551","23510","18041"
"South-Eastern Asia","1999","54625187","27561142","100","100","8.53939261897785","5.45185273527904","3.10446496953456","46964","30134","16830"
"Northern Africa and Western Asia","1999","41734248","21310890","100","100","7.15243310653613","4.36053837782962","2.80412221122467","30096","18626","11470"
"Western Asia","1999","21056054","10889890","100","100","6.88853991942351","4.07848431591158","2.82156330519841","14646","8901","5745"
"Northern Africa","1999","20678194","10421000","100","100","7.4290605348083","4.65519820493642","2.78683560196355","15450","9725","5725"
"Sub-Saharan Africa","1999","86103956","46034542","100","100","30.117059151291","19.6860053697866","10.6405231779224","268777","183049","85728"
"Oceania","1999","2467279","1261220","100","100","4.54849551112657","2.65659036326795","1.8969445524764","1129","671","458"
"Oceania (exc. Australia and New Zealand)","1999","878363","459632","100","100","10.4391588330898","6.23550245678797","4.23003275594379","930","575","355"
"Australia and New Zealand","1999","1588916","801588","100","100","1.25213789926459","0.598632498885359","0.653896844281132","199","96","103"
"Europe, Northern America, Australia and New Zealand","1999","68764702","32869929","100","100","1.8935207498485","0.928561719172648","0.965855887479195","13044","6107","6937"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1999","55503550","28020774","100","100","8.56927712364475","5.46471211400455","3.12162378495313","47894","30709","17185"
"World","1999","602308118","302338470","100","100","11.0048846488278","7.06346824761372","3.96945451715635","667242","428625","238617"
"Least developed countries","2000","88869072","47403309","100","100","25.3367035716253","16.5977010017794","8.8864980067143","232700","158674","74026"
"Landlocked developing countries","2000","45151428","24009337","100","100","24.3159939792617","15.8293837178393","8.62310875880616","113237","76617","36620"
"Small island developing States","2000","5271346","2690406","100","100","9.10543521170104","5.61900721853398","3.50612895708618","4845","3032","1813"
"Europe and Northern America","2000","66189776","31147480","100","100","1.83952866873627","0.886385073917198","0.95398919660361","12213","5524","6689"
"Northern America","2000","21690985","10782786","100","100","1.51048718291857","0.710602711619156","0.800453275567518","3280","1533","1747"
"Europe","2000","44498791","20364694","100","100","2.00182871676091","0.979451206936174","1.02337986046416","8933","3991","4942"
"Latin America and the Caribbean","2000","54343230","27429798","100","100","3.50375150861326","1.80225214498237","1.70457143114893","19079","9896","9183"
"Central and Southern Asia","2000","176373670","89896707","100","100","13.2281937889077","8.21889062657293","5.05081526053624","235957","148380","87577"
"Central Asia","2000","6727983","3339328","100","100","4.03829634859876","2.16874155406037","1.87361818815962","2721","1450","1271"
"Southern Asia","2000","169645687","86557380","100","100","13.5879657294529","8.45156741372644","5.18017894731484","233236","146930","86306"
"Eastern and South-Eastern Asia","2000","173318623","80828614","100","100","4.84916062040652","3.02503782100231","1.8296575827916","82852","48976","33876"
"Eastern Asia","2000","118654504","53229805","100","100","3.28242596722161","1.93294835085619","1.35209113870215","38302","20598","17704"
"South-Eastern Asia","2000","54664119","27598810","100","100","8.09581648484981","5.12798189084041","2.9831320410941","44550","28378","16172"
"Northern Africa and Western Asia","2000","42011608","21384555","100","100","6.45915071317316","3.95879640828308","2.51029204000169","27334","16965","10369"
"Western Asia","2000","21285907","10988301","100","100","5.8314150019968","3.48989071822614","2.34972456572289","12528","7683","4845"
"Northern Africa","2000","20725701","10396254","100","100","7.11261074794256","4.45416599844579","2.67033888214993","14806","9282","5524"
"Sub-Saharan Africa","2000","88173005","47158259","100","100","29.0841783271526","18.9553611227813","10.3245222520797","265622","180491","85131"
"Oceania","2000","2496030","1271364","100","100","4.47500820509339","2.61580843798531","1.8640758323996","1123","666","457"
"Oceania (exc. Australia and New Zealand)","2000","896882","468794","100","100","10.2390458504312","6.10340918999041","4.16103314839853","931","574","357"
"Australia and New Zealand","2000","1599149","802570","100","100","1.20012256836843","0.57299451918286","0.627487596138943","192","92","100"
"Europe, Northern America, Australia and New Zealand","2000","67788925","31950050","100","100","1.82441520562293","0.87851380493089","0.9467331188065","12405","5616","6789"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2000","55561001","28067604","100","100","8.13032442087425","5.144281623335","3.0014832727822","45481","28952","16529"
"World","2000","602905941","299116776","100","100","10.6509987952487","6.84503713051741","3.83219316926623","644182","410899","233283"
"Least developed countries","2001","90811604","48465026","100","100","24.7957002458498","16.1660988551496","8.77140072186812","232590","157975","74615"
"Landlocked developing countries","2001","45957024","24374920","100","100","24.4416531103575","15.8246141086651","8.75559288031603","115719","77760","37959"
"Small island developing States","2001","5310221","2690984","100","100","8.90179860176898","5.48661310872499","3.4340266687807","4763","2961","1802"
"Europe and Northern America","2001","65038957","30264497","100","100","1.77671189947037","0.850499060462771","0.927001252702065","11600","5150","6450"
"Northern America","2001","21730094","10629588","100","100","1.46917924712886","0.691227175102655","0.778490185598094","3199","1470","1729"
"Europe","2001","43308864","19634910","100","99.99","1.9324152070469","0.936716692938006","0.996632076011214","8401","3680","4721"
"Latin America and the Caribbean","2001","54427923","27417952","100","100","3.45214454639997","1.76662272459868","1.68850477270329","18825","9696","9129"
"Central and Southern Asia","2001","177356407","90087746","100","100","12.6613936586686","7.80065402893893","4.89895468029407","226814","141099","85715"
"Central Asia","2001","6686325","3282067","100","100","3.81580088446309","2.04235559389327","1.77707470904254","2553","1342","1211"
"Southern Asia","2001","170670083","86805679","100","100","13.0029008956115","8.01772046047831","5.02547327503398","224261","139757","84504"
"Eastern and South-Eastern Asia","2001","170274435","77764972","100","100","4.65895387069626","2.90088605912411","1.7631826034061","77834","45183","32651"
"Eastern Asia","2001","115530170","50176189","100","100","3.11184884837579","1.82131612480637","1.29288748038487","35204","18294","16910"
"South-Eastern Asia","2001","54744266","27588783","100","100","7.74137759742521","4.86133111305608","2.89411573925711","42630","26889","15741"
"Northern Africa and Western Asia","2001","42247735","21445976","100","100","6.20019427323837","3.78607172858329","2.42329732213642","26364","16270","10094"
"Western Asia","2001","21500965","11071826","100","100","5.62122998960557","3.33984184712731","2.28903315118599","12188","7408","4780"
