country,uncode,sex,year,lb
Finland,246,m,1986.5,32226
Finland,246,m,1987.5,32177
Finland,246,m,1988.5,32248
Finland,246,m,1989.5,32420
Finland,246,m,1990.5,32630
Finland,246,m,1991.5,32790
Finland,246,m,1992.5,32820
Finland,246,m,1993.5,32673
Finland,246,m,1994.5,32344
Finland,246,m,1995.5,31861
Finland,246,m,1996.5,31278
Finland,246,m,1997.5,30684
Finland,246,m,1998.5,30154
Finland,246,m,1999.5,29728
Finland,246,m,2000.5,29443
Finland,246,m,2001.5,29317
Finland,246,m,2002.5,29322
Finland,246,m,2003.5,29424
Finland,246,m,2004.5,29601
Finland,246,m,2005.5,29825
Finland,246,m,2006.5,30070
Finland,246,m,2007.5,30300
Finland,246,m,2008.5,30480
Finland,246,m,2009.5,30577
Finland,246,m,2010.5,30549
Finland,246,m,2011.5,30362
Finland,246,m,2012.5,30021
Finland,246,m,2013.5,29542
Finland,246,m,2014.5,28947
Finland,246,m,2015.5,28268
Finland,246,m,2016.5,27548
Finland,246,m,2017.5,26835
Finland,246,m,2018.5,26173
Finland,246,m,2019.5,25593
Finland,246,m,2020.5,25117
Finland,246,m,2021.5,24753
Finland,246,m,2022.5,24481
Finland,246,m,2023.5,24283
Finland,246,m,2024.5,24154
Finland,246,m,2025.5,24087
Finland,246,m,2026.5,24077
Finland,246,m,2027.5,24113
Finland,246,m,2028.5,24182
Finland,246,m,2029.5,24274
Finland,246,m,2030.5,24381
Finland,246,m,2031.5,24497
Finland,246,m,2032.5,24621
Finland,246,m,2033.5,24748
Finland,246,m,2034.5,24872
Finland,246,m,2035.5,24988
Finland,246,m,2036.5,25095
Finland,246,m,2037.5,25190
Finland,246,m,2038.5,25273
Finland,246,m,2039.5,25338
Finland,246,m,2040.5,25378
Finland,246,m,2041.5,25386
Finland,246,m,2042.5,25361
Finland,246,m,2043.5,25302
Finland,246,m,2044.5,25210
Finland,246,m,2045.5,25086
Finland,246,m,2046.5,24931
Finland,246,m,2047.5,24752
Finland,246,m,2048.5,24559
Finland,246,m,2049.5,24358
Finland,246,m,2050.5,24160
Finland,246,m,2051.5,23971
Finland,246,m,2052.5,23795
Finland,246,m,2053.5,23637
Finland,246,m,2054.5,23503
Finland,246,m,2055.5,23398
Finland,246,m,2056.5,23323
Finland,246,m,2057.5,23277
Finland,246,m,2058.5,23255
Finland,246,m,2059.5,23255
Finland,246,m,2060.5,23275
Finland,246,m,2061.5,23314
Finland,246,m,2062.5,23367
Finland,246,m,2063.5,23429
Finland,246,m,2064.5,23496
Finland,246,m,2065.5,23565
Finland,246,m,2066.5,23632
Finland,246,m,2067.5,23696
Finland,246,m,2068.5,23756
Finland,246,m,2069.5,23808
Finland,246,m,2070.5,23849
Finland,246,m,2071.5,23878
Finland,246,m,2072.5,23893
Finland,246,m,2073.5,23895
Finland,246,m,2074.5,23885
Finland,246,m,2075.5,23861
Finland,246,m,2076.5,23823
Finland,246,m,2077.5,23774
Finland,246,m,2078.5,23715
Finland,246,m,2079.5,23650
Finland,246,m,2080.5,23581
Finland,246,m,2081.5,23510
Finland,246,m,2082.5,23438
Finland,246,m,2083.5,23369
Finland,246,m,2084.5,23306
Finland,246,m,2085.5,23250
Finland,246,m,2086.5,23203
Finland,246,m,2087.5,23165
Finland,246,m,2088.5,23136
Finland,246,m,2089.5,23118
Finland,246,m,2090.5,23108
Finland,246,m,2091.5,23108
Finland,246,m,2092.5,23116
Finland,246,m,2093.5,23132
Finland,246,m,2094.5,23155
Finland,246,m,2095.5,23184
Finland,246,m,2096.5,23220
Finland,246,m,2097.5,23261
Finland,246,m,2098.5,23309
Finland,246,m,2099.5,23363
France,250,m,1950.5,426792
France,250,m,1951.5,423637
France,250,m,1952.5,418163
France,250,m,1953.5,414361
France,250,m,1954.5,412231
France,250,m,1955.5,411753
France,250,m,1956.5,412851
France,250,m,1957.5,415400
France,250,m,1958.5,419168
France,250,m,1959.5,423766
France,250,m,1960.5,428724
France,250,m,1961.5,433532
France,250,m,1962.5,437651
France,250,m,1963.5,440659
France,250,m,1964.5,442331
France,250,m,1965.5,442735
France,250,m,1966.5,442190
France,250,m,1967.5,441134
France,250,m,1968.5,439825
France,250,m,1969.5,438209
France,250,m,1970.5,435769
France,250,m,1971.5,431778
France,250,m,1972.5,425891
France,250,m,1973.5,418181
France,250,m,1974.5,409123
France,250,m,1975.5,399777
France,250,m,1976.5,391482
France,250,m,1977.5,385307
France,250,m,1978.5,381894
France,250,m,1979.5,381340
France,250,m,1980.5,383266
France,250,m,1981.5,386843
France,250,m,1982.5,390800
France,250,m,1983.5,394075
France,250,m,1984.5,396156
France,250,m,1985.5,396662
France,250,m,1986.5,395499
France,250,m,1987.5,393146
France,250,m,1988.5,390106
France,250,m,1989.5,386658
France,250,m,1990.5,383167
France,250,m,1991.5,380008
France,250,m,1992.5,377458
France,250,m,1993.5,375737
France,250,m,1994.5,374991
France,250,m,1995.5,375298
France,250,m,1996.5,376617
France,250,m,1997.5,378686
France,250,m,1998.5,381239
France,250,m,1999.5,384115
France,250,m,2000.5,387198
France,250,m,2001.5,390415
France,250,m,2002.5,393691
France,250,m,2003.5,396906
France,250,m,2004.5,399896
France,250,m,2005.5,402536
France,250,m,2006.5,404744
France,250,m,2007.5,406463
France,250,m,2008.5,407604
France,250,m,2009.5,408035
France,250,m,2010.5,407487
France,250,m,2011.5,405678
France,250,m,2012.5,402600
France,250,m,2013.5,398400
France,250,m,2014.5,393321
France,250,m,2015.5,387794
France,250,m,2016.5,382335
France,250,m,2017.5,377400
France,250,m,2018.5,373325
France,250,m,2019.5,370271
France,250,m,2020.5,368220
France,250,m,2021.5,366971
France,250,m,2022.5,366126
France,250,m,2023.5,365370
France,250,m,2024.5,364597
France,250,m,2025.5,363774
France,250,m,2026.5,362951
France,250,m,2027.5,362263
France,250,m,2028.5,361804
France,250,m,2029.5,361582
France,250,m,2030.5,361609
France,250,m,2031.5,361889
France,250,m,2032.5,362367
France,250,m,2033.5,362972
France,250,m,2034.5,363636
France,250,m,2035.5,364287
France,250,m,2036.5,364861
France,250,m,2037.5,365306
France,250,m,2038.5,365567
France,250,m,2039.5,365592
France,250,m,2040.5,365332
France,250,m,2041.5,364754
France,250,m,2042.5,363884
France,250,m,2043.5,362758
France,250,m,2044.5,361403
France,250,m,2045.5,359840
France,250,m,2046.5,358094
France,250,m,2047.5,356215
France,250,m,2048.5,354265
France,250,m,2049.5,352307
France,250,m,2050.5,350402
France,250,m,2051.5,348597
France,250,m,2052.5,346916
France,250,m,2053.5,345380
France,250,m,2054.5,344014
France,250,m,2055.5,342835
France,250,m,2056.5,341844
France,250,m,2057.5,341012
France,250,m,2058.5,340312
France,250,m,2059.5,339730
France,250,m,2060.5,339262
France,250,m,2061.5,338906
France,250,m,2062.5,338652
France,250,m,2063.5,338480
France,250,m,2064.5,338362
France,250,m,2065.5,338268
France,250,m,2066.5,338174
France,250,m,2067.5,338059
France,250,m,2068.5,337900
France,250,m,2069.5,337678
France,250,m,2070.5,337377
France,250,m,2071.5,336998
France,250,m,2072.5,336548
France,250,m,2073.5,336031
France,250,m,2074.5,335439
France,250,m,2075.5,334755
France,250,m,2076.5,333959
France,250,m,2077.5,333047
France,250,m,2078.5,332027
France,250,m,2079.5,330914
France,250,m,2080.5,329728
France,250,m,2081.5,328491
France,250,m,2082.5,327235
France,250,m,2083.5,325994
France,250,m,2084.5,324797
France,250,m,2085.5,323669
France,250,m,2086.5,322629
France,250,m,2087.5,321675
France,250,m,2088.5,320805
France,250,m,2089.5,320023
France,250,m,2090.5,319325
France,250,m,2091.5,318704
France,250,m,2092.5,318150
France,250,m,2093.5,317654
France,250,m,2094.5,317206
France,250,m,2095.5,316803
France,250,m,2096.5,316442
France,250,m,2097.5,316120
France,250,m,2098.5,315838
France,250,m,2099.5,315595
French Guiana,254,m,1950.5,510
French Guiana,254,m,1951.5,508
French Guiana,254,m,1952.5,503
French Guiana,254,m,1953.5,500
French Guiana,254,m,1954.5,499
French Guiana,254,m,1955.5,500
French Guiana,254,m,1956.5,501
French Guiana,254,m,1957.5,505
French Guiana,254,m,1958.5,511
French Guiana,254,m,1959.5,520
French Guiana,254,m,1960.5,532
French Guiana,254,m,1961.5,547
French Guiana,254,m,1962.5,566
French Guiana,254,m,1963.5,590
French Guiana,254,m,1964.5,616
French Guiana,254,m,1965.5,645
French Guiana,254,m,1966.5,674
French Guiana,254,m,1967.5,703
French Guiana,254,m,1968.5,731
French Guiana,254,m,1969.5,755
French Guiana,254,m,1970.5,775
French Guiana,254,m,1971.5,787
French Guiana,254,m,1972.5,793
French Guiana,254,m,1973.5,795
French Guiana,254,m,1974.5,794
French Guiana,254,m,1975.5,794
French Guiana,254,m,1976.5,801
French Guiana,254,m,1977.5,817
French Guiana,254,m,1978.5,846
French Guiana,254,m,1979.5,887
French Guiana,254,m,1980.5,943
French Guiana,254,m,1981.5,1010
French Guiana,254,m,1982.5,1085
French Guiana,254,m,1983.5,1165
French Guiana,254,m,1984.5,1248
French Guiana,254,m,1985.5,1335
French Guiana,254,m,1986.5,1426
French Guiana,254,m,1987.5,1522
French Guiana,254,m,1988.5,1622
French Guiana,254,m,1989.5,1723
French Guiana,254,m,1990.5,1821
French Guiana,254,m,1991.5,1913
French Guiana,254,m,1992.5,1994
French Guiana,254,m,1993.5,2063
French Guiana,254,m,1994.5,2122
French Guiana,254,m,1995.5,2172
French Guiana,254,m,1996.5,2217
French Guiana,254,m,1997.5,2262
French Guiana,254,m,1998.5,2311
French Guiana,254,m,1999.5,2366
French Guiana,254,m,2000.5,2432
French Guiana,254,m,2001.5,2509
French Guiana,254,m,2002.5,2595
French Guiana,254,m,2003.5,2689
French Guiana,254,m,2004.5,2787
French Guiana,254,m,2005.5,2885
French Guiana,254,m,2006.5,2978
French Guiana,254,m,2007.5,3061
French Guiana,254,m,2008.5,3134
French Guiana,254,m,2009.5,3195
French Guiana,254,m,2010.5,3247
French Guiana,254,m,2011.5,3294
French Guiana,254,m,2012.5,3341
French Guiana,254,m,2013.5,3392
French Guiana,254,m,2014.5,3448
French Guiana,254,m,2015.5,3507
French Guiana,254,m,2016.5,3567
French Guiana,254,m,2017.5,3625
French Guiana,254,m,2018.5,3678
French Guiana,254,m,2019.5,3726
French Guiana,254,m,2020.5,3769
French Guiana,254,m,2021.5,3809
French Guiana,254,m,2022.5,3849
French Guiana,254,m,2023.5,3890
French Guiana,254,m,2024.5,3933
French Guiana,254,m,2025.5,3979
French Guiana,254,m,2026.5,4027
French Guiana,254,m,2027.5,4077
French Guiana,254,m,2028.5,4128
French Guiana,254,m,2029.5,4179
French Guiana,254,m,2030.5,4230
French Guiana,254,m,2031.5,4279
French Guiana,254,m,2032.5,4327
French Guiana,254,m,2033.5,4373
French Guiana,254,m,2034.5,4417
French Guiana,254,m,2035.5,4458
French Guiana,254,m,2036.5,4496
French Guiana,254,m,2037.5,4532
French Guiana,254,m,2038.5,4567
French Guiana,254,m,2039.5,4600
French Guiana,254,m,2040.5,4633
French Guiana,254,m,2041.5,4667
French Guiana,254,m,2042.5,4702
French Guiana,254,m,2043.5,4738
French Guiana,254,m,2044.5,4777
French Guiana,254,m,2045.5,4817
French Guiana,254,m,2046.5,4859
French Guiana,254,m,2047.5,4901
French Guiana,254,m,2048.5,4944
French Guiana,254,m,2049.5,4987
French Guiana,254,m,2050.5,5029
French Guiana,254,m,2051.5,5070
French Guiana,254,m,2052.5,5110
French Guiana,254,m,2053.5,5148
French Guiana,254,m,2054.5,5184
French Guiana,254,m,2055.5,5218
French Guiana,254,m,2056.5,5249
French Guiana,254,m,2057.5,5279
French Guiana,254,m,2058.5,5306
French Guiana,254,m,2059.5,5332
French Guiana,254,m,2060.5,5356
French Guiana,254,m,2061.5,5379
French Guiana,254,m,2062.5,5402
French Guiana,254,m,2063.5,5424
French Guiana,254,m,2064.5,5446
French Guiana,254,m,2065.5,5467
French Guiana,254,m,2066.5,5486
French Guiana,254,m,2067.5,5505
French Guiana,254,m,2068.5,5521
French Guiana,254,m,2069.5,5535
French Guiana,254,m,2070.5,5548
French Guiana,254,m,2071.5,5559
French Guiana,254,m,2072.5,5570
French Guiana,254,m,2073.5,5580
French Guiana,254,m,2074.5,5591
French Guiana,254,m,2075.5,5601
French Guiana,254,m,2076.5,5611
French Guiana,254,m,2077.5,5621
French Guiana,254,m,2078.5,5631
French Guiana,254,m,2079.5,5641
French Guiana,254,m,2080.5,5651
French Guiana,254,m,2081.5,5662
French Guiana,254,m,2082.5,5672
French Guiana,254,m,2083.5,5683
French Guiana,254,m,2084.5,5693
French Guiana,254,m,2085.5,5704
French Guiana,254,m,2086.5,5714
French Guiana,254,m,2087.5,5723
French Guiana,254,m,2088.5,5730
French Guiana,254,m,2089.5,5737
French Guiana,254,m,2090.5,5743
French Guiana,254,m,2091.5,5748
French Guiana,254,m,2092.5,5752
French Guiana,254,m,2093.5,5755
French Guiana,254,m,2094.5,5758
French Guiana,254,m,2095.5,5760
French Guiana,254,m,2096.5,5763
French Guiana,254,m,2097.5,5765
French Guiana,254,m,2098.5,5767
French Guiana,254,m,2099.5,5768
French Polynesia,258,m,1950.5,1461
French Polynesia,258,m,1951.5,1478
French Polynesia,258,m,1952.5,1512
French Polynesia,258,m,1953.5,1542
French Polynesia,258,m,1954.5,1569
French Polynesia,258,m,1955.5,1592
French Polynesia,258,m,1956.5,1612
French Polynesia,258,m,1957.5,1629
French Polynesia,258,m,1958.5,1643
French Polynesia,258,m,1959.5,1656
French Polynesia,258,m,1960.5,1670
French Polynesia,258,m,1961.5,1685
French Polynesia,258,m,1962.5,1702
French Polynesia,258,m,1963.5,1724
French Polynesia,258,m,1964.5,1751
French Polynesia,258,m,1965.5,1783
French Polynesia,258,m,1966.5,1820
French Polynesia,258,m,1967.5,1862
French Polynesia,258,m,1968.5,1906
French Polynesia,258,m,1969.5,1952
French Polynesia,258,m,1970.5,1999
French Polynesia,258,m,1971.5,2045
French Polynesia,258,m,1972.5,2089
French Polynesia,258,m,1973.5,2130
French Polynesia,258,m,1974.5,2170
French Polynesia,258,m,1975.5,2209
French Polynesia,258,m,1976.5,2247
French Polynesia,258,m,1977.5,2286
French Polynesia,258,m,1978.5,2328
French Polynesia,258,m,1979.5,2372
French Polynesia,258,m,1980.5,2423
French Polynesia,258,m,1981.5,2482
French Polynesia,258,m,1982.5,2549
French Polynesia,258,m,1983.5,2622
French Polynesia,258,m,1984.5,2697
French Polynesia,258,m,1985.5,2768
French Polynesia,258,m,1986.5,2829
French Polynesia,258,m,1987.5,2875
French Polynesia,258,m,1988.5,2901
French Polynesia,258,m,1989.5,2908
French Polynesia,258,m,1990.5,2893
French Polynesia,258,m,1991.5,2860
French Polynesia,258,m,1992.5,2815
French Polynesia,258,m,1993.5,2762
French Polynesia,258,m,1994.5,2706
French Polynesia,258,m,1995.5,2653
French Polynesia,258,m,1996.5,2605
French Polynesia,258,m,1997.5,2563
French Polynesia,258,m,1998.5,2529
French Polynesia,258,m,1999.5,2503
French Polynesia,258,m,2000.5,2484
French Polynesia,258,m,2001.5,2470
French Polynesia,258,m,2002.5,2458
French Polynesia,258,m,2003.5,2445
French Polynesia,258,m,2004.5,2430
French Polynesia,258,m,2005.5,2412
French Polynesia,258,m,2006.5,2392
French Polynesia,258,m,2007.5,2369
French Polynesia,258,m,2008.5,2346
French Polynesia,258,m,2009.5,2321
French Polynesia,258,m,2010.5,2296
French Polynesia,258,m,2011.5,2270
French Polynesia,258,m,2012.5,2244
French Polynesia,258,m,2013.5,2218
French Polynesia,258,m,2014.5,2192
French Polynesia,258,m,2015.5,2166
French Polynesia,258,m,2016.5,2140
French Polynesia,258,m,2017.5,2114
French Polynesia,258,m,2018.5,2088
French Polynesia,258,m,2019.5,2063
French Polynesia,258,m,2020.5,2039
French Polynesia,258,m,2021.5,2016
French Polynesia,258,m,2022.5,1993
French Polynesia,258,m,2023.5,1972
French Polynesia,258,m,2024.5,1952
French Polynesia,258,m,2025.5,1934
French Polynesia,258,m,2026.5,1916
French Polynesia,258,m,2027.5,1899
French Polynesia,258,m,2028.5,1884
French Polynesia,258,m,2029.5,1869
French Polynesia,258,m,2030.5,1855
French Polynesia,258,m,2031.5,1841
French Polynesia,258,m,2032.5,1829
French Polynesia,258,m,2033.5,1817
French Polynesia,258,m,2034.5,1806
French Polynesia,258,m,2035.5,1795
French Polynesia,258,m,2036.5,1783
French Polynesia,258,m,2037.5,1772
French Polynesia,258,m,2038.5,1760
French Polynesia,258,m,2039.5,1748
French Polynesia,258,m,2040.5,1735
French Polynesia,258,m,2041.5,1721
French Polynesia,258,m,2042.5,1707
French Polynesia,258,m,2043.5,1693
French Polynesia,258,m,2044.5,1680
French Polynesia,258,m,2045.5,1666
French Polynesia,258,m,2046.5,1652
French Polynesia,258,m,2047.5,1639
French Polynesia,258,m,2048.5,1625
French Polynesia,258,m,2049.5,1612
French Polynesia,258,m,2050.5,1599
French Polynesia,258,m,2051.5,1586
French Polynesia,258,m,2052.5,1573
French Polynesia,258,m,2053.5,1561
French Polynesia,258,m,2054.5,1549
French Polynesia,258,m,2055.5,1537
French Polynesia,258,m,2056.5,1526
French Polynesia,258,m,2057.5,1515
French Polynesia,258,m,2058.5,1504
French Polynesia,258,m,2059.5,1494
French Polynesia,258,m,2060.5,1483
French Polynesia,258,m,2061.5,1473
French Polynesia,258,m,2062.5,1463
French Polynesia,258,m,2063.5,1453
French Polynesia,258,m,2064.5,1443
French Polynesia,258,m,2065.5,1433
French Polynesia,258,m,2066.5,1423
French Polynesia,258,m,2067.5,1413
French Polynesia,258,m,2068.5,1404
French Polynesia,258,m,2069.5,1394
French Polynesia,258,m,2070.5,1384
French Polynesia,258,m,2071.5,1374
French Polynesia,258,m,2072.5,1364
French Polynesia,258,m,2073.5,1355
French Polynesia,258,m,2074.5,1345
French Polynesia,258,m,2075.5,1335
French Polynesia,258,m,2076.5,1326
French Polynesia,258,m,2077.5,1316
French Polynesia,258,m,2078.5,1307
French Polynesia,258,m,2079.5,1297
French Polynesia,258,m,2080.5,1287
French Polynesia,258,m,2081.5,1278
French Polynesia,258,m,2082.5,1269
French Polynesia,258,m,2083.5,1259
French Polynesia,258,m,2084.5,1251
French Polynesia,258,m,2085.5,1242
French Polynesia,258,m,2086.5,1233
French Polynesia,258,m,2087.5,1225
French Polynesia,258,m,2088.5,1217
French Polynesia,258,m,2089.5,1209
French Polynesia,258,m,2090.5,1201
French Polynesia,258,m,2091.5,1194
French Polynesia,258,m,2092.5,1186
French Polynesia,258,m,2093.5,1178
French Polynesia,258,m,2094.5,1171
French Polynesia,258,m,2095.5,1163
French Polynesia,258,m,2096.5,1155
French Polynesia,258,m,2097.5,1147
French Polynesia,258,m,2098.5,1140
French Polynesia,258,m,2099.5,1132
Gabon,266,m,1950.5,7310
Gabon,266,m,1951.5,7305
Gabon,266,m,1952.5,7309
Gabon,266,m,1953.5,7339
Gabon,266,m,1954.5,7395
Gabon,266,m,1955.5,7477
Gabon,266,m,1956.5,7586
Gabon,266,m,1957.5,7720
Gabon,266,m,1958.5,7880
Gabon,266,m,1959.5,8065
Gabon,266,m,1960.5,8275
Gabon,266,m,1961.5,8508
Gabon,266,m,1962.5,8762
Gabon,266,m,1963.5,9033
Gabon,266,m,1964.5,9316
Gabon,266,m,1965.5,9605
Gabon,266,m,1966.5,9892
Gabon,266,m,1967.5,10173
Gabon,266,m,1968.5,10448
Gabon,266,m,1969.5,10716
Gabon,266,m,1970.5,10978
Gabon,266,m,1971.5,11239
Gabon,266,m,1972.5,11504
Gabon,266,m,1973.5,11779
Gabon,266,m,1974.5,12067
Gabon,266,m,1975.5,12372
Gabon,266,m,1976.5,12696
Gabon,266,m,1977.5,13037
Gabon,266,m,1978.5,13394
Gabon,266,m,1979.5,13763
Gabon,266,m,1980.5,14144
Gabon,266,m,1981.5,14534
Gabon,266,m,1982.5,14930
Gabon,266,m,1983.5,15328
Gabon,266,m,1984.5,15726
Gabon,266,m,1985.5,16123
Gabon,266,m,1986.5,16521
Gabon,266,m,1987.5,16920
Gabon,266,m,1988.5,17316
Gabon,266,m,1989.5,17708
Gabon,266,m,1990.5,18085
Gabon,266,m,1991.5,18440
Gabon,266,m,1992.5,18769
Gabon,266,m,1993.5,19070
Gabon,266,m,1994.5,19347
Gabon,266,m,1995.5,19599
Gabon,266,m,1996.5,19830
Gabon,266,m,1997.5,20049
Gabon,266,m,1998.5,20272
Gabon,266,m,1999.5,20515
Gabon,266,m,2000.5,20796
Gabon,266,m,2001.5,21132
Gabon,266,m,2002.5,21532
Gabon,266,m,2003.5,22006
Gabon,266,m,2004.5,22561
Gabon,266,m,2005.5,23207
Gabon,266,m,2006.5,23954
Gabon,266,m,2007.5,24789
Gabon,266,m,2008.5,25694
Gabon,266,m,2009.5,26650
Gabon,266,m,2010.5,27641
Gabon,266,m,2011.5,28655
Gabon,266,m,2012.5,29669
Gabon,266,m,2013.5,30651
Gabon,266,m,2014.5,31570
Gabon,266,m,2015.5,32380
Gabon,266,m,2016.5,33040
Gabon,266,m,2017.5,33541
Gabon,266,m,2018.5,33882
Gabon,266,m,2019.5,34073
Gabon,266,m,2020.5,34133
Gabon,266,m,2021.5,34094
Gabon,266,m,2022.5,34001
Gabon,266,m,2023.5,33899
Gabon,266,m,2024.5,33815
Gabon,266,m,2025.5,33772
Gabon,266,m,2026.5,33776
Gabon,266,m,2027.5,33818
Gabon,266,m,2028.5,33890
Gabon,266,m,2029.5,33999
Gabon,266,m,2030.5,34147
Gabon,266,m,2031.5,34339
Gabon,266,m,2032.5,34571
Gabon,266,m,2033.5,34839
Gabon,266,m,2034.5,35141
Gabon,266,m,2035.5,35475
Gabon,266,m,2036.5,35840
Gabon,266,m,2037.5,36232
Gabon,266,m,2038.5,36643
Gabon,266,m,2039.5,37065
Gabon,266,m,2040.5,37492
Gabon,266,m,2041.5,37917
Gabon,266,m,2042.5,38334
Gabon,266,m,2043.5,38738
Gabon,266,m,2044.5,39121
Gabon,266,m,2045.5,39475
Gabon,266,m,2046.5,39797
Gabon,266,m,2047.5,40086
Gabon,266,m,2048.5,40343
Gabon,266,m,2049.5,40565
Gabon,266,m,2050.5,40751
Gabon,266,m,2051.5,40899
Gabon,266,m,2052.5,41012
Gabon,266,m,2053.5,41094
Gabon,266,m,2054.5,41149
Gabon,266,m,2055.5,41180
Gabon,266,m,2056.5,41189
Gabon,266,m,2057.5,41180
Gabon,266,m,2058.5,41160
Gabon,266,m,2059.5,41136
Gabon,266,m,2060.5,41112
Gabon,266,m,2061.5,41096
Gabon,266,m,2062.5,41090
Gabon,266,m,2063.5,41095
Gabon,266,m,2064.5,41114
Gabon,266,m,2065.5,41148
Gabon,266,m,2066.5,41199
Gabon,266,m,2067.5,41263
Gabon,266,m,2068.5,41335
Gabon,266,m,2069.5,41412
Gabon,266,m,2070.5,41493
Gabon,266,m,2071.5,41576
Gabon,266,m,2072.5,41658
Gabon,266,m,2073.5,41736
Gabon,266,m,2074.5,41806
Gabon,266,m,2075.5,41866
Gabon,266,m,2076.5,41911
Gabon,266,m,2077.5,41942
Gabon,266,m,2078.5,41956
Gabon,266,m,2079.5,41955
Gabon,266,m,2080.5,41939
Gabon,266,m,2081.5,41911
Gabon,266,m,2082.5,41872
Gabon,266,m,2083.5,41825
Gabon,266,m,2084.5,41770
Gabon,266,m,2085.5,41704
Gabon,266,m,2086.5,41624
Gabon,266,m,2087.5,41528
Gabon,266,m,2088.5,41414
Gabon,266,m,2089.5,41287
Gabon,266,m,2090.5,41148
Gabon,266,m,2091.5,41003
Gabon,266,m,2092.5,40856
Gabon,266,m,2093.5,40711
Gabon,266,m,2094.5,40571
Gabon,266,m,2095.5,40438
Gabon,266,m,2096.5,40314
Gabon,266,m,2097.5,40198
Gabon,266,m,2098.5,40092
Gabon,266,m,2099.5,39994
Gambia,270,m,1950.5,7708
Gambia,270,m,1951.5,7780
Gambia,270,m,1952.5,7924
Gambia,270,m,1953.5,8065
Gambia,270,m,1954.5,8205
Gambia,270,m,1955.5,8343
Gambia,270,m,1956.5,8479
Gambia,270,m,1957.5,8615
Gambia,270,m,1958.5,8751
Gambia,270,m,1959.5,8891
Gambia,270,m,1960.5,9036
Gambia,270,m,1961.5,9191
Gambia,270,m,1962.5,9358
Gambia,270,m,1963.5,9540
Gambia,270,m,1964.5,9740
Gambia,270,m,1965.5,9956
Gambia,270,m,1966.5,10185
Gambia,270,m,1967.5,10427
Gambia,270,m,1968.5,10680
Gambia,270,m,1969.5,10946
Gambia,270,m,1970.5,11232
Gambia,270,m,1971.5,11545
Gambia,270,m,1972.5,11889
Gambia,270,m,1973.5,12264
Gambia,270,m,1974.5,12669
Gambia,270,m,1975.5,13092
Gambia,270,m,1976.5,13518
Gambia,270,m,1977.5,13938
Gambia,270,m,1978.5,14351
Gambia,270,m,1979.5,14765
Gambia,270,m,1980.5,15200
Gambia,270,m,1981.5,15681
Gambia,270,m,1982.5,16229
Gambia,270,m,1983.5,16855
Gambia,270,m,1984.5,17558
Gambia,270,m,1985.5,18333
Gambia,270,m,1986.5,19168
Gambia,270,m,1987.5,20034
Gambia,270,m,1988.5,20906
Gambia,270,m,1989.5,21762
Gambia,270,m,1990.5,22579
Gambia,270,m,1991.5,23337
Gambia,270,m,1992.5,24034
Gambia,270,m,1993.5,24675
Gambia,270,m,1994.5,25264
Gambia,270,m,1995.5,25814
Gambia,270,m,1996.5,26342
Gambia,270,m,1997.5,26871
Gambia,270,m,1998.5,27422
Gambia,270,m,1999.5,28012
Gambia,270,m,2000.5,28650
Gambia,270,m,2001.5,29343
Gambia,270,m,2002.5,30085
Gambia,270,m,2003.5,30869
Gambia,270,m,2004.5,31693
Gambia,270,m,2005.5,32558
Gambia,270,m,2006.5,33462
Gambia,270,m,2007.5,34400
Gambia,270,m,2008.5,35362
Gambia,270,m,2009.5,36339
Gambia,270,m,2010.5,37324
Gambia,270,m,2011.5,38310
Gambia,270,m,2012.5,39292
Gambia,270,m,2013.5,40261
Gambia,270,m,2014.5,41209
Gambia,270,m,2015.5,42126
Gambia,270,m,2016.5,43007
Gambia,270,m,2017.5,43850
Gambia,270,m,2018.5,44657
Gambia,270,m,2019.5,45426
Gambia,270,m,2020.5,46161
Gambia,270,m,2021.5,46864
Gambia,270,m,2022.5,47542
Gambia,270,m,2023.5,48200
Gambia,270,m,2024.5,48841
Gambia,270,m,2025.5,49467
Gambia,270,m,2026.5,50076
Gambia,270,m,2027.5,50666
Gambia,270,m,2028.5,51238
Gambia,270,m,2029.5,51791
Gambia,270,m,2030.5,52329
Gambia,270,m,2031.5,52855
Gambia,270,m,2032.5,53369
Gambia,270,m,2033.5,53874
Gambia,270,m,2034.5,54370
Gambia,270,m,2035.5,54856
Gambia,270,m,2036.5,55331
Gambia,270,m,2037.5,55792
Gambia,270,m,2038.5,56237
Gambia,270,m,2039.5,56664
Gambia,270,m,2040.5,57074
Gambia,270,m,2041.5,57466
Gambia,270,m,2042.5,57841
Gambia,270,m,2043.5,58199
Gambia,270,m,2044.5,58538
Gambia,270,m,2045.5,58857
Gambia,270,m,2046.5,59152
Gambia,270,m,2047.5,59423
Gambia,270,m,2048.5,59669
Gambia,270,m,2049.5,59892
Gambia,270,m,2050.5,60093
Gambia,270,m,2051.5,60273
Gambia,270,m,2052.5,60436
Gambia,270,m,2053.5,60585
Gambia,270,m,2054.5,60722
Gambia,270,m,2055.5,60852
Gambia,270,m,2056.5,60974
Gambia,270,m,2057.5,61091
Gambia,270,m,2058.5,61200
Gambia,270,m,2059.5,61300
Gambia,270,m,2060.5,61390
Gambia,270,m,2061.5,61465
Gambia,270,m,2062.5,61522
Gambia,270,m,2063.5,61560
Gambia,270,m,2064.5,61581
Gambia,270,m,2065.5,61588
Gambia,270,m,2066.5,61585
