"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"Northern Africa and Western Asia","1974","50025907","26578110","76.27","76.99","19.9881086595203","13.2969485492245","6.78133112131094","103064","71155","31910"
"Western Asia","1974","25227713","13387829","73.12","74.07","16.575766979059","11.9062339096057","4.72579954423692","43288","32071","11217"
"Northern Africa","1974","24798194","13190281","79.48","79.95","23.1672291661681","14.6029163190202","8.691230153793","59072","38807","20265"
"Sub-Saharan Africa","1974","82958675","45293537","51.89","52.04","46.9790341098636","31.9697204291307","15.5050043345613","412021","294309","117712"
"Oceania","1974","4300230","2160127","77.08","75.03","3.90448289849277","2.07703200139291","1.83125447123928","1683","898","785"
"Oceania (exc. Australia and New Zealand)","1974","1145100","620901","13.95","13.14",,,,,,
"Australia and New Zealand","1974","3155131","1539227","100","100","3.47989969825546","1.79798735761741","1.68494184477326","1099","554","545"
"North America, Europe, Australia and New Zealand","1974","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1974","0","0","NaN","NaN",,,,,,
"World","1974","930888754","494111832","79.9","80","20.636076978777","14.3538766345456","6.37368746785215","1987294","1428738","558556"
"Least developed countries","1975","94438244","51212911","57.26","57.33","41.8829314160803","30.0685078125565","12.1806784279984","418628","312680","105948"
"Landlocked developing countries","1975","49287379","26151573","24.32","24.72",,,,,,
"Small island developing States","1975","9065148","4682059","38.43","38.63",,,,,,
"Europe and Northern America","1975","151510063","72489734","94.38","93.69","4.01666563967029","2.12645621435079","1.89423743829157","60827","30862","29965"
"Northern America","1975","42775568","19706411","100","100","3.66780505099218","1.84313102002435","1.8280433543803","15713","7271","8442"
"Europe","1975","108734496","52783324","92.17","91.34","4.16152977413597","2.2422456104292","1.92359734140176","45243","23697","21546"
"Latin America and the Caribbean","1975","83675697","43723644","13.22","13.17",,,,,,
"Central and Southern Asia","1975","221397940","116873512","92.72","92.92","31.8728527448915","22.4072367468248","9.68257576556479","733095","529697","203398"
"Central Asia","1975","9212598","4635824","0","0",,,,,,
"Southern Asia","1975","212185342","112237688","96.74","96.76","31.8728527448915","22.4072367468248","9.68257576556479","703178","508686","194492"
"Eastern and South-Eastern Asia","1975","356093161","191780449","89.06","89.33","15.7075920281795","10.8816560093904","4.87902792229979","580390","419661","160729"
"Eastern Asia","1975","271446667","147268428","98.26","98.23","14.8209476941659","10.3116688977771","4.55626145593398","418707","305291","113416"
"South-Eastern Asia","1975","84646495","44512021","59.54","59.91","20.4144505264143","13.9678352337243","6.53793610700129","177873","125222","52651"
"Northern Africa and Western Asia","1975","51323175","27162423","76.4","77.02","19.4332697551747","12.9090018305779","6.60959114883658","102628","70584","32044"
"Western Asia","1975","25870687","13618136","73.47","74.35","16.0815029528627","11.5086878318506","4.62605494324688","42889","31527","11362"
"Northern Africa","1975","25452488","13544287","79.38","79.71","22.5787694306748","14.2204823596813","8.47886055798862","59077","38797","20280"
"Sub-Saharan Africa","1975","85587696","46742899","53.9","54.03","46.2429746646338","31.6135578884348","15.1070028864712","418547","300288","118259"
"Oceania","1975","4337773","2189026","76.79","75.05","3.79938840626648","2.00971840227083","1.79327397971292","1652","881","771"
"Oceania (exc. Australia and New Zealand)","1975","1166652","627028","13.7","12.9",,,,,,
"Australia and New Zealand","1975","3171121","1561998","100","100","3.36672230777735","1.73025873924585","1.63929998165102","1069","541","528"
"North America, Europe, Australia and New Zealand","1975","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1975","0","0","NaN","NaN",,,,,,
"World","1975","953925504","500961686","80.2","80.1","20.0071829767285","13.8873323967167","6.20603586290591","1965105","1401133","563972"
"Least developed countries","1976","96914216","52603753","58.05","58.16","40.7601214984356","29.2201868864858","11.88728325009","417952","311976","105976"
"Landlocked developing countries","1976","50368460","26760395","24.39","24.78",,,,,,
"Small island developing States","1976","9153044","4691444","38.57","39.02",,,,,,
"Europe and Northern America","1976","149804794","72066972","94.24","93.48","3.92426201855112","2.07705180112033","1.85105495445789","58775","29968","28806"
"Northern America","1976","42054982","19588478","100","100","3.53182254646844","1.76809833411626","1.76684817366468","14879","6933","7946"
"Europe","1976","107749812","52478495","92","91.05","4.08741811414559","2.20367800475358","1.88790043405365","44044","23155","20889"
"Latin America and the Caribbean","1976","85082284","44323720","18.12","18.24",,,,,,
"Central and Southern Asia","1976","225858989","119326328","92.76","92.96","30.6766161122257","21.4638621353766","9.41483264680788","719344","517798","201546"
"Central Asia","1976","9318769","4701880","0","0",,,,,,
"Southern Asia","1976","216540221","114624448","96.75","96.77","30.6766161122257","21.4638621353766","9.41483264680788","690206","497395","192812"
"Eastern and South-Eastern Asia","1976","371178959","194602527","89.34","89.37","14.9271595430596","10.2711093308066","4.70436930370387","568348","401820","166528"
"Eastern Asia","1976","285041220","149477693","98.29","98.21","14.0314621454939","9.67631365086264","4.39770203890268","410181","290685","119496"
"South-Eastern Asia","1976","86137739","45124834","59.71","60.07","19.7845527228226","13.4865528871035","6.38409932895554","175076","122542","52534"
"Northern Africa and Western Asia","1976","52655696","27891073","76.4","76.81","18.8693240477993","12.5083977269232","6.44149915425512","102221","70214","32007"
"Western Asia","1976","26452279","13885077","73.78","74.6","15.5851647186486","11.102244868344","4.53324909177065","42423","31003","11420"
"Northern Africa","1976","26203417","14005996","79.05","79","21.9584987457755","13.8229154526984","8.24961705210553","59198","38990","20208"
"Sub-Saharan Africa","1976","88282299","48230781","58.33","58.39","44.6042803914102","30.6288319584321","14.4170250712251","416369","300046","116323"
"Oceania","1976","4371893","2228381","76.53","75.22","3.69592815740061","1.93995843542203","1.75938285158259","1620","865","755"
"Oceania (exc. Australia and New Zealand)","1976","1185793","632257","13.47","12.67",,,,,,
"Australia and New Zealand","1976","3186100","1596125","100","100","3.25246821613423","1.6620217696682","1.5930942037137","1038","531","507"
"North America, Europe, Australia and New Zealand","1976","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1976","0","0","NaN","NaN",,,,,,
"World","1976","977234912","508669781","81.1","80.9","19.4077141626371","13.4258320877422","6.06328674462806","1945031","1375094","569937"
"Least developed countries","1977","99446464","54042144","61.71","61.91","39.4562721304205","28.1285524248436","11.6555741336365","414825","308362","106463"
"Landlocked developing countries","1977","51432575","27396284","31.27","31.82",,,,,,
"Small island developing States","1977","9224795","4707853","38.77","39.42",,,,,,
"Europe and Northern America","1977","147998229","71598916","94.11","93.45","3.84124417890785","2.03452020571887","1.81040728338769","56851","29164","27688"
"Northern America","1977","41140218","19392337","100","100","3.40185873615229","1.69639553689025","1.70836125567148","14022","6585","7437"
"Europe","1977","106858012","52206580","91.85","91.01","4.02269843976943","2.17249062589794","1.85423612447009","42994","22708","20286"
"Latin America and the Caribbean","1977","86440684","44971301","20.17","20.37",,,,,,
"Central and Southern Asia","1977","230533856","121983905","94.28","94.42","29.2607171766674","20.3631481075992","9.0825177226443","699986","501905","198081"
"Central Asia","1977","9455227","4810081","0","0",,,,,,
"Southern Asia","1977","221078629","117173824","98.31","98.29","29.2607171766674","20.3631481075992","9.0825177226443","671719","482114","189604"
"Eastern and South-Eastern Asia","1977","381102349","197257557","92.72","92.64","14.3199810104671","9.88917215718978","4.47506352690934","556994","392081","164912"
"Eastern Asia","1977","293526710","151500761","98.29","98.22","13.2716478783005","9.08123474514839","4.22881600397818","396793","276418","120375"
"South-Eastern Asia","1977","87575639","45756797","74.03","74.17","18.9368569093736","13.4238099352173","5.58806002990435","170544","123676","46868"
"Northern Africa and Western Asia","1977","53951237","28655369","76.39","76.7","18.3251471556577","12.1105380833336","6.29079397230009","101756","69829","31927"
"Western Asia","1977","26986922","14210434","74.02","74.8","15.1018966074874","10.6950540603425","4.45448348886932","41968","30560","11408"
"Northern Africa","1977","26964315","14444935","78.77","78.57","21.3498695253508","13.4344555450584","8.02320132177886","59244","39074","20170"
"Sub-Saharan Africa","1977","90981155","49719527","62.26","62.34","43.2944109966774","29.7390373412083","13.970853386004","416289","300186","116103"
"Oceania","1977","4400097","2264921","76.29","75.36","3.59250347425688","1.87301102325519","1.72271912290889","1586","849","736"
"Oceania (exc. Australia and New Zealand)","1977","1202600","637589","13.26","12.48",,,,,,
"Australia and New Zealand","1977","3197497","1627333","100","100","3.1403750392569","1.5964313618941","1.5464124186463","1006","520","486"
"North America, Europe, Australia and New Zealand","1977","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1977","0","0","NaN","NaN",,,,,,
"World","1977","995407606","516451495","83.2","83","18.821135333134","13.0100679976713","5.88766627403551","1918265","1352613","565652"
"Least developed countries","1978","102148772","55573353","61.88","62.15","38.3860855430154","27.2671202690858","11.4306460752158","414344","307254","107089"
"Landlocked developing countries","1978","52489949","28045181","35.02","35.61",,,,,,
"Small island developing States","1978","9277399","4729264","39.07","39.88",,,,,,
"Europe and Northern America","1978","145963199","70895105","93.98","93.55","3.76371531110364","1.99551701209698","1.77173382399334","54946","28323","26624"
"Northern America","1978","40105593","19081439","100","100","3.27899475853477","1.62852897909718","1.65315799513971","13177","6220","6957"
"Europe","1978","105857607","51813666","91.7","91.17","3.96156450070206","2.14371891257339","1.82175091000843","41947","22239","19709"
"Latin America and the Caribbean","1978","87754924","45663045","20.21","20.4",,,,,,
"Central and Southern Asia","1978","235405152","124781279","94.3","94.4","28.2524616173652","19.5812787808517","8.84436684943235","690056","493507","196549"
"Central Asia","1978","9599877","4938600","0","0",,,,,,
"Southern Asia","1978","225805275","119842679","98.31","98.29","28.2524616173652","19.5812787808517","8.84436684943235","662242","473975","188267"
"Eastern and South-Eastern Asia","1978","382854157","197710047","92.68","92.66","13.6253610159957","9.35048074206457","4.31522974657402","531607","371474","160133"
"Eastern Asia","1978","293948876","151296869","98.27","98.23","12.5365489897522","8.5163306608372","4.05474991998052","374720","258801","115919"
"South-Eastern Asia","1978","88905281","46413178","74.22","74.51","18.3342098615112","12.9275435961978","5.47747658263254","167460","120782","46678"
"Northern Africa and Western Asia","1978","55237303","29409946","76.44","76.71","17.7686349111988","11.7073502633449","6.13308684372891","101046","69268","31778"
"Western Asia","1978","27541440","14570693","74.24","74.95","14.607708790546","10.2888123889928","4.36379466617756","41483","30138","11345"
"Northern Africa","1978","27695864","14839254","78.63","78.44","20.7276186908066","13.0363390672115","7.79287012079661","59060","38944","20116"
"Sub-Saharan Africa","1978","93807135","51272494","64.36","64.47","41.5955653145776","28.5672296694727","13.4114640179083","412048","297188","114861"
"Oceania","1978","4415568","2282579","76.03","75.27","3.48804545026449","1.80843656007455","1.6826518593303","1545","826","718"
"Oceania (exc. Australia and New Zealand)","1978","1217423","643533","13.05","12.29",,,,,,
"Australia and New Zealand","1978","3198145","1639046","100","100","3.02765343195766","1.53020695591846","1.49974139074736","970","502","468"
"North America, Europe, Australia and New Zealand","1978","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1978","0","0","NaN","NaN",,,,,,
"World","1978","1005437437","522014493","83.3","83.1","18.2674008469405","12.5767453268315","5.76313702677834","1880175","1321358","558817"
"Least developed countries","1979","104990371","57160023","65.57","65.85","37.7052436744929","26.7982889363542","11.2072909594642","418333","310519","107814"
"Landlocked developing countries","1979","53531155","28676942","44.8","45.28",,,,,,
"Small island developing States","1979","9300814","4741416","39.51","40.45",,,,,,
"Europe and Northern America","1979","144003625","70195397","93.83","93.59","3.68437321631832","1.95548577439605","1.73227488080896","53073","27480","25593"
"Northern America","1979","39103968","18712800","100","100","3.15932803935515","1.5624140632217","1.59941292137474","12380","5852","6528"
"Europe","1979","104899657","51482597","91.53","91.26","3.89574837870232","2.11200374968373","1.78751987770291","40883","21769","19114"
"Latin America and the Caribbean","1979","89034724","46370211","62.1","61.68","8.69521916803417","4.93187910644806","3.78199239083924","78184","45852","32333"
"Central and Southern Asia","1979","240467156","127737181","95.88","95.96","27.5709066885498","19.077200024777","8.65889411887194","688139","492067","196072"
"Central Asia","1979","9760266","5075716","0","0",,,,,,
"Southern Asia","1979","230706891","122661465","99.94","99.93","27.5709066885498","19.077200024777","8.65889411887194","660439","472515","187924"
"Eastern and South-Eastern Asia","1979","381721518","195094914","92.61","92.59","12.9734577180863","8.84963126830326","4.16064663837037","502460","346838","155621"
"Eastern Asia","1979","291535490","148070082","98.24","98.24","11.8383879496197","7.97994134745677","3.88948446002583","349084","237265","111819"
"South-Eastern Asia","1979","90186028","47024832","74.4","74.8","17.7285828238909","12.4379797882087","5.35723623165214","164080","117711","46369"
"Northern Africa and Western Asia","1979","56566837","30175607","76.47","76.67","17.2201948862316","11.3167476282331","5.9710197819541","100297","68687","31611"
"Western Asia","1979","28127841","14933693","74.45","75.03","14.1278832881101","9.902395682591","4.26774854023834","41009","29723","11286"
"Northern Africa","1979","28438996","15241914","78.48","78.28","20.1122792669296","12.6430046537983","7.56491790541498","58829","38786","20043"
"Sub-Saharan Africa","1979","96822154","52913983","64.41","64.56","40.6410789532292","27.9047576371377","13.1019274254789","415304","299489","115815"
"Oceania","1979","4421511","2278104","75.72","74.91","3.3881514258105","1.75063365326798","1.64038949359442","1502","798","704"
"Oceania (exc. Australia and New Zealand)","1979","1231889","650486","12.86","12.12",,,,,,
"Australia and New Zealand","1979","3189622","1627618","100","100","2.91740191581147","1.46732620626186","1.45220657030711","932","478","454"
"North America, Europe, Australia and New Zealand","1979","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1979","0","0","NaN","NaN",,,,,,
"World","1979","1013037522","524765396","87.2","87","17.3948230842356","11.9101272119051","5.55080668609049","1801062","1257493","543569"
"Least developed countries","1980","107660440","58625245","71.16","71.57","37.4733504375449","26.5161495323973","11.255657605295","426090","315081","111009"
"Landlocked developing countries","1980","54463055","29210287","51.64","52.08","41.2443092559166","28.9865436715056","12.6236825087461","235993","171831","64162"
"Small island developing States","1980","9299017","4737068","40.07","41.18",,,,,,
"Europe and Northern America","1980","142514413","69522635","93.67","93.54","3.59938699577156","1.91117735638297","1.69144228558434","51313","26599","24713"
"Northern America","1980","38295771","18250404","100","100","3.04088200027008","1.49665423725482","1.54654240225466","11672","5467","6205"
"Europe","1980","104218642","51272231","91.35","91.23","3.82064383511072","2.0728560698886","1.75141820307525","39841","21278","18563"
"Latin America and the Caribbean","1980","90315600","47077327","86.31","86.38","8.97661454610466","5.02790606832426","3.96866254024967","81847","47459","34388"
"Central and Southern Asia","1980","245596062","130723374","95.9","95.96","26.6362792309071","18.3568213919937","8.43428449291912","678973","484379","194594"
"Central Asia","1980","9906468","5193063","0","0",,,,,,
"Southern Asia","1980","235689594","125530311","99.93","99.93","26.6362792309071","18.3568213919937","8.43428449291912","651747","465137","186610"
"Eastern and South-Eastern Asia","1980","379671252","190129190","95.66","95.58","12.2738563512904","8.29139413282789","4.01575845455154","469137","316600","152537"
"Eastern Asia","1980","288230092","142539528","98.23","98.24","11.1703050946796","7.46959330608669","3.72856263509339","322587","213741","108846"
"South-Eastern Asia","1980","91441161","47589662","87.56","87.62","16.0759599917072","11.0460426904581","5.08609856310502","150440","105719","44720"
"Northern Africa and Western Asia","1980","57975855","30957223","76.5","76.6","16.6687586542027","10.9266346055588","5.80555927350651","99486","68023","31463"
"Western Asia","1980","28756516","15288817","74.62","75.01","13.6640682933712","9.53142628441686","4.17241103718356","40546","29284","11262"
"Northern Africa","1980","29219339","15668406","78.35","78.15","19.476842752739","12.2316731989787","7.33488750061919","58518","38566","19952"
"Sub-Saharan Africa","1980","99890646","54543693","70.77","70.99","40.2911307623264","27.6954364602591","12.9544741168463","424620","306365","118255"
"Oceania","1980","4428548","2256953","75.44","74.34","3.30437309194542","1.70609289541829","1.60101167116482","1467","771","696"
"Oceania (exc. Australia and New Zealand)","1980","1246021","658374","12.73","12.04",,,,,,
"Australia and New Zealand","1980","3182527","1598579","100","100","2.82080171502486","1.4127573867364","1.41003636758229","899","452","447"
"North America, Europe, Australia and New Zealand","1980","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1980","0","0","NaN","NaN",,,,,,
"World","1980","1020392375","525210392","91","90.8","16.8851877362657","11.5008081576301","5.44702476549337","1755983","1215056","540927"
"Least developed countries","1981","110292391","59997367","71.28","71.76","36.5339454246051","25.7987174786179","11.0195173611379","425076","313616","111459"
"Landlocked developing countries","1981","55411197","29740560","51.58","51.91","39.5966211505189","27.8382497762698","12.0950771531003","230398","167922","62475"
"Small island developing States","1981","9289018","4718322","40.69","42.04",,,,,,
"Europe and Northern America","1981","141407754","68801950","94.18","94.11","3.50960200354089","1.86252479377159","1.65015065628002","49635","25653","23982"
"Northern America","1981","37746701","17809143","100","100","2.92850788977927","1.43334761069875","1.49730643968821","11084","5109","5975"
"Europe","1981","103661053","50992807","92.06","92.05","3.73482064230968","2.02530605712612","1.71298390185571","38736","20676","18059"
"Latin America and the Caribbean","1981","91553742","47759194","86.37","86.45","8.60343798409191","4.7887798811275","3.83301356119036","79489","45851","33637"
"Central and Southern Asia","1981","250825747","133650638","95.93","95.98","25.7580033173525","17.6818263513485","8.22154896718079","670321","476853","193467"
"Central Asia","1981","10039804","5285269","0","0",,,,,,
"Southern Asia","1981","240785943","128365369","99.93","99.93","25.7580033173525","17.6818263513485","8.22154896718079","643613","457996","185617"
"Eastern and South-Eastern Asia","1981","376238197","183725073","95.63","95.51","11.7103727362152","7.87417297235576","3.86664640648711","439645","290480","149164"
"Eastern Asia","1981","283550659","135585697","98.22","98.24","10.5584172180424","7.00645265564098","3.5770268315447","296707","190663","106045"
"South-Eastern Asia","1981","92687538","48139376","87.69","87.82","15.4955941477511","10.6031666015993","4.94485870684177","146796","102630","44166"
"Northern Africa and Western Asia","1981","59450752","31740451","76.52","76.52","16.1269819325052","10.5474831580494","5.63897577648687","98651","67311","31340"
"Western Asia","1981","29427665","15642888","74.72","74.91","13.20588907224","9.17126358928505","4.07197059864283","40074","28825","11249"
"Northern Africa","1981","30023087","16097563","78.27","78.09","18.8540247181281","11.8286417456475","7.10947844601708","58180","38309","19871"
"Sub-Saharan Africa","1981","103109874","56255988","71.27","71.54","39.2830058418417","26.9755553010771","12.6486550341218","426939","307657","119282"
"Oceania","1981","4442705","2226327","75.18","73.61","3.2184931560314","1.66457882954499","1.55650525217734","1432","742","690"
"Oceania (exc. Australia and New Zealand)","1981","1262519","668373","12.65","12.08",,,,,,
"Australia and New Zealand","1981","3180187","1557954","100","100","2.71924856588013","1.35662886386662","1.36447078246085","866","423","443"
"North America, Europe, Australia and New Zealand","1981","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1981","0","0","NaN","NaN",,,,,,
"World","1981","1027028769","524159620","91","90.8","16.4421561707591","11.1886048714013","5.31299631581876","1715293","1179522","535772"
"Least developed countries","1982","113214016","61439892","71.35","71.85","35.7289472808311","25.1766615016325","10.8248185722076","426013","313314","112699"
"Landlocked developing countries","1982","56574544","30395073","51.4","51.68","38.1002955878071","26.7636031201374","11.6484468768478","226250","164903","61347"
"Small island developing States","1982","9273351","4685193","41.36","43.02",,,,,,
"Europe and Northern America","1982","140466574","68274002","94.11","94.01","3.40897270184892","1.80479777952276","1.60707536838249","47889","24666","23222"
"Northern America","1982","37457530","17682302","100","100","2.82682995840444","1.3752884764361","1.45354051949483","10620","4867","5753"
"Europe","1982","103009045","50591700","91.97","91.91","3.63479768661434","1.96807786511387","1.67000652437561","37455","19933","17522"
"Latin America and the Caribbean","1982","92789370","48429803","86.42","86.53","8.23974830053698","4.55860651959772","3.69799950559496","77124","44255","32869"
"Central and Southern Asia","1982","256337097","136609576","95.96","96","24.9651355576779","17.0631316631909","8.03917743756792","663488","470209","193279"
"Central Asia","1982","10191515","5368842","0","0",,,,,,
"Southern Asia","1982","246145582","131240735","99.93","99.93","24.9651355576779","17.0631316631909","8.03917743756792","637223","451730","185494"
"Eastern and South-Eastern Asia","1982","372359410","177014710","95.6","95.43","11.174199809975","7.48279271287362","3.71923737946191","411485","265908","145577"
"Eastern Asia","1982","278438267","128361889","98.23","98.25","9.97408506380859","6.56976627268631","3.42683227824605","272251","169217","103034"
"South-Eastern Asia","1982","93921143","48652821","87.79","87.99","14.9245780075538","10.1677707152539","4.80567024548916","143057","99444","43614"
"Northern Africa and Western Asia","1982","60941999","32506297","85.78","85.77","15.2905255317021","9.91975718044768","5.42457885631516","95747","64812","30934"
"Western Asia","1982","30133570","16007715","74.77","74.77","12.7616325801728","8.82172675256641","3.97497194394505","39621","28368","11252"
"Northern Africa","1982","30808429","16498582","96.55","96.44","17.2045849408049","10.7448878331601","6.52985971787966","54396","35647","18749"
"Sub-Saharan Africa","1982","106488660","58105043","71.38","71.68","38.4256643270687","26.3644747658756","12.3877870605562","431095","310475","120620"
"Oceania","1982","4456431","2195835","74.86","72.83","3.15007011683588","1.63393894254471","1.5186124943843","1405","718","687"
"Oceania (exc. Australia and New Zealand)","1982","1281887","679819","12.61","12.22",,,,,,
"Australia and New Zealand","1982","3174544","1516017","100","100","2.63236038702186","1.30849586258223","1.32559906533215","837","397","440"
"North America, Europe, Australia and New Zealand","1982","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1982","0","0","NaN","NaN",,,,,,
"World","1982","1033839539","523135264","91.5","91.2","16.024277734821","10.8908113123385","5.18998962014845","1677202","1145712","531489"
"Least developed countries","1983","116346537","62993081","71.52","71.99","35.0422037745393","24.6256750590523","10.6795190821919","428687","314117","114570"
"Landlocked developing countries","1983","57926991","31148705","51.53","51.83","36.7391255547428","25.7464490795186","11.2831782494795","223257","162485","60772"
"Small island developing States","1983","9255441","4646339","42.08","44.06",,,,,,
"Europe and Northern America","1983","139662001","68100059","94.13","93.94","3.30460478071004","1.74158638974795","1.56574527161694","46168","23741","22427"
"Northern America","1983","37348576","17852791","100","100","2.74001085086073","1.32412571038463","1.41776243616898","10263","4731","5532"
"Europe","1983","102313425","50247269","91.99","91.79","3.52588174434199","1.90312869179971","1.62584724909039","36088","19144","16944"
"Latin America and the Caribbean","1983","94115628","49119439","86.47","86.63","7.89051652576278","4.33852888612372","3.56746519041792","74876","42714","32162"
"Central and Southern Asia","1983","262098859","139624009","95.98","96.03","24.2213559002453","16.4763548811871","7.8747481644151","657575","463921","193654"
"Central Asia","1983","10354587","5444852","0","0",,,,,,
"Southern Asia","1983","251744272","134179158","99.93","99.93","24.2213559002453","16.4763548811871","7.8747481644151","631721","445830","185891"
"Eastern and South-Eastern Asia","1983","366239332","170264316","95.55","95.33","10.6782271187108","7.12024419394142","3.58349830778951","384038","243331","140707"
"Eastern Asia","1983","271056912","121092468","98.24","98.25","9.42913087760955","6.16201552449663","3.28737219159234","248456","149696","98760"
"South-Eastern Asia","1983","95182420","49171849","87.88","88.14","14.3654041262568","9.74593958504783","4.66492865403963","139342","96315","43028"
"Northern Africa and Western Asia","1983","62463256","33288241","87.03","86.97","14.6472503320304","9.47200124524125","5.22473780982987","93928","63361","30566"
"Western Asia","1983","30879179","16394352","77.25","77.15","12.1182357223288","8.31006392084319","3.8400831378222","38507","27361","11146"
"Northern Africa","1983","31584077","16893889","96.6","96.51","16.6226412477084","10.3724550013651","6.31569551386323","53843","35229","18615"
"Sub-Saharan Africa","1983","109879814","60001641","71.51","71.78","37.610979795353","25.7855969116276","12.1383782114466","435305","313477","121827"
"Oceania","1983","4457759","2171314","74.49","72.16","3.08565958093088","1.60385793198622","1.48418206612387","1376","697","679"
"Oceania (exc. Australia and New Zealand)","1983","1301435","690704","12.63","12.48",,,,,,
"Australia and New Zealand","1983","3156324","1480610","100","100","2.54835070827197","1.25882315222142","1.29115288920059","806","373","433"
"North America, Europe, Australia and New Zealand","1983","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1983","0","0","NaN","NaN",,,,,,
"World","1983","1038916646","522569019","91.5","91.2","15.648575609859","10.6190384185958","5.08351927777562","1642071","1115760","526310"
"Least developed countries","1984","119624036","64699261","73.24","73.66","34.9742316765053","24.5800817642184","10.6560771601697","439704","322020","117684"
"Landlocked developing countries","1984","59411630","31981415","54.14","54.5","36.499383701379","25.655124456493","11.1297955344989","227630","166230","61400"
"Small island developing States","1984","9239948","4616849","43.29","45.57",,,,,,
"Europe and Northern America","1984","139042460","68186735","94.15","93.94","3.20620371249791","1.67975846979291","1.52901361627728","44611","22927","21684"
"Northern America","1984","37295734","18152652","100","100","2.67025041697921","1.28163541964641","1.39039697934886","9983","4656","5327"
"Europe","1984","101746726","50034083","92.01","91.75","3.4188654506504","1.83715204389803","1.58462460308075","34803","18401","16402"
"Latin America and the Caribbean","1984","95488139","49812537","86.58","86.78","7.55557670480989","4.12875686660644","3.44102700206634","72706","41218","31488"
"Central and Southern Asia","1984","268224011","142814940","96.01","96.07","23.5178867280221","15.9192141071554","7.72159433432346","652771","458349","194422"
"Central Asia","1984","10521103","5518990","0","0",,,,,,
"Southern Asia","1984","257702908","137295950","99.93","99.93","23.5178867280221","15.9192141071554","7.72159433432346","627303","440636","186667"
"Eastern and South-Eastern Asia","1984","358890883","165363916","95.47","95.21","10.2132879688446","6.77696937788212","3.45976531455381","359039","224895","134144"
"Eastern Asia","1984","262399701","115555083","98.23","98.23","8.92379646493191","5.78649468132102","3.15556142300171","226942","134120","92822"
"South-Eastern Asia","1984","96491182","49808833","87.95","88.21","13.8203071408797","9.33123551572899","4.53135476365557","135794","93391","42403"
"Northern Africa and Western Asia","1984","64069841","34156851","87.8","87.71","14.0831345652456","9.08137755911929","5.04759613237027","92595","62321","30274"
"Western Asia","1984","31684875","16834191","78.8","78.62","11.6188689480484","7.91408225769092","3.7343405687972","37864","26751","11112"
"Northern Africa","1984","32384966","17322661","96.6","96.55","16.0476281709798","10.004213662589","6.10448508144568","53280","34834","18446"
"Sub-Saharan Africa","1984","113392156","62000068","73.29","73.47","37.3967819146204","25.7144744614711","11.9906404713259","447001","323013","123988"
"Oceania","1984","4447550","2156236","74.03","71.58","3.02837254793298","1.57959014167435","1.45107450924831","1347","682","665"
"Oceania (exc. Australia and New Zealand)","1984","1322675","702624","12.68","12.79",,,,,,
"Australia and New Zealand","1984","3124875","1453613","100","100","2.46770193011836","1.21347959257337","1.2557461598834","773","353","420"
"North America, Europe, Australia and New Zealand","1984","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1984","0","0","NaN","NaN",,,,,,
"World","1984","1043555038","524491282","91.6","91.3","15.3934588130058","10.4283484153873","5.01743394696859","1621833","1099649","522184"
"Least developed countries","1985","123004966","66530532","73.35","73.66","34.2962452821072","24.0209344077863","10.5282082747194","443055","323511","119544"
"Landlocked developing countries","1985","60959224","32840332","54.36","54.73","35.4250322201477","24.8269734045536","10.8678752657817","226567","165115","61452"
"Small island developing States","1985","9228178","4606484","44.08","46.44",,,,,,
"Europe and Northern America","1985","138586083","68494136","94.15","94","3.1194517715919","1.62400132744456","1.49788300814094","43279","22265","21014"
"Northern America","1985","37232344","18563217","100","100","2.61625340808347","1.24711982078514","1.3708431930155","9755","4633","5122"
"Europe","1985","101353739","49930919","92.01","91.77","3.32176999928513","1.77663466932765","1.54788535674644","33689","17758","15932"
"Latin America and the Caribbean","1985","96876421","50493325","86.66","86.89","7.23761740248263","3.93059714468511","3.32007011591525","70622","39772","30850"
"Central and Southern Asia","1985","274781750","146360508","96.04","96.11","22.8128362741182","15.3574552821005","7.57166245965315","648235","453024","195211"
"Central Asia","1985","10686460","5596946","0","0",,,,,,
"Southern Asia","1985","264095290","140763562","99.93","99.93","22.8128362741182","15.3574552821005","7.57166245965315","623175","435700","187475"
