"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"Eastern and South-Eastern Asia","1995","169491389","78686540","100","100","6.51307820366065","3.46871016701006","3.05496482419619","110249","54683","55566"
"Eastern Asia","1995","122094073","54184792","100","100","5.03688687117887","2.72647223649181","2.31673113781372","61089","29587","31502"
"South-Eastern Asia","1995","47397317","24501749","100","100","10.3228062959049","5.10818696672638","5.24139334635782","49160","25096","24064"
"Northern Africa and Western Asia","1995","31345014","16740496","100","100","10.2423715564278","5.01977686020808","5.24894321993574","32221","16849","15372"
"Western Asia","1995","15765757","8359907","100","100","7.27886337829453","4.1648007726547","3.12708629706605","11617","6978","4639"
"Northern Africa","1995","15579257","8380590","100","100","13.2554699041459","5.8719134085806","7.42716818401274","20604","9871","10733"
"Sub-Saharan Africa","1995","56111595","30493754","100","100","39.9257985729816","17.2713163506119","23.0526315139615","225740","106251","119489"
"Oceania","1995","2226141","1084567","100","100","6.30581351420312","3.17594310551081","3.13984236941776","1408","690","718"
"Oceania (exc. Australia and New Zealand)","1995","627063","330977","100","100","12.6045344241146","6.26473945611219","6.37976251796938","795","416","379"
"Australia and New Zealand","1995","1599079","753590","100","100","3.81542675638591","1.8163148827118","2.00274949739259","613","274","339"
"Europe, Northern America, Australia and New Zealand","1995","71679274","35329652","100","100","4.77973723307834","2.20158851687168","2.58383726265357","34382","15573","18809"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1995","48024379","24832726","100","100","10.3526162398496","5.12361062077567","5.25593498337681","49955","25512","24443"
"World","1995","504529523","254617442","100","100","14.1911571336576","6.71193903420195","7.52975737187805","720724","342946","377778"
"Least developed countries","1996","59231835","32072123","100","100","37.0738786618079","16.79966199401","20.6206363892385","221850","108673","113177"
"Landlocked developing countries","1996","29615806","16037255","100","100","38.0248910131882","16.342311766248","22.0428097155152","113378","52849","60529"
"Small island developing States","1996","4390980","2199449","100","100","14.6778849192107","6.88476658738273","7.84714408724624","6492","3039","3453"
"Europe and Northern America","1996","70011152","34819868","100","100","4.70219136854688","2.1688773699952","2.53882038863918","33012","15120","17892"
"Northern America","1996","19894745","10074436","100","100","4.49557940087109","2.15214478753606","2.34848890148287","8959","4341","4618"
"Europe","1996","50116408","24745432","100","100","4.78249113242357","2.17568976420016","2.61248532580593","24053","10779","13274"
"Latin America and the Caribbean","1996","47211059","24704975","100","100","7.59971232582413","3.48531771274182","4.12878473966752","35874","17251","18623"
"Central and Southern Asia","1996","132072461","70556800","100","100","21.2090735732344","9.26638802373837","12.0543861691273","280576","131370","149206"
"Central Asia","1996","5027238","2632653","100","100","9.586949934421","3.74205524137962","5.86684876521362","4792","1974","2818"
"Southern Asia","1996","127045223","67924147","100","100","21.6674376977446","9.47988865900222","12.3041914032847","275784","129396","146388"
"Eastern and South-Eastern Asia","1996","166678443","78941426","100","100","6.37495127340626","3.34031036608913","3.04481152280954","106336","52826","53510"
"Eastern Asia","1996","118611352","54008306","100","100","4.85459954263012","2.58948488472914","2.27099536607477","57383","28007","29376"
"South-Eastern Asia","1996","48067091","24933120","100","100","10.141500153938","4.9647596880477","5.20256997557935","48953","24819","24134"
"Northern Africa and Western Asia","1996","32164057","17225041","100","100","9.82542709321632","4.78820732442533","5.06145506500553","31696","16535","15161"
"Western Asia","1996","16162585","8595890","100","100","6.80329717472994","3.85544625179333","2.95926019155024","11126","6641","4485"
"Northern Africa","1996","16001473","8629152","100","100","12.8897427903362","5.71650668170885","7.21447771871133","20570","9894","10676"
"Sub-Saharan Africa","1996","57958139","31517814","100","100","40.4221626428661","17.3112000342465","23.5180889508712","235920","110075","125845"
"Oceania","1996","2230362","1096660","100","100","6.31196370144338","3.19551353541239","3.12644074976453","1412","702","710"
"Oceania (exc. Australia and New Zealand)","1996","648162","341826","100","100","12.4839339706158","6.2264230730533","6.2967169210844","814","427","387"
"Australia and New Zealand","1996","1582200","754834","100","100","3.76646043445106","1.81993497206896","1.95007447111022","598","275","323"
"Europe, Northern America, Australia and New Zealand","1996","71593352","35574702","100","100","4.68131618469692","2.16147448530652","2.52530007106167","33610","15395","18215"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1996","48715253","25274946","100","100","10.1727206973441","4.98183345600123","5.21687685298483","49767","25246","24521"
"World","1996","508325671","258862583","100","100","14.1761121650499","6.62015258622072","7.60631454171415","724828","343880","380948"
"Least developed countries","1997","60956702","33119296","100","100","36.0383477930066","16.127691494585","20.2370329221558","221517","107696","113821"
"Landlocked developing countries","1997","30438283","16508083","100","100","37.2884424141791","15.897201681455","21.7367949458872","114132","52907","61225"
"Small island developing States","1997","4413215","2226087","100","100","14.5377113540807","6.80266170088032","7.78802897966573","6459","3039","3420"
"Europe and Northern America","1997","70082663","35048248","100","100","4.69006612068634","2.14223212835151","2.55330376168652","32946","15032","17914"
"Northern America","1997","20111873","10308967","100","100","4.47128480411729","2.11243042727345","2.3638478409485","9000","4360","4640"
"Europe","1997","49970790","24739282","100","100","4.77589521013688","2.15465083057529","2.62690444139816","23946","10672","13274"
"Latin America and the Caribbean","1997","47887269","25048319","100","100","7.38755604336683","3.39107527256487","4.01007925139244","35371","17017","18354"
"Central and Southern Asia","1997","135525925","72541122","100","100","20.6564425595086","8.95640125888057","11.8057785908613","280126","130526","149600"
"Central Asia","1997","5088934","2674209","100","100","9.44491210283505","3.67283614802351","5.79335399478185","4774","1968","2806"
"Southern Asia","1997","130436991","69866913","100","100","21.0924938745121","9.15807800923196","12.0447223723658","275352","128558","146794"
"Eastern and South-Eastern Asia","1997","165043682","80470291","100","100","6.23169892174602","3.20207362508773","3.03935754328484","103105","51617","51488"
"Eastern Asia","1997","116238983","55058075","100","100","4.69146815640431","2.46372028347722","2.23324997619157","54520","27163","27357"
"South-Eastern Asia","1997","48804699","25412217","100","100","9.91981055755697","4.79991806339264","5.14458608584643","48585","24454","24131"
"Northern Africa and Western Asia","1997","33011836","17708901","100","100","9.48249174400462","4.59585530191135","4.90919840762318","31377","16315","15062"
"Western Asia","1997","16578545","8831483","100","100","6.50356085211123","3.63771994020961","2.87630410068289","10900","6437","4463"
"Northern Africa","1997","16433291","8877419","100","100","12.4985830473451","5.54812067943191","6.98923951218419","20477","9878","10599"
"Sub-Saharan Africa","1997","59766922","32521884","100","100","39.9704753077933","16.971533025435","23.3960084117822","240328","111334","128994"
"Oceania","1997","2232318","1110140","100","100","6.46549339893754","3.23309538530718","3.24288256227758","1448","719","729"
"Oceania (exc. Australia and New Zealand)","1997","669912","353116","100","100","12.3640631579772","6.14053785465135","6.26197721143771","833","435","398"
"Australia and New Zealand","1997","1562406","757024","100","100","3.92297912903861","1.87400855709259","2.05281756963765","615","284","331"
"Europe, Northern America, Australia and New Zealand","1997","71645068","35805272","100","100","4.67318984574083","2.1365617270204","2.54205938551135","33561","15316","18245"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1997","49474611","25765333","100","100","9.95296797064682","4.81830355215583","5.15952457407366","49418","24889","24529"
"World","1997","513550613","264448905","100","100","14.0477403228718","6.45598094760416","7.64109010742012","724703","342561","382142"
"Least developed countries","1998","62757049","34143879","100","100","36.3424785864697","16.0945944617007","20.5790963346636","229789","110798","118991"
"Landlocked developing countries","1998","31249741","16960095","100","100","38.4020955601613","16.3576477770918","22.4110396764147","120718","55943","64775"
"Small island developing States","1998","4446771","2267912","100","100","14.5087377208775","6.78273857849004","7.77876044092291","6490","3087","3403"
"Europe and Northern America","1998","70303639","35272223","100","100","4.67516131921564","2.1498621890474","2.53073987212957","32936","15182","17754"
"Northern America","1998","20439126","10507884","100","100","4.26276475474585","2.02689659457129","2.24040923802953","8719","4264","4455"
"Europe","1998","49864513","24764340","100","100","4.84180501795173","2.20203575159738","2.64559496104283","24217","10918","13299"
"Latin America and the Caribbean","1998","48562279","25381031","100","100","7.42106090106531","3.41914349059269","4.01564748543297","36041","17386","18655"
"Central and Southern Asia","1998","139093805","74623001","100","100","20.0723898687526","8.64870044734754","11.5233514361256","279084","129639","149445"
"Central Asia","1998","5166255","2734776","100","100","9.17692241706891","3.5497384052677","5.64723020173161","4699","1945","2754"
"Southern Asia","1998","133927550","71888225","100","100","20.4911862623632","8.84216124512731","11.7529464649847","274385","127694","146691"
"Eastern and South-Eastern Asia","1998","163591668","82173985","100","100","6.08960743091846","3.07325174451204","3.02565428371217","99929","50586","49343"
"Eastern Asia","1998","114037316","56294470","100","100","4.54254647678609","2.35642189728247","2.19128817895173","51896","26562","25334"
"South-Eastern Asia","1998","49554353","25879515","100","100","9.66509131137994","4.63076215841551","5.05775039208678","48033","24024","24009"
"Northern Africa and Western Asia","1998","33897859","18178544","100","100","9.622287032655","4.63180943080196","5.0137001052839","32681","16879","15802"
"Western Asia","1998","17008291","9056500","100","100","6.25815251936845","3.43856552680158","2.8293157802733","10745","6239","4506"
"Northern Africa","1998","16889569","9122044","100","100","13.0178992276417","5.81506942449613","7.24495974705239","21936","10640","11296"
"Sub-Saharan Africa","1998","61561370","33462724","100","100","40.6406878615031","17.1470819806952","23.9034808261579","251706","115750","135956"
"Oceania","1998","2238547","1126328","100","100","7.17452084115189","3.65122796911522","3.53620436030153","1612","824","788"
"Oceania (exc. Australia and New Zealand)","1998","692182","365098","100","100","14.4146304986608","7.23208864084493","7.23486504311218","1005","530","475"
"Australia and New Zealand","1998","1546365","761230","100","100","3.91668396245926","1.9292224708484","1.99130315841039","607","294","313"
"Europe, Northern America, Australia and New Zealand","1998","71850004","36033453","100","100","4.6587154708766","2.14520141481273","2.51891764175266","33543","15476","18067"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1998","50246534","26244612","100","100","9.73070433297574","4.6669966547932","5.08745079401967","49038","24554","24484"
"World","1998","519249165","270217834","100","100","14.0916849375117","6.38635814906251","7.75485205104009","733991","346247","387744"
"Least developed countries","1999","64595317","35113714","100","100","33.1203057975822","14.4863273375908","18.9078842606525","215027","102476","112551"
"Landlocked developing countries","1999","32127345","17440107","100","100","33.6204734112759","14.08521953519","19.8143432507178","108264","49478","58786"
"Small island developing States","1999","4481587","2311888","100","100","13.8456841676357","6.40920614662918","7.48444738720467","6233","2973","3260"
"Europe and Northern America","1999","70561590","35426178","100","100","4.7132101409203","2.1394033472794","2.57932501020154","33323","15174","18149"
"Northern America","1999","20793416","10666177","100","100","4.3168698134376","2.02491583065522","2.29660441341582","8981","4324","4657"
"Europe","1999","49768174","24760001","100","100","4.87662118423859","2.18872043227814","2.69379671988168","24342","10850","13492"
"Latin America and the Caribbean","1999","49221917","25680591","100","100","7.06693446626927","3.23630779287327","3.84306401140459","34778","16649","18129"
"Central and Southern Asia","1999","142752620","76698923","100","100","19.4661980976986","8.36459670325829","11.1952451047355","277580","128850","148730"
"Central Asia","1999","5281688","2820777","100","100","8.9463744997027","3.39753614925376","5.56775499932936","4668","1920","2748"
"Southern Asia","1999","137470932","73878146","100","100","19.8685172537947","8.55375666092717","11.4123793083936","272912","126930","145982"
"Eastern and South-Eastern Asia","1999","162387822","83262716","100","100","5.92945306666004","2.94308042169626","2.99518772331169","96552","49082","47470"
"Eastern Asia","1999","112106262","56970231","100","100","4.40070876687548","2.24479168397169","2.16076755594425","49459","25606","23853"
"South-Eastern Asia","1999","50281560","26292486","100","100","9.34294093621268","4.45445023885177","4.9103636679745","47093","23476","23617"
"Northern Africa and Western Asia","1999","34801159","18612958","100","100","9.24090425502566","4.42205973635003","4.84024838617818","32207","16498","15709"
"Western Asia","1999","17444556","9261768","100","100","6.85572474304241","3.67073427348749","3.19672479682953","12052","6812","5240"
"Northern Africa","1999","17356603","9351191","100","100","11.6493706250163","5.16564323537793","6.51739392146095","20155","9686","10469"
"Sub-Saharan Africa","1999","63426414","34418966","100","100","38.3015864982489","15.9552657673069","22.7086431679008","243973","110716","133257"
"Oceania","1999","2255312","1147085","100","100","6.44040507865939","3.1986505611347","3.25215703143827","1457","735","722"
"Oceania (exc. Australia and New Zealand)","1999","714797","376985","100","100","12.0610389134994","6.00339310720553","6.09423187593147","867","454","413"
"Australia and New Zealand","1999","1540515","770100","100","100","3.82252769953872","1.82277561372725","2.00340384147824","590","281","309"
"Europe, Northern America, Australia and New Zealand","1999","72102105","36196278","100","100","4.6941641127386","2.13266774780709","2.56697086089613","33913","15455","18458"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1999","50996357","26669470","100","100","9.38112072804675","4.4763619841077","4.92681294209586","47960","23930","24030"
"World","1999","525406832","275247416","100","100","13.6786769303515","6.11581582272734","7.60939878914019","719872","337705","382167"
"Least developed countries","2000","66417975","36027569","100","100","31.5972058955787","13.7919289843284","18.0542802624938","210803","100068","110735"
"Landlocked developing countries","2000","33008492","17935520","100","100","31.7909980792181","13.2733529498671","18.7667427293166","105041","47931","57110"
"Small island developing States","2000","4531875","2359905","100","100","13.2361663887316","6.04547413246812","7.23442780240608","6016","2862","3154"
"Europe and Northern America","2000","70971787","35534441","100","100","4.59956870589584","2.07953500281638","2.52528512188249","32715","14794","17921"
"Northern America","2000","21169901","10788981","100","100","4.21207300489335","1.95240104586101","2.2640923753538","8923","4217","4706"
"Europe","2000","49801886","24745460","100","100","4.76282198895372","2.13496231812703","2.63348205578131","23792","10577","13215"
"Latin America and the Caribbean","2000","49816193","25918217","100","100","6.9544147154319","3.18668496126228","3.77977470538014","34645","16545","18100"
"Central and Southern Asia","2000","146464170","78632863","100","100","18.8588234681929","8.10433652489239","10.8423570535859","275864","127972","147892"
"Central Asia","2000","5432081","2929811","100","100","8.65707303051122","3.23047716669433","5.44418317324937","4628","1896","2732"
"Southern Asia","2000","141032089","75703052","100","100","19.2494035037232","8.2924833245452","11.0485400129963","271236","126076","145160"
"Eastern and South-Eastern Asia","2000","162669075","84439658","100","100","5.78423229660996","2.83073399797862","2.9618826004063","94283","47873","46410"
"Eastern Asia","2000","111677390","57804279","100","100","4.25846347348735","2.13665692356985","2.12634983000373","47663","24728","22935"
"South-Eastern Asia","2000","50991685","26635380","100","100","9.12202148941643","4.33536698165026","4.80749677052949","46620","23145","23475"
"Northern Africa and Western Asia","2000","35697852","19016708","100","100","8.53535231806091","4.04848409342492","4.50510707898445","30493","15429","15064"
"Western Asia","2000","17876071","9451560","100","100","5.79404964843599","3.09732940378152","2.70509882679081","10428","5864","4564"
"Northern Africa","2000","17821781","9565149","100","100","11.2942147339699","4.98745393318491","6.33837314485628","20065","9565","10500"
"Sub-Saharan Africa","2000","65282280","35399732","100","100","37.3461904113486","15.4600478804728","22.2298165592559","244659","110309","134350"
"Oceania","2000","2284429","1170873","100","100","6.31737521853726","3.09970959942116","3.22767046022546","1447","727","720"
"Oceania (exc. Australia and New Zealand)","2000","737247","388246","100","100","11.9113207589229","5.91939352539048","6.0276070114496","883","461","422"
"Australia and New Zealand","2000","1547182","782628","100","100","3.64160518690659","1.69796085115075","1.94695018094223","564","266","298"
"Europe, Northern America, Australia and New Zealand","2000","72518969","36317068","100","100","4.57918237050636","2.07131345163082","2.5130742834438","33279","15060","18219"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2000","51728932","27023625","100","100","9.1618585492913","4.35814233767461","4.82474312891527","47503","23606","23897"
"World","2000","533185784","280112490","100","100","13.3820972290325","5.9379636784467","7.48860058888505","714108","333650","380458"
"Least developed countries","2001","68208501","36909081","100","100","30.5868929062715","13.3560860234477","17.4640583484441","209541","99255","110286"
"Landlocked developing countries","2001","33916916","18459053","100","100","30.6700786156675","12.7939683155707","18.1077806722832","104030","47537","56493"
"Small island developing States","2001","4603296","2413948","100","100","12.8625709638672","5.80139365626175","7.10238101577475","5930","2809","3121"
"Europe and Northern America","2001","71460932","35704951","100","100","4.57275740346696","2.03160228563511","2.54632824411254","32755","14522","18233"
"Northern America","2001","21536167","10884736","100","100","4.12449445753327","1.89443734361886","2.23428983601626","8893","4128","4765"
"Europe","2001","49924765","24820215","100","100","4.76484491105711","2.09175149774861","2.67869658089354","23862","10394","13468"
"Latin America and the Caribbean","2001","50332821","26096434","100","100","6.86002767731586","3.13745388032705","3.73428995951255","34536","16401","18135"
"Central and Southern Asia","2001","150133835","80420802","100","100","18.186378168824","7.83512218166335","10.4329998154358","272743","126517","146226"
"Central Asia","2001","5597885","3050084","100","100","8.34920619903701","3.10819107371389","5.25735599228973","4585","1899","2686"
"Southern Asia","2001","144535950","77370718","100","100","18.5645541824554","8.02100731797682","10.6288005514832","268158","124618","143540"
"Eastern and South-Eastern Asia","2001","164323168","85827635","100","100","5.64222523885927","2.72152109828398","2.92867459026271","92825","46780","46045"
"Eastern Asia","2001","112709792","58980014","100","100","4.11402184301579","2.02236752027627","2.09589298864579","46426","23880","22546"
"South-Eastern Asia","2001","51613376","26847621","100","100","8.96861789792913","4.25573503503762","4.73302536475807","46399","22900","23499"
"Northern Africa and Western Asia","2001","36571282","19397964","100","100","8.25643708031076","3.89692564774941","4.37656658714379","30213","15148","15065"
"Western Asia","2001","18296885","9633079","100","100","5.52112591452592","2.93451988414503","2.59421881708348","10163","5662","4501"
"Northern Africa","2001","18274397","9764885","100","100","11.0034160008796","4.84543244182008","6.18796693479433","20050","9486","10564"
"Sub-Saharan Africa","2001","67158578","36403330","100","100","36.7582337762703","15.1230787150488","21.9673693165584","247568","110945","136623"
"Oceania","2001","2324479","1195012","100","100","6.10710501895617","2.98713360090809","3.12931911231648","1423","715","708"
"Oceania (exc. Australia and New Zealand)","2001","759151","399436","100","100","11.7792230000379","5.84115794715749","5.97295402072657","899","468","431"
"Australia and New Zealand","2001","1565328","795577","100","100","3.34600697584042","1.55112949858954","1.79766588984137","524","247","277"
"Europe, Northern America, Australia and New Zealand","2001","73026259","36500527","100","100","4.54657348001253","2.02113193405699","2.53055613376851","33279","14769","18510"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2001","52372527","27247056","100","100","9.00945458838076","4.27899517298288","4.75078801437926","47298","23368","23930"
"World","2001","542305092","285046127","100","100","13.1254189386717","5.78977977554653","7.37835823239583","712065","331029","381035"
"Least developed countries","2002","70041067","37821069","100","100","29.2568177815761","12.7856971690497","16.6844428461921","205755","97336","108419"
"Landlocked developing countries","2002","34959293","19053800","100","100","28.7175981537696","11.8718706106705","17.048120625318","100209","45511","54698"
"Small island developing States","2002","4678118","2462283","100","100","12.5195441338964","5.59899076419643","6.95951965597711","5860","2765","3095"
"Europe and Northern America","2002","71980794","35918029","100","100","4.50645975086772","1.98816446915341","2.52331204105895","32519","14296","18223"
"Northern America","2002","21836054","10954828","100","100","4.20283059319049","1.92332718640761","2.28389608621634","9194","4218","4976"
"Europe","2002","50144740","24963201","100","100","4.6380730374227","2.01661742382267","2.62675276900216","23325","10078","13247"
"Latin America and the Caribbean","2002","50788941","26229393","100","100","6.72973421939804","3.0508804985012","3.69011181105847","34188","16029","18159"
"Central and Southern Asia","2002","153571350","82008868","100","100","17.620359140709","7.60810973733943","10.0890076809471","270394","125263","145131"
"Central Asia","2002","5773337","3168996","100","100","8.16073512530668","2.99645482529266","5.17980134073557","4607","1902","2705"
"Southern Asia","2002","147798013","78839872","100","100","17.9869065728708","7.79303154612676","10.2739401665651","265787","123361","142426"
"Eastern and South-Eastern Asia","2002","167141091","87185018","100","100","5.47395583829113","2.60444886349969","2.87699997410432","91546","45473","46073"
"Eastern Asia","2002","115030195","60268535","100","100","3.97533627455604","1.91036533364486","2.06892334033844","45732","23049","22683"
"South-Eastern Asia","2002","52110896","26916483","100","100","8.76872245117055","4.15681984744301","4.63115347440657","45814","22424","23390"
"Northern Africa and Western Asia","2002","37401778","19747688","100","100","8.02055698576853","3.77280568034068","4.26383793741821","30016","14929","15087"
"Western Asia","2002","18701030","9804872","100","100","5.28733923750047","2.80029197588785","2.49403127738635","9942","5499","4443"
"Northern Africa","2002","18700748","9942817","100","100","10.7606079985794","4.73089984474321","6.05836969408136","20074","9430","10644"
"Sub-Saharan Africa","2002","69054817","37397661","100","100","35.6361731565712","14.5571527882013","21.3904037438707","246575","109679","136896"
"Oceania","2002","2372716","1217411","100","100","5.98074660599779","2.9691101814643","3.02060493339545","1423","724","699"
"Oceania (exc. Australia and New Zealand)","2002","781233","410776","100","100","11.606718616367","5.81348072145417","5.82711370811678","912","479","433"
"Australia and New Zealand","2002","1591484","806635","100","100","3.20809281693757","1.51750331682868","1.69315887431669","511","245","266"
"Europe, Northern America, Australia and New Zealand","2002","73572277","36724664","100","100","4.4785096634401","1.97782878550594","2.50563659812397","33030","14541","18489"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2002","52892128","27327259","100","100","8.81079808663365","4.18174270452689","4.64849418876762","46726","22903","23823"
"World","2002","552311486","289704067","100","100","12.7910168248307","5.61741151285644","7.21413004916776","706663","326394","380268"
"Least developed countries","2003","71898355","38752348","100","100","28.0823919503234","12.2908638331064","15.9880348768471","202691","95849","106842"
"Landlocked developing countries","2003","36057425","19659846","100","100","27.060321056198","11.1398789380668","16.0997918502713","97275","44047","53228"
"Small island developing States","2003","4760468","2506370","100","100","12.1196377623327","5.39363594728044","6.76247614950488","5770","2711","3059"
"Europe and Northern America","2003","72381458","35979581","100","100","4.42677285581272","1.93025778555934","2.50134330764727","32137","13903","18234"
"Northern America","2003","22118922","11051898","100","100","4.26967323131922","1.89696792930967","2.37721480225052","9465","4197","5268"
"Europe","2003","50262537","24927683","100","100","4.49561050406166","1.94501736888888","2.55556375105588","22672","9706","12966"
"Latin America and the Caribbean","2003","51185900","26330841","100","100","6.55734019132859","2.96038589188503","3.60763428909604","33579","15613","17966"
"Central and Southern Asia","2003","156805161","83353131","100","100","17.1827658213449","7.46967614536623","9.78618934105354","269461","124991","144470"
"Central Asia","2003","5943020","3265640","100","100","7.73426323836168","2.86363195067153","4.88461903883663","4495","1873","2622"
"Southern Asia","2003","150862141","80087491","100","100","17.5518328243784","7.65704098620907","9.97114127559583","264966","123118","141848"
"Eastern and South-Eastern Asia","2003","170258781","88700636","100","100","5.1894169688721","2.43511998824035","2.76102039658744","88351","43252","45099"
"Eastern Asia","2003","117743786","61798023","100","100","3.70410846336811","1.73221085617157","1.97531927669208","43552","21428","22124"
"South-Eastern Asia","2003","52514995","26902613","100","100","8.50488716497777","4.04790220398853","4.47509972703742","44799","21824","22975"
"Northern Africa and Western Asia","2003","38169513","20052615","100","100","7.8940672601312","3.69293533853898","4.2167039365717","30149","14838","15311"
"Western Asia","2003","19076017","9960742","100","100","5.15487549828297","2.69946353613782","2.46205819847575","9879","5385","4494"
"Northern Africa","2003","19093496","10091874","100","100","10.634904454799","4.67252948097703","5.99036513150061","20270","9453","10817"
"Sub-Saharan Africa","2003","70946564","38367472","100","100","34.4885571368201","14.0374925460032","20.7422335395153","245047","108478","136569"
"Oceania","2003","2423976","1237621","100","100","5.89514648000167","2.93277964174907","2.97108036225297","1433","727","706"
"Oceania (exc. Australia and New Zealand)","2003","804074","422021","100","100","11.4386303057663","5.72969767279764","5.7418315920794","925","485","440"
"Australia and New Zealand","2003","1619902","815600","100","100","3.13226294768221","1.48247070282588","1.65224164468854","508","242","266"
"Europe, Northern America, Australia and New Zealand","2003","74001360","36795181","100","100","4.39856090999813","1.92033406237242","2.48299502755381","32645","14145","18500"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2003","53319069","27324634","100","100","8.54932077441484","4.07389861067256","4.49372916072685","45724","22309","23415"
"World","2003","562171352","294021896","100","100","12.4492723543479","5.45750152784502","7.03013781436573","700159","321803","378355"
"Least developed countries","2004","73710396","39676459","100","100","27.0805600920647","11.869342452659","15.3939335079046","200345","94749","105596"
"Landlocked developing countries","2004","37118663","20216485","100","100","25.572409951709","10.5659091389382","15.1667513292485","94610","42948","51662"
"Small island developing States","2004","4853710","2551111","100","100","11.7469522484286","5.2232570995832","6.55794900253163","5702","2672","3030"
"Europe and Northern America","2004","72535656","35925372","100","100","4.28742410122307","1.89149311989018","2.40047145657735","31201","13603","17598"
"Northern America","2004","22402640","11198109","100","100","4.25191645169509","1.91054961065693","2.34584870136125","9546","4283","5263"
"Europe","2004","50133016","24727263","100","100","4.3028589391817","1.88286263080718","2.42456142447682","21655","9320","12335"
"Latin America and the Caribbean","2004","51541454","26428808","100","100","6.35712328595539","2.8651072518498","3.5020497823333","32786","15166","17620"
"Central and Southern Asia","2004","159925291","84540667","100","100","16.5479842858597","7.21741550959568","9.39840094098083","264843","122475","142368"
"Central Asia","2004","6099883","3330158","100","100","7.32638105739714","2.75882087995591","4.58019611812619","4383","1840","2543"
"Southern Asia","2004","153825408","81210509","100","100","16.9106383524702","7.39982198470274","9.58171938552771","260460","120635","139825"
"Eastern and South-Eastern Asia","2004","172998243","90439026","100","100","5.68512393133702","2.66360399229975","3.02958956590003","98343","48243","50100"
"Eastern Asia","2004","120141364","63573082","100","100","3.59897083751803","1.64611803646275","1.95607272765291","43099","20947","22152"
"South-Eastern Asia","2004","52856880","26865944","100","100","10.4020713962247","5.06716678454352","5.36207514073049","55244","27296","27948"
"Northern Africa and Western Asia","2004","38863868","20310268","100","100","7.81253388756453","3.63685197533281","4.19092368130048","30384","14800","15584"
"Western Asia","2004","19425605","10106252","100","100","5.02521101691766","2.61475834435004","2.41677194718298","9802","5292","4510"
"Northern Africa","2004","19438263","10204016","100","100","10.598569290177","4.64812250902211","5.97823434678639","20582","9508","11074"
"Sub-Saharan Africa","2004","72852722","39330473","100","100","33.2944778450867","13.5496708128247","20.016017480101","242863","107310","135553"
"Oceania","2004","2473036","1255807","100","100","5.83437694891664","2.91022087860841","2.93269084844592","1447","732","715"
"Oceania (exc. Australia and New Zealand)","2004","826896","433131","100","100","11.2445590753809","5.62905559642089","5.6472924018593","935","489","446"
"Australia and New Zealand","2004","1646141","822676","100","100","3.10539942755472","1.47579872291788","1.63200922176215","512","243","269"
"Europe, Northern America, Australia and New Zealand","2004","74181797","36748048","100","100","4.26127506275764","1.88218863929099","2.38357275703082","31713","13846","17867"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2004","53683775","27299075","100","100","10.4151766236527","5.07608426420455","5.36633231446602","56179","27785","28394"
"World","2004","571190269","298230419","100","100","12.2803359399656","5.38948208934595","6.92819322391134","701869","322330","379538"
"Least developed countries","2005","75531311","40615809","100","100","25.5962903269039","11.2453109548087","14.5141960195946","193959","91864","102095"
"Landlocked developing countries","2005","38172848","20739754","100","100","24.1519331769455","10.0350977754586","14.2599352459518","91911","41835","50076"
"Small island developing States","2005","4953127","2596127","100","100","11.3823280920361","5.06010653502962","6.3543753733592","5639","2634","3005"
"Europe and Northern America","2005","72522982","35832902","100","100","4.19637978094056","1.82993315599646","2.37078500302688","30544","13126","17418"
"Northern America","2005","22686207","11383532","100","100","4.161790835992","1.82246408817619","2.34359787077241","9457","4153","5304"
"Europe","2005","49836775","24449370","100","100","4.21193123518349","1.83341085094394","2.38288919915388","21087","8973","12114"
"Latin America and the Caribbean","2005","51862441","26532213","100","100","6.15846827628441","2.78931282562997","3.37857936541077","31967","14822","17145"
"Central and Southern Asia","2005","162725915","85544584","100","100","16.0885587980578","7.08252701069217","9.07027223546777","262254","121605","140649"
"Central Asia","2005","6246689","3368437","100","100","7.11232878415702","2.71122865203908","4.41306496028155","4375","1829","2546"
"Southern Asia","2005","156479227","82176147","100","100","16.4443710191702","7.2613002879343","9.25023949796605","257879","119776","138103"
"Eastern and South-Eastern Asia","2005","175727095","92057857","100","100","4.82402186991937","2.20606636892782","2.62374365362645","84625","40662","43963"
"Eastern Asia","2005","122574878","65191783","100","100","3.46823441175637","1.55489123574508","1.91632284961508","42303","20289","22014"
"South-Eastern Asia","2005","53152217","26866074","100","100","7.93495958927692","3.7844104246882","4.16631621510568","42322","20373","21949"
