"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"Small island developing States","1977","3592779","1975889","0.88","0.93",,,,,,
"Europe and Northern America","1977","80439140","41171773","94.86","95.21","16.0077778983457","6.44295907520124","9.62684418625996","129195","53225","75970"
"Northern America","1977","23735783","12222910","100","100","16.7249403830816","7.01820779993269","9.77533793609896","39836","17217","22619"
"Europe","1977","56703357","28948864","92.71","93.19","15.6831357476172","6.18220543684114","9.56003239502486","89226","35905","53322"
"Latin America and the Caribbean","1977","33822754","18375520","3.35","3.27",,,,,,
"Central and Southern Asia","1977","92490603","49708893","92.67","92.52","44.7036779349221","20.194929274163","25.0139026557631","419560","202821","216738"
"Central Asia","1977","3911077","2174418","0","0",,,,,,
"Southern Asia","1977","88579526","47534475","96.76","96.76","44.7036779349221","20.194929274163","25.0139026557631","401890","193949","207940"
"Eastern and South-Eastern Asia","1977","137403438","67244341","84.63","82.6","14.7448600095765","8.86025679375225","5.9372084069479","203249","119691","83558"
"Eastern Asia","1977","103936059","48773028","94.33","93.17","13.2271704414116","8.43788969333101","4.83003605956599","136074","82657","53417"
"South-Eastern Asia","1977","33467380","18471313","54.5","54.7","23.6842070785364","10.7576414520827","13.0671372032919","79405","39956","39449"
"Northern Africa and Western Asia","1977","20125637","10978353","10.13","10.13",,,,,,
"Western Asia","1977","10229257","5560202","3.1","2.86",,,,,,
"Northern Africa","1977","9896380","5418152","17.39","17.59",,,,,,
"Sub-Saharan Africa","1977","31239176","17105508","42.12","41.76",,,,,,
"Oceania","1977","1998308","1067767","77.63","76.47","16.2272290203055","7.35173891504196","8.94122364709803","3247","1576","1672"
"Oceania (exc. Australia and New Zealand)","1977","446932","251246","0","0",,,,,,
"Australia and New Zealand","1977","1551376","816522","100","100","16.2272290203055","7.35173891504196","8.94122364709803","2525","1205","1320"
"Europe, Northern America, Australia and New Zealand","1977","81990516","41988295","94.96","95.3","16.0129265131478","6.46151103431915","9.61353343117297","131721","54437","77284"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1977","33914312","18722559","53.78","53.97","23.6842070785364","10.7576414520827","13.0671372032919","80464","40500","39964"
"World","1977","397519055","205652154","74.5","73.1","25.2534422598883","12.3499681325515","13.0648242909878","1015754","511116","504638"
"Least developed countries","1978","35790826","19610632","42.69","42.64",,,,,,
"Landlocked developing countries","1978","19559527","10759228","18.15","18.03",,,,,,
"Small island developing States","1978","3694914","2037155","0.9","0.94",,,,,,
"Europe and Northern America","1978","81020574","41180521","94.92","95.21","16.0719587829798","6.45646844204825","9.67797588682777","130838","53348","77489"
"Northern America","1978","23963839","12198834","100","100","16.7893709650829","7.06823262367967","9.7903387330329","40456","17306","23150"
"Europe","1978","57056735","28981687","92.78","93.2","15.7475442808885","6.18005444404857","9.62698512906968","90250","35933","54317"
"Latin America and the Caribbean","1978","34782823","18872320","4.81","4.71",,,,,,
"Central and Southern Asia","1978","94998860","50869184","92.6","92.46","41.3154727347969","18.6306624742823","23.1154667188898","397729","191328","206401"
"Central Asia","1978","4100231","2259796","0","0",,,,,,
"Southern Asia","1978","90898629","48609388","96.77","96.76","41.3154727347969","18.6306624742823","23.1154667188898","380621","182828","197793"
"Eastern and South-Eastern Asia","1978","141945208","70867412","84.66","83.16","14.6077611013021","8.72759836316057","5.93193427803685","208819","124243","84577"
"Eastern Asia","1978","107332861","51877962","94.31","93.54","13.1834332590958","8.35053716918668","4.87359321116644","141190","87005","54185"
"South-Eastern Asia","1978","34612347","18989450","54.75","54.82","22.7906431201208","10.4834068468243","12.4376249559176","79130","40025","39106"
"Northern Africa and Western Asia","1978","20852956","11382220","10.12","10.12",,,,,,
"Western Asia","1978","10603460","5781565","3","2.78",,,,,,
"Northern Africa","1978","10249496","5600656","17.49","17.71",,,,,,
"Sub-Saharan Africa","1978","32193678","17632994","42.2","41.84",,,,,,
"Oceania","1978","2039341","1087703","77.24","76.1","15.9764800892208","7.16260805606817","8.87745778379228","3261","1564","1697"
"Oceania (exc. Australia and New Zealand)","1978","464168","259975","0","0",,,,,,
"Australia and New Zealand","1978","1575174","827728","100","100","15.9764800892208","7.16260805606817","8.87745778379228","2523","1190","1333"
"Europe, Northern America, Australia and New Zealand","1978","82595747","42008249","95.01","95.31","16.0709623161909","6.47107219734857","9.66241631240072","133360","54544","78815"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1978","35076514","19249425","54.02","54.08","22.7906431201208","10.4834068468243","12.4376249559176","80189","40573","39617"
"World","1978","407833439","211892353","74.5","73.4","24.2583014434949","11.7899886316683","12.6170678989198","1000184","502605","497579"
"Least developed countries","1979","36776752","20126932","42.63","42.52",,,,,,
"Landlocked developing countries","1979","20117111","10991416","18","17.99",,,,,,
"Small island developing States","1979","3798790","2098082","0.91","0.95",,,,,,
"Europe and Northern America","1979","81359226","41002457","94.96","95.18","16.0798623569902","6.43680652866531","9.70552843713325","131674","52955","78719"
"Northern America","1979","24071714","12107425","100","100","16.8715896487563","7.08368242848419","9.85773629364003","40919","17214","23705"
"Europe","1979","57287512","28895032","92.85","93.16","15.7226918092992","6.14571150887995","9.63620161558994","90610","35626","54984"
"Latin America and the Caribbean","1979","35735612","19356952","9.4","9.32",,,,,,
"Central and Southern Asia","1979","97474689","52012503","92.48","92.42","38.2161817228374","17.2136615762003","21.3703826818767","377027","180620","196408"
"Central Asia","1979","4330154","2332756","0","0",,,,,,
"Southern Asia","1979","93144535","49679747","96.78","96.76","38.2161817228374","17.2136615762003","21.3703826818767","360297","172519","187778"
"Eastern and South-Eastern Asia","1979","147217226","76727165","84.78","84.19","14.4597799300354","8.58581580160221","5.92483365888348","216098","132321","83777"
"Eastern Asia","1979","111495337","57241901","94.36","94.17","13.1016600688137","8.25468430217929","4.8873190424137","148055","94894","53161"
"South-Eastern Asia","1979","35721889","19485264","54.88","54.85","22.0068643298355","10.2541534254611","11.8744735782927","78957","40167","38791"
"Northern Africa and Western Asia","1979","21548906","11743277","10.16","10.2",,,,,,
"Western Asia","1979","10935990","5951406","2.94","2.75",,,,,,
"Northern Africa","1979","10612916","5791871","17.61","17.84",,,,,,
"Sub-Saharan Africa","1979","33208410","18186137","42.3","41.95",,,,,,
"Oceania","1979","2076032","1099173","76.81","75.61","15.3838184064353","6.90052098633685","8.54224334960272","3198","1522","1676"
"Oceania (exc. Australia and New Zealand)","1979","481412","268056","0","0",,,,,,
"Australia and New Zealand","1979","1594620","831118","100","100","15.3838184064353","6.90052098633685","8.54224334960272","2461","1151","1310"
"Europe, Northern America, Australia and New Zealand","1979","82953846","41833574","95.06","95.27","16.0668256595332","6.44647844811945","9.68276695993921","134129","54110","80019"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1979","36203301","19753320","54.15","54.11","22.0068643298355","10.2541534254611","11.8744735782927","80020","40719","39300"
"World","1979","418620100","220127663","74.9","74.1","23.3260485491454","11.2262692671263","12.2371569004476","985820","497032","488787"
"Least developed countries","1980","37679721","20599549","45.54","45.38",,,,,,
"Landlocked developing countries","1980","20642768","11189110","23","23.12",,,,,,
"Small island developing States","1980","3905005","2153829","0.94","0.97",,,,,,
"Europe and Northern America","1980","81366342","40573622","95.01","95.14","15.8093326486981","6.29364692240472","9.57595339591262","129734","51232","78502"
"Northern America","1980","24059745","11922281","100","100","16.3902081770828","6.84347753981872","9.6125136585878","39821","16374","23447"
"Europe","1980","57306597","28651341","92.91","93.11","15.5492651457202","6.04782693894507","9.55925090189572","89808","34761","55048"
"Latin America and the Caribbean","1980","36666776","19811440","9.38","9.31",,,,,,
"Central and Southern Asia","1980","99864192","53082801","92.8","92.84","35.3244310447081","15.8746099562146","19.7635598931433","356641","169882","186759"
"Central Asia","1980","4505878","2368230","8.52","8.82",,,,,,
"Southern Asia","1980","95358315","50714571","96.79","96.77","35.3989188175945","15.9148806974732","19.7991390561121","341267","162718","178549"
"Eastern and South-Eastern Asia","1980","151470866","82894940","84.81","85.11","14.3139366693085","8.42256098920687","5.94141763247342","221959","140228","81730"
"Eastern Asia","1980","114660682","62936143","94.41","94.72","13.0035214731721","8.12920235931646","4.91426819445634","153705","102742","50963"
"South-Eastern Asia","1980","36810184","19958798","54.92","54.83","21.2185289267344","10.0190670952452","11.3128055897282","78539","40195","38344"
"Northern Africa and Western Asia","1980","22248611","12094867","19.07","19.37",,,,,,
"Western Asia","1980","11258053","6104692","2.9","2.75",,,,,,
"Northern Africa","1980","10990558","5990176","35.64","36.31",,,,,,
"Sub-Saharan Africa","1980","34329615","18802093","46.18","45.85",,,,,,
"Oceania","1980","2106656","1102479","76.36","75.02","14.7637429205348","6.58541243781364","8.2325451881984","3117","1457","1660"
"Oceania (exc. Australia and New Zealand)","1980","498063","275347","0","0",,,,,,
"Australia and New Zealand","1980","1608593","827132","100","100","14.7637429205348","6.58541243781364","8.2325451881984","2385","1093","1292"
"Europe, Northern America, Australia and New Zealand","1980","82974934","41400754","95.11","95.23","15.7889945984472","6.29976871645572","9.54938479760069","132110","52328","79783"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1980","37308247","20234144","54.18","54.08","21.2185289267344","10.0190670952452","11.3128055897282","79601","40750","38851"
"World","1980","428053056","228362241","75.6","75.4","22.5209653360191","10.7083449969237","11.9404831521183","971454","491709","479745"
"Least developed countries","1981","38580397","21087183","45.29","45.11",,,,,,
"Landlocked developing countries","1981","21067939","11353864","22.49","22.69",,,,,,
"Small island developing States","1981","4016095","2201245","0.95","1",,,,,,
"Europe and Northern America","1981","81188089","40004391","95.69","95.71","15.2564782667578","6.03774268777427","9.27473403659408","125203","48454","76749"
"Northern America","1981","23958189","11648696","100","100","15.4034677538808","6.43104948857519","9.03049381795514","37364","15031","22333"
"Europe","1981","57229900","28355695","93.89","93.95","15.1963430054888","5.86571815131652","9.38567859949563","87820","33363","54456"
"Latin America and the Caribbean","1981","37520609","20192351","9.39","9.34",,,,,,
"Central and Southern Asia","1981","102093765","54073788","92.85","92.93","32.7727712105309","14.6903348816582","18.3520338519169","337933","160048","177885"
"Central Asia","1981","4565480","2362456","8.62","8.92",,,,,,
"Southern Asia","1981","97528286","51711333","96.79","96.77","32.8416926208725","14.7270651826665","18.3853902792575","323477","153441","170036"
"Eastern and South-Eastern Asia","1981","155723036","89230984","88.53","89.41","14.5574901501664","8.2726583716393","6.33725774688014","232792","148249","84543"
"Eastern Asia","1981","117834030","68785355","94.45","95.12","12.9027862565888","8.00057086042938","4.94175223509093","159104","110506","48597"
"South-Eastern Asia","1981","37889006","20445630","70.11","70.2","20.9635392687981","9.5121036960074","11.5614088930533","79651","39082","40569"
"Northern Africa and Western Asia","1981","22967153","12459225","19.17","19.48",,,,,,
"Western Asia","1981","11590457","6269281","2.86","2.76",,,,,,
"Northern Africa","1981","11376697","6189944","35.79","36.41",,,,,,
"Sub-Saharan Africa","1981","35535906","19462022","46.06","45.75",,,,,,
"Oceania","1981","2132492","1100834","75.96","74.45","14.253720313305","6.25792883840921","8.04614366940244","3049","1382","1667"
"Oceania (exc. Australia and New Zealand)","1981","512650","281249","0","0",,,,,,
"Australia and New Zealand","1981","1619843","819585","100","100","14.253720313305","6.25792883840921","8.04614366940244","2322","1029","1293"
"Europe, Northern America, Australia and New Zealand","1981","82807931","40823975","95.78","95.8","15.2367576352436","6.04235753174417","9.25029368521908","127518","49484","78034"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1981","38401655","20726879","69.18","69.24","20.9635392687981","9.5121036960074","11.5614088930533","80726","39620","41107"
"World","1981","437161049","236523593","76.9","77.1","21.6582291093025","10.1535520906286","11.6226885927333","951877","482762","469116"
"Least developed countries","1982","39672086","21687423","53.47","53.5","37.1675954031154","14.7988423393096","22.7047571857501","147274","64668","82605"
"Landlocked developing countries","1982","21509872","11528913","41.18","42.32",,,,,,
"Small island developing States","1982","4120882","2234634","0.97","1.02",,,,,,
"Europe and Northern America","1982","80802637","39395904","95.66","95.54","14.7041567566549","5.79780541700357","8.95828976055217","120335","45815","74520"
"Northern America","1982","23761219","11341153","100","100","14.562163226684","6.11422511767279","8.4999084628326","35115","13911","21204"
"Europe","1982","57041418","28054751","93.85","93.74","14.7766629594822","5.66131768425128","9.16724395555238","85246","31856","53390"
"Latin America and the Caribbean","1982","38276081","20486464","9.42","9.41",,,,,,
"Central and Southern Asia","1982","104266673","55075483","92.91","93.03","30.6674522960254","13.6710775777173","17.2319540996196","322630","151625","171005"
"Central Asia","1982","4607513","2350063","8.72","9.01",,,,,,
"Southern Asia","1982","99659160","52725420","96.8","96.78","30.7304454661931","13.7046351526398","17.2623850018684","308962","145514","163448"
"Eastern and South-Eastern Asia","1982","159267509","93034817","88.52","89.63","14.3749164460809","8.1161556753248","6.30997349797286","235482","151632","83850"
"Eastern Asia","1982","120354019","72129778","94.47","95.26","12.777809394951","7.86742965011203","4.94931815725723","161797","113943","47854"
"South-Eastern Asia","1982","38913490","20905039","70.11","70.18","20.3257286471988","9.28029052122992","11.148903186533","79362","38982","40380"
"Northern Africa and Western Asia","1982","23693542","12801520","19.26","19.57",,,,,,
"Western Asia","1982","11938797","6421317","2.83","2.76",,,,,,
"Northern Africa","1982","11754745","6380203","35.94","36.49",,,,,,
"Sub-Saharan Africa","1982","36770340","20124949","57.09","57.14","43.4816991056984","18.1557739204562","25.7942395672757","160739","73746","86993"
"Oceania","1982","2157065","1099034","75.66","74.02","13.8610870689586","6.01784271981978","7.8907295183248","3003","1327","1676"
"Oceania (exc. Australia and New Zealand)","1982","525005","285582","0","0",,,,,,
"Australia and New Zealand","1982","1632060","813452","100","100","13.8610870689586","6.01784271981978","7.8907295183248","2279","982","1297"
"Europe, Northern America, Australia and New Zealand","1982","82434697","40209356","95.75","95.63","14.6873156543568","5.80246071320247","8.93670984895819","122608","46798","75810"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1982","39438494","21190621","69.18","69.23","20.3257286471988","9.28029052122992","11.148903186533","80431","39514","40917"
"World","1982","445233844","242018170","77.7","78.1","21.1577971829584","9.79965736658486","11.4705472492231","945563","476675","468888"
"Least developed countries","1983","40909068","22373434","56.87","56.99","36.8401923890198","14.6846427808052","22.4857447373429","150501","66195","84305"
"Landlocked developing countries","1983","21992426","11742738","47.86","49.38",,,,,,
"Small island developing States","1983","4208497","2252156","0.98","1.04",,,,,,
"Europe and Northern America","1983","80255066","38778572","95.53","95.22","14.1278132527389","5.54816796082959","8.62751217856006","115028","43150","71878"
"Northern America","1983","23486736","11036622","100","100","13.833203629671","5.79607387480345","8.08398512988313","33042","12831","20211"
"Europe","1983","56768330","27741950","93.68","93.32","14.2695099970455","5.44246230431304","8.87535145848271","82033","30279","51754"
"Latin America and the Caribbean","1983","38977279","20730709","11.3","11.38",,,,,,
"Central and Southern Asia","1983","106361483","56095673","92.98","93.13","28.7220381716717","12.7535660940933","16.1747579217899","307935","144002","163933"
"Central Asia","1983","4635360","2338733","8.82","9.08",,,,,,
"Southern Asia","1983","101726123","53756940","96.82","96.78","28.7792861624886","12.7836420716196","16.2027745614294","295042","138326","156716"
"Eastern and South-Eastern Asia","1983","163676347","93785982","88.6","89.53","14.0665453254487","7.92427566657087","6.1913314762387","236040","149228","86812"
"Eastern Asia","1983","123785240","72481742","94.57","95.23","12.590812495031","7.67571936597273","4.95311182541847","162647","111699","50949"
"South-Eastern Asia","1983","39891107","21304241","70.08","70.13","19.7225586033687","9.07177828441949","10.7482863900168","79001","38830","40171"
"Northern Africa and Western Asia","1983","24439996","13130861","19.33","19.65",,,,,,
"Western Asia","1983","12311850","6568060","2.79","2.74",,,,,,
"Northern Africa","1983","12128146","6562801","36.12","36.58",,,,,,
"Sub-Saharan Africa","1983","38025896","20804189","60.76","60.97","42.5790546423124","17.5876945683156","25.438769380047","162577","73829","88749"
"Oceania","1983","2179332","1100197","75.41","73.73","13.5436246646268","5.85083205346382","7.73806674007756","2968","1291","1677"
"Oceania (exc. Australia and New Zealand)","1983","535905","289018","0","0",,,,,,
"Australia and New Zealand","1983","1643427","811180","100","100","13.5436246646268","5.85083205346382","7.73806674007756","2245","952","1293"
"Europe, Northern America, Australia and New Zealand","1983","81898493","39589752","95.62","95.32","14.1161299300439","5.55467504609241","8.60927661794604","117269","44104","73164"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1983","40427012","21593258","69.15","69.19","19.7225586033687","9.07177828441949","10.7482863900168","80061","39356","40705"
"World","1983","453915397","244426182","78.1","78.4","20.3632228722818","9.44635874270873","11.0209721865406","928292","463979","464314"
"Least developed countries","1984","42156146","23071868","64.53","64.62","36.0071551699622","14.6469681175505","21.6776996277208","151732","68085","83647"
"Landlocked developing countries","1984","22433069","11967544","60.76","62.54","42.6688256670398","16.4863656067052","26.6213493588076","96261","39788","56473"
"Small island developing States","1984","4280182","2259085","1","1.07",,,,,,
"Europe and Northern America","1984","79605451","38189937","95.4","94.91","13.5572199197417","5.31917901306728","8.28209485179424","109623","40736","68887"
"Northern America","1984","23204759","10779585","100","100","13.5682232099467","5.67239687907166","7.94087009763398","32076","12264","19812"
"Europe","1984","56400692","27410352","93.5","92.91","13.5635500055965","5.16963112834274","8.43753783549465","77542","28414","49129"
"Latin America and the Caribbean","1984","39636925","20953589","45.68","44.99",,,,,,
"Central and Southern Asia","1984","108419352","57133880","94.58","94.76","26.8387354219821","11.916444674373","15.1022559450364","293067","136983","156084"
"Central Asia","1984","4648671","2330950","8.85","9.04",,,,,,
"Southern Asia","1984","103770682","54802930","98.43","98.41","26.8891441040067","11.942759867826","15.1270428767682","280963","131686","149277"
"Eastern and South-Eastern Asia","1984","170412458","94612249","88.83","89.44","13.7332406156946","7.73862792710711","6.04136456109783","238867","147003","91865"
"Eastern Asia","1984","129583029","72923277","94.74","95.18","12.4108861290017","7.49357835277976","4.95443421722229","165985","109702","56283"
"South-Eastern Asia","1984","40829429","21688972","70.05","70.13","19.1250487706002","8.85609382609402","10.3607103676269","78455","38587","39868"
"Northern Africa and Western Asia","1984","25154166","13451341","19.43","19.74",,,,,,
"Western Asia","1984","12664237","6715412","2.76","2.73",,,,,,
"Northern Africa","1984","12489929","6735930","36.32","36.7",,,,,,
"Sub-Saharan Africa","1984","39290787","21496492","64.77","65.08","41.9461918789065","17.3823752691285","24.9983472630115","165479","75387","90092"
"Oceania","1984","2198887","1107258","75.18","73.61","13.3301527207937","5.69494892897035","7.67893493410202","2948","1265","1683"
"Oceania (exc. Australia and New Zealand)","1984","545791","292195","0","0",,,,,,
"Australia and New Zealand","1984","1653096","815064","100","100","13.3301527207937","5.69494892897035","7.67893493410202","2223","931","1292"
"Europe, Northern America, Australia and New Zealand","1984","81258547","39005000","95.49","95.02","13.5530162489566","5.32744455654554","8.26962767535477","111845","41670","70174"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1984","41375220","21981167","69.13","69.2","19.1250487706002","8.85609382609402","10.3607103676269","79503","39107","40397"
"World","1984","464718024","246944744","81.8","81.8","19.5708207354497","9.09255604811088","10.5744131314121","914136","451123","463013"
"Least developed countries","1985","43396979","23768269","68.7","68.8","35.8027069766852","14.6933286678595","21.4241706902133","155380","70364","85016"
"Landlocked developing countries","1985","22853346","12209774","64.72","66.51","42.6134366390357","16.6426361906418","26.4103380970144","97954","40982","56972"
"Small island developing States","1985","4336190","2261741","1.02","1.09",,,,,,
"Europe and Northern America","1985","78911141","37777859","95.28","94.66","13.0448951159982","5.1544376108467","7.93133909770104","104554","39045","65508"
"Northern America","1985","22961275","10658292","100","100","13.7303384668734","5.71950637016045","8.05691366574798","32132","12227","19905"
"Europe","1985","55949866","27119567","93.35","92.56","12.7501003641755","4.91442133503413","7.87437703564544","72305","26721","45584"
"Latin America and the Caribbean","1985","40256591","21183151","45.59","44.91",,,,,,
"Central and Southern Asia","1985","110455853","58215772","94.67","94.84","25.7290283668715","11.2992784430224","14.5946590401245","285913","132307","153606"
"Central Asia","1985","4654448","2330743","8.8","8.93",,,,,,
"Southern Asia","1985","105801405","55885029","98.44","98.43","25.7756550129241","11.3231822532069","14.6179949810642","274290","127280","147010"
"Eastern and South-Eastern Asia","1985","178134345","96145994","89.1","89.43","13.3965634905192","7.54517692061076","5.89587196700077","242602","145637","96964"
"Eastern Asia","1985","136438596","74089417","94.92","95.15","12.2150634118108","7.30534164285706","4.9458529142073","170473","108647","61827"
"South-Eastern Asia","1985","41695749","22056577","70.04","70.2","18.5211731567619","8.63640543423812","9.97088028722052","77623","38263","39360"
"Northern Africa and Western Asia","1985","25832592","13771090","19.54","19.82",,,,,,
"Western Asia","1985","12993214","6867288","2.74","2.72",,,,,,
"Northern Africa","1985","12839378","6903803","36.53","36.82",,,,,,
"Sub-Saharan Africa","1985","40637811","22242176","69.23","69.58","41.2957106786283","17.1559459115074","24.561134257976","168464","76977","91487"
"Oceania","1985","2217209","1122168","74.97","73.67","13.4167745192261","5.70491593691786","7.75610651799107","2989","1284","1705"
"Oceania (exc. Australia and New Zealand)","1985","555023","295423","0","0",,,,,,
"Australia and New Zealand","1985","1662186","826745","100","100","13.4167745192261","5.70491593691786","7.75610651799107","2247","946","1301"
"Europe, Northern America, Australia and New Zealand","1985","80573327","38604604","95.38","94.78","13.0536215672885","5.16687963501251","7.92770342163776","106804","39996","66808"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1985","42250772","22352000","69.12","69.27","18.5211731567619","8.63640543423812","9.97088028722052","78656","38776","39880"
"World","1985","476445540","250458209","82.2","82","19.0311300237845","8.86974093949971","10.2523245470448","912046","446279","465767"
"Least developed countries","1986","44661187","24470756","71.33","71.68","36.0022395370783","14.8808925909781","21.4403992240611","160892","73375","87516"
"Landlocked developing countries","1986","23280151","12474827","65.26","66.85","42.8733768317887","16.8090658254504","26.5099179623955","100353","42293","58059"
"Small island developing States","1986","4380707","2266336","1.04","1.11",,,,,,
"Europe and Northern America","1986","78200023","37605873","95.19","94.48","12.6772303850488","5.06702344979935","7.64896441731862","100546","38207","62339"
"Northern America","1986","22678542","10626244","100","100","14.1066801399619","5.91680804625844","8.23861841744573","32553","12612","19941"
"Europe","1986","55521482","26979630","93.23","92.31","12.053707773686","4.70421030828561","7.38423445725302","67752","25443","42308"
"Latin America and the Caribbean","1986","40846436","21443979","45.52","44.85",,,,,,
"Central and Southern Asia","1986","112565624","59406998","94.74","94.9","24.685570228942","10.8013353220257","14.0358407291584","279312","129032","150280"
"Central Asia","1986","4659298","2347117","8.69","8.81",,,,,,
"Southern Asia","1986","107906326","57059881","98.45","98.44","24.7285281975221","10.8230023580647","14.0576720572822","268152","124184","143968"
"Eastern and South-Eastern Asia","1986","186011046","97732704","89.36","89.41","13.0496527022609","7.34027601129822","5.75159498566256","245847","144006","101841"
"Eastern Asia","1986","143477404","75321333","95.08","95.09","11.9758887476822","7.09693399610708","4.91382786359118","174437","107291","67146"
"South-Eastern Asia","1986","42533643","22411372","70.07","70.31","17.9714724634197","8.44560997162079","9.60699946225462","76866","38016","38850"
"Northern Africa and Western Asia","1986","26513419","14119731","20.78","21.04",,,,,,
"Western Asia","1986","13339385","7047527","5.06","5.15",,,,,,
"Northern Africa","1986","13174034","7072204","36.69","36.88",,,,,,
"Sub-Saharan Africa","1986","42045695","23028644","85.47","85.72","38.5270222084112","16.0472567439722","22.8463873072303","162405","74507","87898"
"Oceania","1986","2235349","1143602","74.78","73.87","13.479859389763","5.71920306535119","7.80529639950591","3023","1312","1711"
"Oceania (exc. Australia and New Zealand)","1986","563660","298879","0","0",,,,,,
"Australia and New Zealand","1986","1671689","844724","100","100","13.479859389763","5.71920306535119","7.80529639950591","2265","969","1296"
"Europe, Northern America, Australia and New Zealand","1986","79871712","38450597","95.29","94.6","12.6955019039424","5.08217362099201","7.65221818434888","102818","39182","63636"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1986","43097302","22710250","69.15","69.39","17.9714724634197","8.44560997162079","9.60699946225462","77884","38523","39361"
"World","1986","488417590","254481530","83.7","83.5","18.6165882015611","8.70387321971667","9.99975155157811","915143","444931","470211"
"Least developed countries","1987","45972534","25187432","72.67","73.02","35.9066931154248","14.9301222785919","21.2945003306307","165250","75776","89474"
"Landlocked developing countries","1987","23725457","12759868","65.76","67.06","43.1225168183468","17.0057533467041","26.5685822277799","102823","43770","59053"
"Small island developing States","1987","4418172","2275554","1.09","1.16",,,,,,
"Europe and Northern America","1987","77349958","37451341","95.09","94.46","12.6165351580434","5.07982818750619","7.57518762214577","98824","38146","60678"
"Northern America","1987","22267189","10538278","100","100","14.2836698997704","6.02405934088702","8.30966849500034","32309","12735","19574"
"Europe","1987","55082769","26913064","93.11","92.29","11.8943165977472","4.67896128224304","7.24927438969796","66235","25244","40991"
"Latin America and the Caribbean","1987","41424333","21751891","45.46","44.82",,,,,,
"Central and Southern Asia","1987","114765924","60689121","94.8","94.94","23.5204873525734","10.2765738757727","13.3814287175804","271079","125379","145700"
"Central Asia","1987","4667389","2379018","8.56","8.67",,,,,,
"Southern Asia","1987","110098535","58310104","98.46","98.46","23.5584370334218","10.2958893778191","13.4005179055638","260427","120692","139735"
"Eastern and South-Eastern Asia","1987","191308663","99262334","89.47","89.4","12.7581489520969","7.14589507138661","5.65264710378959","246728","142372","104356"
"Eastern Asia","1987","147950711","76481268","95.14","95.04","11.7667284207748","6.90434857976353","4.89618480763411","176134","105977","70157"
"South-Eastern Asia","1987","43357953","22781066","70.12","70.47","17.3966562268286","8.23886722368506","9.23386559574822","75870","37693","38177"
"Northern Africa and Western Asia","1987","27195720","14496990","20.82","21.02",,,,,,
"Western Asia","1987","13699414","7254018","5.11","5.2",,,,,,
"Northern Africa","1987","13496306","7242973","36.76","36.86",,,,,,
"Sub-Saharan Africa","1987","43468694","23813601","86.91","87.14","38.3139216325261","15.9967102097609","22.680017083604","166980","76802","90178"
"Oceania","1987","2253216","1165081","74.7","74.1","13.4761493119215","5.65427923245036","7.86634861105796","3040","1321","1719"
"Oceania (exc. Australia and New Zealand)","1987","571712","302646","0.29","0.28",,,,,,
"Australia and New Zealand","1987","1681504","862435","100","100","13.4715961811761","5.65396355563778","7.86208456514099","2271","978","1293"
"Europe, Northern America, Australia and New Zealand","1987","79031462","38313776","95.2","94.59","12.6360949888685","5.09349519708394","7.58121467230605","101103","39130","61973"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1987","43929665","23083712","69.21","69.55","17.3967037667397","8.23875012673867","9.23403051003591","76871","38194","38677"
"World","1987","497766507","258630358","83.9","83.6","18.2081187301621","8.51901260191312","9.77235696034458","912220","442540","469680"
"Least developed countries","1988","47290737","25894135","77.18","77.43","36.5529993677322","15.372045851593","21.5116312988071","173282","80226","93056"
"Landlocked developing countries","1988","24217037","13060990","92.74","92.7","37.0759417822566","14.9321960419331","22.4794127382384","90026","39299","50726"
"Small island developing States","1988","4447027","2287425","58.46","57.23","19.5279858917482","8.77205323461383","10.8511192528758","8743","4031","4712"
"Europe and Northern America","1988","76319074","37213967","99.7","99.68","12.8289036500447","5.17328779836245","7.69542650773796","99022","38604","60419"
"Northern America","1988","21783722","10383360","100","100","14.4060460439842","6.12945624742956","8.32763366273499","31835","12768","19067"
"Europe","1988","54535352","26830608","99.57","99.56","12.1997500681198","4.80135594235676","7.43408782752974","67172","25827","41346"
"Latin America and the Caribbean","1988","42003255","22104049","86.87","86.74","19.8953544331786","7.78500511744138","12.2053681693962","83424","34551","48874"
"Central and Southern Asia","1988","117082064","62043429","99.96","99.95","22.4155546750758","9.71593682019041","12.8242171383703","263227","121151","142076"
"Central Asia","1988","4685414","2418122","100","100","14.7282400648647","5.61048511211073","9.1691986050174","6898","2721","4177"
"Southern Asia","1988","112396651","59625307","99.95","99.95","22.7348973564014","9.88215586524421","12.9810219735904","256331","118430","137900"
